,Value,list
TF,MvfR,
reg_genes,11,['ambE' 'ambC' 'ambD' 'ambB']
comp_genes,0,[]
both_genes,0,['pqsD' 'pqsB' 'pqsE' 'phnA' 'pqsA' 'phnB' 'pqsC']
reg_genes2,0,
comp_genes2,7,
both_genes2,0,
