,new_2123802_2124020
M9exp_1,7.7495
M9exp_2,7.7784
M9exp_3,6.9845
M9tran_1,7.3025
M9tran_2,7.365
M9tran_3,7.0863
M9stat_1,7.9502
M9stat_2,7.8839
M9stat_3,7.572
MG-0.1_1,7.3639
MG-0.1_2,6.4813
MG-0.1_3,6.9562
MG-0.2_2,6.7623
MG-0.2_3,7.2603
MG+5_1,7.5139
MG+5_2,6.4164
MG+5_3,7.4265
MG+10_1,7.0885
MG+10_2,6.7216
MG+10_3,7.4028
MG+15_1,7.127999999999999
MG+15_2,7.5361
MG+15_3,6.9458
MG+25_1,7.1046
MG+25_2,6.8684
MG+25_3,6.9552
MG+45_1,7.2214
MG+45_2,6.803
MG+45_3,6.977
MG+60_2,6.9991
MG+60_3,7.2494
MG+90_2,6.4408
MG+90_3,6.6787
MG+120_1,7.3253
MG+120_2,6.9226
MG+120_3,6.9748
MG+150_1,7.2649
MG+150_3,7.0928
GM-0.1_1,7.1072
GM-0.1_2,6.7458
GM-0.1_3,7.2278
GM-0.2_1,7.6441
GM-0.2_2,7.4928
GM-0.2_3,6.6387
GM+5_1,7.0182
GM+5_2,6.4176
GM+5_3,7.0437
GM+10_2,6.5874
GM+10_3,6.7462
GM+15_1,6.8407
GM+15_2,7.0338
GM+15_3,6.9273
GM+25_1,6.8897
GM+25_2,6.9211
GM+25_3,7.1852
GM+45_1,6.9423
GM+45_2,6.396
GM+45_3,7.7446
GM+60_1,6.8198
GM+60_2,7.0782
GM+60_3,7.3803
GM+90_1,7.1056
GM+90_2,7.7163
GM+90_3,7.5146
GM+120_1,7.6077
GM+120_3,8.1032
GM+150_1,7.4753
GM+150_2,7.1508
GM+150_3,7.2673
BT_1,11.1811
BT_2,10.7982
B36_1,10.1177
B36_2,10.1906
B60_1,8.4173
B60_2,8.6888
S0_1,6.6139
S0_2,6.9822
S0_3,7.0802
S1_1,7.0307
S1_2,7.0491
S1_3,6.7961
S2_1,7.5501
S2_2,6.8783
S2_3,6.971
S3_1,7.9293
S3_2,7.7331
S4_1,8.7555
S4_2,8.3512
S4_3,8.1455
S5_1,10.8742
S5_2,11.6403
S5_3,11.5746
S6_1,12.8425
S6_2,11.8597
S6_3,13.3198
S6/t_1,12.9139
S6/t_2,10.9329
S6_4,12.1639
S6_5,12.5754
S6_6,12.3252
S7_4,12.1503
S7_5,11.7789
S7_6,11.7989
S8_4,11.7401
S8_5,10.8211
G135_1,7.5845
G135_3,7.4998
G150_1,7.5052
G150_2,6.934
G150_3,7.8918
G180_1,7.5183
G180_2,7.1610000000000005
G180_3,7.0383
T-5.40H_1,7.0831
T-4.40H_1,7.1977
T-3.40H_1,7.0193
T-2.40H_1,7.1036
T-1.40H_1,7.122000000000001
T-1.10H_1,6.7687
T-0.40H_1,6.715
T0.0H_1,6.808
T0.30H_1,7.6992
T1.0H_1,7.1374
T1.30H_1,7.6946
T2.0H_1,7.9395
T2.30H_1,7.597
T3.0H_1,7.4782
T3.30H_1,7.7695
T4.0H_1,7.506
T5.0H_1,7.8527
LBexp_1,6.9412
LBexp_2,6.7631
LBexp_3,7.1017
LBtran_1,7.2441
LBtran_2,7.0563
LBtran_3,7.1535
LBstat_1,7.1457
LBstat_2,7.4019
LBstat_3,7.4683
LBGexp_1,7.0235
LBGexp_2,6.9196
LBGexp_3,7.024
LBGtran_2,7.5602
LBGtran_3,7.4557
LBGstat_1,7.2394
LBGstat_2,7.129
LBGstat_3,7.7384
Mt0_1,7.0525
Mt0_3,6.4129999999999985
M0t45_1,6.9955
M0t45_2,6.9058
M0t45_3,6.7313
M0t90_1,7.172999999999999
M0t90_2,6.9244
M0t90_3,7.0402
M40t45_1,7.256
M40t45_2,7.2010000000000005
M40t45_3,6.5895
M40t90_1,7.1088
M40t90_2,6.9699
M40t90_3,6.9563
dia0_1,6.9198
dia0_2,7.0067
dia0_3,6.4748
dia5_1,7.2036
dia5_2,7.2963
dia5_3,6.8334
dia15_1,6.9457
dia15_2,7.0273
dia15_3,7.2436
C30_1,8.4224
C30_2,8.4241
C90_1,7.8626
C90_2,6.7601
SMM_1,7.098
SMM_2,6.9462
SMM_3,6.8846
Salt_1,7.1523
Salt_2,7.0952
Salt_3,7.0567
M+G_1,8.3214
M+G_2,7.2212
M+G_3,7.2969
Glu_1,7.7996
Glu_2,7.3629
Glu_3,7.2641
Fru_1,7.5595
Fru_2,7.6560000000000015
Fru_3,7.4311
Mal_1,7.0063
Mal_2,7.5387
Mal_3,7.1731
G+S_2,9.2601
G+S_3,10.0516
Pyr_1,8.4981
Pyr_2,9.7062
Pyr_3,9.4997
Gly_1,7.6254
Gly_2,7.702000000000001
Gly_3,8.0566
Glucon_1,8.5151
Glucon_2,8.5173
Glucon_3,8.2341
BI_1,6.8319
BI_2,6.8213
BC_2,7.2795
BC/t_1,7.3677
BC/t_2,8.2869
BC_1,7.1422
Sw_1,6.6187
Sw_2,6.4891
BMM_1,6.8631
BMM_2,6.8583
BMM_3,7.1162
Heat_1,7.4842
Heat_2,6.845
Heat_3,7.6110000000000015
Cold_1,7.0545
Cold_2,7.1205
Cold_3,7.4327
Etha_1,7.5512
Etha_2,7.7081
Etha_3,7.3699
SMMPr_1,7.9311
SMMPr_2,8.0279
SMMPr_3,8.1586
HiTm_1,7.2971
HiTm_2,7.0395
HiTm_3,7.2597
LoTm_1,8.0569
LoTm_2,7.8289
LoTm_3,7.9124
HiOs_1,7.4357
HiOs_2,7.5075
HiOs_3,7.4103
Oxctl_1,7.7869
Oxctl_2,7.6584
Oxctl_3,7.2196
Diami_1,7.5567
Diami_2,7.1803
Diami_3,7.72
Paraq_1,7.6312
Paraq_2,7.0804
Paraq_3,7.1560000000000015
H2O2_1,7.0485
H2O2_2,7.152
H2O2_3,7.4557
HPh_1,7.616
HPh_2,7.1712
HPh_3,7.6155
LPh_1,7.2954
LPh_2,7.0059
LPh_3,7.6274
LPhT_1,7.5338
LPhT_2,7.1309
LPhT_3,7.3574
aero_1,8.0969
aero_2,7.334
aero_3,7.6923
nit_1,9.0445
nit_2,7.5496
nit_3,7.7099
ferm_1,9.0673
ferm_2,7.4252
ferm_3,7.7247
