k,name,in_iM,gene_weight,regulator,function,category
8,Zinc - Fast,True,0.2835879403352737,,,
9,UC-5,False,-0.10009594845125476,,,
12,Zinc - Intermediate,False,-0.07825218284704599,,,
6,Iron,False,0.035053721778094765,,,
5,Lead,False,-0.0099171541351825,,,
7,Zinc - Steady,False,-0.008592096291868074,,,
1,UC-2,False,-0.007982450448907911,,,
3,Cadmium,False,0.006655342243611813,,,
11,Chromium,False,-0.00348367212805897,,,
10,Copper,False,0.003395571289584041,,,
2,UC-3,False,-0.0026536118146032093,,,
0,UC-1,False,-0.0010214561875909569,,,
14,UC-7,False,0.000986014548689127,,,
13,UC-6,False,-0.0007183216622797772,,,
4,UC-4,False,0.00020343478608992883,,,
