,Value,list
TF,LasR/MvfR,
reg_genes,19,['pqsD' 'phnB' 'pqsE' 'phnA' 'pqsB' 'pqsA' 'pqsC']
comp_genes,42,"['rsaL' 'fabH2' 'rhlB' 'PA3326' 'lasB' 'PA3535' 'PA3904' 'PA1245' 'PA2591'
 'PA2939' 'chiC' 'PA0572' 'lasA' 'rhlA' 'phzB2' 'PA4677' 'cbpD' 'PA1869'
 'PA3905' 'PA3330' 'pqsH' 'PA4917' 'PA3906' 'lasI' 'PA1656' 'PA3907'
 'PA3908' 'PA1657' 'piv' 'rhlI']"
both_genes,12,"['hcnA' 'hcnB' 'ambE' 'aprA' 'aprI' 'ambD' 'hcnC' 'aprD' 'ambB' 'ambC'
 'aprF' 'aprE']"
reg_genes2,0,
comp_genes2,0,
both_genes2,0,
