,PSPTO_5196
SRX1828913,0.41418670690000003
SRX1828914,-0.1286357494
SRX1828915,-0.3442343701
SRX1828916,-0.0196847822
SRX1828917,-0.0699523368
SRX1828918,0.1773986568
SRX3983989,0.0731756024
SRX3983990,0.2294886558
SRX3983993,-0.8215890726
SRX3983994,-0.7675879205
SRX3983995,0.2449150175
SRX3983996,-0.9812880647000001
SRX3983997,-0.8584635245000001
SRX3983998,0.6062918318
SRX3983999,0.4924162694
SRX3984000,-0.4535189276
SRX3984001,-0.9871986128
SRX3984002,-0.4836082605
SRX3984003,-0.4177107678
SRX3984004,0.4674477521
SRX3984005,0.7192773376
SRX3984006,-0.025219903800000002
SRX3984007,-1.1836936474
SRX3984008,0.5612600396
SRX3984009,0.6725551282000001
SRX3984010,-0.3298184441
SRX3984011,0.6753140569
SRX3984012,0.6495064243
SRX3984013,1.3048879042000001
SRX3984014,0.3152279679
SRX3984015,-0.6871717516
SRX3984016,0.22158755300000002
SRX3984017,-0.061633354200000004
SRX3984019,0.3217833208
SRX3984020,-0.3890060447
SRX3984021,-0.7432688705
SRX3984022,-0.6726489654000001
SRX3984023,-0.12319908190000001
SRX3984024,0.7759019612
SRX3984025,0.5343022624
SRX3984026,0.9921424369
SRX3984027,0.32621445990000003
SRX3984028,0.3838307812
SRX3984029,0.3905232067
SRX3984031,-0.6439060772
SRX3984032,-0.6635751159000001
SRX3984034,0.13541791
SRX3984035,-1.8153505741
SRX3984036,-0.8490194882000001
SRX3984037,-0.684034993
SRX3984038,-0.7622137067
SRX3984039,-0.29712002190000003
SRX3984040,0.3033017287
SRX3984041,-0.8515430675000001
SRX3984042,-1.1707873006
SRX3984043,-1.6383914525
SRX3984045,0.8433630084
SRX3984046,-0.0168905291
SRX3984047,-0.09362445900000001
SRX3984048,-1.0927564707
SRX3984049,-1.2481734778
SRX3984050,-0.8414622834000001
SRX3984051,-0.2253853153
SRX3984052,0.18667482840000002
SRX3984056,-0.6589791897
SRX3984057,-0.33218178730000003
SRX3984058,-0.5572275624
SRX3984059,0.7741531568000001
SRX3984061,0.8403399062
SRX3984062,0.6633931476
SRX3984063,0.671110041
SRX3984064,0.3663555845
SRX3984065,0.5555597731
SRX3984066,0.1033460586
SRX3984067,0.7500744725
SRX3984068,0.5198068701
SRX3984069,-1.2522696412
SRX3984070,-0.4936153361
SRX3984071,-0.829665631
SRX3984073,0.2217486657
SRX3984074,0.126336571
SRX3984077,0.20292194700000002
SRX3984078,0.5076644909
SRX3984079,-0.9144522390000001
SRX3984080,0.004671701
SRX3984082,0.2478957256
SRX3984084,-0.6685697460000001
SRX6997963,-0.0810645271
SRX6997964,-1.0340218759
SRX6997965,-0.5181397572
SRX6997967,0.7238649573
SRX6997968,0.8324889293000001
SRX6997969,0.0964883326
SRX6997971,-0.6428004302
SRX6997972,0.2954542933
SRX6997973,0.2100007037
SRX3159100,0.9246346072
SRX3159101,-0.5767696519000001
SRX3159102,-0.574878322
SRX3159103,0.22701336660000002
SRX3159000,-0.2740734379
SRX3159001,-1.0580007952
SRX3159002,-0.1887978992
SRX3159003,-0.9944430081000001
SRX3159004,0.106078425
SRX3159005,-0.34540794620000004
SRX3159006,-0.18963071780000001
SRX3159007,0.25934853420000004
SRX3159008,-1.4949027942
SRX3159009,-0.27283630940000003
SRX3159010,1.3816934222000001
SRX3159012,1.1323339774
SRX3159013,0.5464611579
SRX3159014,0.2327828488
SRX3159015,-0.219383936
SRX3159016,-0.4052366785
SRX3159017,0.7402223122
SRX3159018,0.28040908740000003
SRX3159019,0.2909882063
SRX3159020,-1.2109505365
SRX3159021,-0.3716622509
SRX3159022,-2.0155425917
SRX3159023,-0.7961707323
SRX3159024,-0.1954828945
SRX3159025,0.0721373937
SRX3159026,-0.1315686393
SRX3159027,0.20336445790000002
SRX3159028,-0.9187749306
SRX3159029,0.0662877806
SRX3159030,-0.7421021919
SRX3159034,0.8658041475
SRX3159036,-0.2150672613
SRX3159037,-0.4625877977
SRX3159041,-1.0728191882
SRX3159042,0.6830295497000001
SRX3159043,0.0773328199
SRX3159045,-0.09962247910000001
SRX3159047,-0.1051983839
SRX3159048,0.382325968
SRX3159049,0.5855760488
SRX3159050,-0.0321478663
SRX3159051,0.07801312690000001
SRX3159052,-0.5472418894000001
SRX3159053,0.4936231614
SRX3159054,0.20206366050000002
SRX3159055,-1.9228473459000002
SRX3159056,-0.33937506910000004
SRX3159057,0.020993071000000002
SRX3159058,-0.9481625921
SRX3159060,-0.6303211021
SRX3159061,-0.1367329314
SRX3159062,0.7791136522000001
SRX3159063,0.710290007
SRX3159066,-0.1776545202
SRX3159069,1.0193379925
SRX3159070,-0.2991714145
SRX3159071,1.2292354454
SRX3159073,0.9718205350000001
SRX3159074,1.3416846842
SRX3159075,-0.8708381222
SRX3159076,-1.089249734
SRX3159080,1.2560588960999999
SRX3159082,1.1204887523
SRX3159083,-0.1638315964
SRX3159086,-1.5503713809000002
SRX3159087,0.1852767937
SRX3159088,-0.8729288235
SRX3159089,-1.3280503282
SRX3159090,0.17596415070000002
SRX3159091,-0.152037848
SRX3159092,-0.0023620504000000002
SRX3159093,-0.6661553643
SRX3159094,0.36733610920000004
SRX3159095,-1.2143855405
SRX3159096,-0.8889414264000001
SRX3159097,-0.4929915667
SRX3159098,-0.7813701618000001
SRX3159099,-1.7198817128
SRX3158988,-0.8186598631
SRX3158989,1.0130743249
SRX3158990,2.0936303822
SRX3158991,1.6883816974
SRX3158992,0.8365544425
SRX3158996,-0.0178945795
SRX3644656,0.0070070402
SRX3644657,-0.0413920777
SRX3644658,0.0343850375
SRX3644659,0.5518700839
SRX3644660,0.5916580506
SRX3644661,-0.1926250762
SRX3644662,-0.2369053471
SRX3644663,-0.1612194805
SRX3644664,-0.6044024411000001
