,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X
0,AB0057_PGcoculture__PGAB,-1.1842321756333334,0.18060438443214052,3.0,0.0,-0.98053383,1.0,-1.3247877002,2.0,-1.2473749967,,
1,AB0057_PGcoculture__AB ,-1.734723475976807e-18,0.026993716600489357,4.0,3.0,0.0387465657,4.0,-0.0113015589,5.0,-0.0042265458,6.0,-0.023218461000000003
2,AB0057_PGcoculture__ABPG,-0.8372175714750001,0.23623072243024162,4.0,7.0,-1.0253507503,8.0,-0.9492011212,9.0,-0.4942273165,10.0,-0.8800910979000001
3,AB5075_AZI__AZI_000,0.0,0.1537558333375921,2.0,11.0,0.1087217924,17.0,-0.1087217924,,,,
4,AB5075_AZI__preculture,0.26852689745,0.053201872971538264,2.0,12.0,0.30614630260000003,13.0,0.23090749230000002,,,,
5,AB5075_AZI__AZI_040,-1.0175525073,0.038017673447976595,2.0,14.0,-1.044435062,18.0,-0.9906699526,,,,
6,AB5075_AZI__AZI_028,-0.38194568735,0.23030463302407117,2.0,15.0,-0.5447956551,19.0,-0.21909571960000002,,,,
7,AB5075_AZI__AZI_003,-0.0023974350500000005,0.050783150728300724,2.0,16.0,0.0335116752,20.0,-0.0383065453,,,,
8,AB5075_VIR-O_AV-T__AV-T/vector,-0.10495708216666667,0.07256315975783235,3.0,21.0,-0.026624057700000002,28.0,-0.1698794697,29.0,-0.1183677191,,
9,AB5075_VIR-O_AV-T__VIR-O/vector,0.0,0.3491748937521587,3.0,22.0,-0.3357872816,23.0,-0.0253892673,24.0,0.3611765489,,
10,AB5075_VIR-O_AV-T__VIR-O/1645,-0.19176566413333332,0.0939563024493681,3.0,25.0,-0.2730356405,26.0,-0.213373587,27.0,-0.0888877649,,
11,AB5075_VIR-O_LSO__VIR-O,3.333333146541643e-11,0.11694357238490947,3.0,30.0,-0.0070555466,32.0,-0.1132560593,34.0,0.120311606,,
12,AB5075_VIR-O_LSO__LSO,-0.1648286411666667,0.430188629995245,3.0,31.0,-0.3049757511,33.0,-0.5074672717,35.0,0.3179570993,,
13,AB5075_Zinc__Control,9.25185853854297e-18,0.36445751461852766,3.0,36.0,0.24900440740000002,37.0,-0.4183165733,38.0,0.1693121659,,
14,AB5075_Zinc__Zinc,-0.3177084345,0.2261478867896936,2.0,39.0,-0.1577977302,40.0,-0.4776191388,,,,
15,AB5075_biofilm+abx__planktonic,-3.33333360913457e-11,1.3813530626007537,3.0,41.0,1.5536747828,42.0,-0.46425574540000003,44.0,-1.0894190375,,
16,AB5075_biofilm+abx__biofilm,1.5634593974666666,0.2871233839616422,3.0,43.0,1.2357974166,45.0,1.7710860194,46.0,1.6834947564,,
17,AB5075_biofilm+abx__cip_biofilm,1.3910970926666668,0.42856075991322334,3.0,47.0,1.3792286969,48.0,0.9685938029000001,50.0,1.8254687781999999,,
18,AB5075_biofilm+abx__tet_biofilm,0.6607231852000001,0.3409509711251289,3.0,49.0,0.311138077,51.0,0.6787029407,52.0,0.9923285379000001,,
19,AB5075_gigAB__kan_gigB,-1.6028277565666667,0.011154736609401188,3.0,53.0,-1.612673106,54.0,-1.5907127269,55.0,-1.6050974368,,
20,AB5075_gigAB__gigB,-0.9897823975666666,0.1528646551067126,3.0,56.0,-0.835849398,57.0,-0.9919419691,58.0,-1.1415558256,,
21,AB5075_gigAB__kan_gigA,-1.2973960137,0.5107652379870583,3.0,59.0,-0.8005495272,60.0,-1.2706124166000001,61.0,-1.8210260972999999,,
22,AB5075_gigAB__gigA,-1.3598513865333333,0.11680279713847275,3.0,62.0,-1.4438612457,63.0,-1.2264700317,64.0,-1.4092228822,,
23,AB5075_gigAB__kan_WT,-0.7370653598,0.24056667142150495,3.0,65.0,-0.9715877036,66.0,-0.7487296551,67.0,-0.4908787207,,
24,AB5075_gigAB__WT,0.0,0.450244832617703,3.0,68.0,-0.5100977094,69.0,0.3420583625,70.0,0.1680393469,,
25,AB5075_med__CA-MHB,0.02132043485,0.10288842885641401,2.0,71.0,-0.051432670900000005,72.0,0.0940735406,,,,
26,AB5075_med__CA-MHB_pH6,0.1417047719,0.11506814821301271,2.0,73.0,0.22307023980000001,74.0,0.060339304,,,,
27,AB5075_med__RPMI+_pH7,0.029686863549999998,0.15331257532007733,2.0,75.0,0.1380952252,76.0,-0.07872149810000001,,,,
28,AB5075_med__RPMI+_pH6,0.22956193265,0.3722997516842487,2.0,77.0,-0.0336937464,78.0,0.4928176117,,,,
29,AB5075_med__RPMI+_-HCO3,0.25235566890000005,0.19946810135708448,2.0,79.0,0.1113104218,80.0,0.39340091600000004,,,,
30,AB5075_med__LB,0.0,0.16099065421063696,2.0,81.0,-0.1138375833,82.0,0.1138375833,,,,
31,AB5075_med__M9+AA,-0.08690734275,0.06449150957579244,2.0,83.0,-0.1325097265,84.0,-0.041304959,,,,
32,AB5075_med__M9-AA,0.10180370995,0.011738474401379293,2.0,85.0,0.1101040648,86.0,0.0935033551,,,,
33,AYE_adeB__WT,-3.33333360913457e-11,0.14549069270452092,3.0,87.0,0.1273106168,88.0,0.0312738588,89.0,-0.1585844757,,
34,AYE_adeB__adeB,0.40040760649999996,0.2459919561812702,3.0,90.0,0.1353595804,91.0,0.6213861299,92.0,0.4444771092,,
35,COL__0ug/ml,0.0,0.2747778039604755,2.0,93.0,-0.19429724850000002,94.0,0.19429724850000002,,,,
36,COL__0.25ug/ml,-0.0711486045,0.29666036952438557,2.0,95.0,0.1386219545,96.0,-0.2809191635,,,,
