sample,BSU01180
LBexp_1,16.4637
LBexp_2,16.4684
LBexp_3,16.4618
LBtran_1,13.6479
LBtran_2,16.2634
LBtran_3,16.4537
LBstat_1,14.5811
LBstat_2,14.7347
LBstat_3,14.6169
LBGexp_1,16.4608
LBGexp_2,16.4636
LBGexp_3,16.4625
LBGtran_2,16.4574
LBGtran_3,16.4577
LBGstat_1,16.4854
LBGstat_2,16.4799
LBGstat_3,15.5187
S0_1,16.4865
S0_2,16.4404
S0_3,16.4927
S1_1,16.0209
S1_2,15.9562
S1_3,16.227
S2_1,15.3838
S2_2,15.4665
S2_3,15.3234
S3_1,15.5009
S3_2,15.7263
S4_1,15.8779
S4_2,15.4189
S4_3,15.3599
S5_1,14.9055
S5_2,15.3112
S5_3,15.1146
S6_1,15.0142
S6_2,8.7937
S6_3,15.3401
S6/t_1,15.0949
S6/t_2,8.3416
S6_4,15.2018
S6_5,15.3905
S6_6,15.5983
S7_4,15.0291
S7_5,14.5527
S7_6,14.9259
S8_4,14.3365
S8_5,11.2115
G135_1,16.4428
G135_3,16.4528
G150_1,16.4705
G150_2,16.4792
G150_3,16.4705
G180_1,16.4698
G180_2,16.482
G180_3,16.4113
C30_1,16.3984
C30_2,16.4513
C90_1,14.5899
C90_2,14.9926
BI_1,16.3644
BI_2,16.3277
BC_2,15.3438
BC/t_1,14.88
BC/t_2,15.3605
BC_1,15.0991
Sw_1,14.9297
Sw_2,15.5552
BT_1,16.1641
BT_2,15.6917
B36_1,16.0118
B36_2,15.8384
B60_1,15.7143
B60_2,15.8245
M9exp_1,16.4916
M9exp_2,16.47
M9exp_3,16.4836
M9tran_1,16.3571
M9tran_2,16.3379
M9tran_3,16.4657
M9stat_1,14.1288
M9stat_2,13.4731
M9stat_3,13.3363
M+G_1,16.3006
M+G_2,16.3453
M+G_3,16.4212
Glu_1,16.3488
Glu_2,16.4535
Glu_3,16.4455
Fru_1,16.4545
Fru_2,16.3796
Fru_3,16.445999999999998
Mal_1,16.4531
Mal_2,16.1343
Mal_3,16.3844
G+S_2,16.2966
G+S_3,16.2652
Pyr_1,15.6628
Pyr_2,15.8301
Pyr_3,15.8618
Gly_1,16.4429
Gly_2,16.449
Gly_3,15.6507
Glucon_1,16.033
Glucon_2,16.1887
Glucon_3,15.189
aero_1,16.4209
aero_2,16.4797
aero_3,16.4686
nit_1,16.1087
nit_2,16.4588
nit_3,16.2641
ferm_1,16.1977
ferm_2,16.4307
ferm_3,16.4273
T-5.40H_1,16.4535
T-4.40H_1,16.4566
T-3.40H_1,16.3684
T-2.40H_1,16.4024
T-1.40H_1,16.2754
T-1.10H_1,15.7059
T-0.40H_1,15.8642
T0.0H_1,16.0336
T0.30H_1,13.6564
T1.0H_1,14.2461
T1.30H_1,14.1532
T2.0H_1,14.3423
T2.30H_1,15.2909
T3.0H_1,14.8167
T3.30H_1,15.2533
T4.0H_1,15.1564
T5.0H_1,14.6428
HPh_1,16.3345
HPh_2,16.4635
HPh_3,16.4358
LPh_1,16.4542
LPh_2,16.4642
LPh_3,16.4282
LPhT_1,16.0387
LPhT_2,16.1747
LPhT_3,16.2498
SMMPr_1,16.4108
SMMPr_2,16.3882
SMMPr_3,16.4408
HiTm_1,16.3556
HiTm_2,16.4164
HiTm_3,16.4005
LoTm_1,15.5672
LoTm_2,15.7585
LoTm_3,15.7065
HiOs_1,16.2965
HiOs_2,15.7384
HiOs_3,16.1899
BMM_1,16.4682
BMM_2,16.4608
BMM_3,16.3895
Heat_1,16.386
Heat_2,16.3484
Heat_3,16.2779
Cold_1,16.4294
Cold_2,16.2103
