,BSU35430
M9exp_1,14.7221
M9exp_2,14.3491
M9exp_3,14.6368
M9tran_1,14.5789
M9tran_2,14.6646
M9tran_3,14.5576
M9stat_1,11.2721
M9stat_2,10.7355
M9stat_3,10.6626
MG-0.1_1,14.5415
MG-0.1_2,13.687
MG-0.1_3,14.9378
MG-0.2_2,14.2447
MG-0.2_3,14.5
MG+5_1,14.9073
MG+5_2,14.4251
MG+5_3,14.188
MG+10_1,15.1166
MG+10_2,14.75
MG+10_3,13.8567
MG+15_1,14.3637
MG+15_2,15.3101
MG+15_3,14.6475
MG+25_1,14.6994
MG+25_2,14.2241
MG+25_3,14.6335
MG+45_1,14.8996
MG+45_2,13.6697
MG+45_3,14.8744
MG+60_2,14.3361
MG+60_3,14.155
MG+90_2,14.0152
MG+90_3,14.8817
MG+120_1,14.1873
MG+120_2,14.8861
MG+120_3,14.6712
MG+150_1,15.0079
MG+150_3,15.0464
GM-0.1_1,14.4115
GM-0.1_2,15.1413
GM-0.1_3,15.2564
GM-0.2_1,14.1773
GM-0.2_2,15.3915
GM-0.2_3,15.3419
GM+5_1,14.2757
GM+5_2,14.9767
GM+5_3,15.403
GM+10_2,14.9223
GM+10_3,14.3641
GM+15_1,14.5364
GM+15_2,14.8735
GM+15_3,15.1183
GM+25_1,15.2291
GM+25_2,15.2921
GM+25_3,14.8674
GM+45_1,14.9408
GM+45_2,14.1356
GM+45_3,14.7007
GM+60_1,14.817
GM+60_2,14.2634
GM+60_3,14.461
GM+90_1,14.868
GM+90_2,15.2421
GM+90_3,15.3583
GM+120_1,14.0673
GM+120_3,14.9708
GM+150_1,14.9895
GM+150_2,15.0565
GM+150_3,15.4797
BT_1,10.8569
BT_2,10.2186
B36_1,11.9675
B36_2,11.5327
B60_1,11.8031
B60_2,12.3216
S0_1,14.4406
S0_2,14.2833
S0_3,14.7632
S1_1,14.6101
S1_2,14.447
S1_3,14.8178
S2_1,14.9057
S2_2,14.6486
S2_3,14.9962
S3_1,14.2971
S3_2,14.4038
S4_1,14.3917
S4_2,14.1627
S4_3,14.1745
S5_1,13.8014
S5_2,14.0786
S5_3,14.3925
S6_1,13.4948
S6_2,11.9601
S6_3,14.0579
S6/t_1,13.3553
S6/t_2,10.8252
S6_4,12.822
S6_5,13.2916
S6_6,13.2437
S7_4,12.8696
S7_5,12.8579
S7_6,12.5922
S8_4,12.2181
S8_5,11.4767
G135_1,11.3799
G135_3,9.4372
G150_1,11.1185
G150_2,11.6978
G150_3,11.9138
G180_1,11.2592
G180_2,11.754
G180_3,10.6005
T-5.40H_1,15.5883
T-4.40H_1,15.5306
T-3.40H_1,15.2543
T-2.40H_1,15.0153
T-1.40H_1,14.8982
T-1.10H_1,14.6377
T-0.40H_1,14.8091
T0.0H_1,14.7338
T0.30H_1,15.2543
T1.0H_1,14.3904
T1.30H_1,14.3416
T2.0H_1,13.7884
T2.30H_1,14.4735
T3.0H_1,13.8906
T3.30H_1,14.1424
T4.0H_1,14.003
T5.0H_1,13.3013
LBexp_1,13.2358
LBexp_2,13.6625
LBexp_3,13.5972
LBtran_1,14.0049
LBtran_2,14.8527
LBtran_3,14.1456
LBstat_1,14.5353
LBstat_2,14.1356
LBstat_3,13.5222
LBGexp_1,12.8064
LBGexp_2,12.9667
LBGexp_3,12.6912
LBGtran_2,14.2731
LBGtran_3,14.2073
LBGstat_1,14.0195
LBGstat_2,13.4776
LBGstat_3,13.8951
Mt0_1,13.1868
Mt0_3,12.6238
M0t45_1,14.5451
M0t45_2,13.9631
M0t45_3,14.348
M0t90_1,14.2836
M0t90_2,14.9346
M0t90_3,14.4494
M40t45_1,14.2524
M40t45_2,14.6687
M40t45_3,14.2072
M40t90_1,14.2003
M40t90_2,14.7192
M40t90_3,14.6253
dia0_1,13.2182
dia0_2,13.5801
dia0_3,14.0262
dia5_1,13.7178
dia5_2,13.6011
dia5_3,13.7532
dia15_1,13.8503
dia15_2,13.6517
dia15_3,13.1761
C30_1,14.3953
C30_2,14.2078
C90_1,14.6958
C90_2,15.0507
SMM_1,14.4822
SMM_2,14.5139
SMM_3,14.4202
Salt_1,14.2024
Salt_2,13.6487
Salt_3,13.8275
M+G_1,15.0832
M+G_2,14.4815
M+G_3,14.3412
Glu_1,14.9973
Glu_2,14.845999999999998
Glu_3,14.7551
Fru_1,14.2115
Fru_2,14.692
Fru_3,14.2857
Mal_1,14.0077
Mal_2,13.9215
Mal_3,14.5902
G+S_2,14.6926
G+S_3,14.6647
Pyr_1,14.3192
Pyr_2,14.7607
Pyr_3,14.792
Gly_1,14.8268
Gly_2,15.1138
Gly_3,13.8806
Glucon_1,14.0974
Glucon_2,14.3435
Glucon_3,13.134
BI_1,13.5972
BI_2,13.9993
BC_2,12.5486
BC/t_1,11.7865
BC/t_2,12.4061
BC_1,12.089
Sw_1,13.1257
Sw_2,13.7275
BMM_1,14.2107
BMM_2,14.1922
BMM_3,14.2861
Heat_1,14.2381
Heat_2,13.9737
Heat_3,13.8276
Cold_1,15.5401
Cold_2,15.1395
Cold_3,14.6033
Etha_1,12.3455
Etha_2,12.1143
Etha_3,12.5051
SMMPr_1,14.287
SMMPr_2,14.3128
SMMPr_3,14.7004
HiTm_1,12.8583
HiTm_2,14.0676
HiTm_3,14.4923
LoTm_1,13.079
LoTm_2,12.6098
LoTm_3,12.7689
HiOs_1,13.9119
HiOs_2,13.22
HiOs_3,13.9396
Oxctl_1,13.0001
Oxctl_2,12.8976
Oxctl_3,13.2294
Diami_1,13.6184
Diami_2,14.2041
Diami_3,14.0008
Paraq_1,13.1087
Paraq_2,13.578
Paraq_3,12.3802
H2O2_1,13.2815
H2O2_2,13.2073
H2O2_3,13.036
HPh_1,14.4675
HPh_2,13.886
HPh_3,13.8636
LPh_1,14.124
LPh_2,14.442
LPh_3,13.7083
LPhT_1,14.7078
LPhT_2,14.2377
LPhT_3,14.1886
aero_1,14.1332
aero_2,13.5447
aero_3,14.8592
nit_1,14.5322
nit_2,14.9114
nit_3,14.6411
ferm_1,14.3053
ferm_2,14.2471
ferm_3,14.4982
