,PSPTOA0029
SRX1828913,-0.0178415991
SRX1828914,-2.5905661373999997
SRX1828915,0.130420469
SRX1828916,-2.4213794255
SRX1828917,-0.1125788699
SRX1828918,-2.9368261948
SRX3983989,2.4658322223
SRX3983990,0.8650594859
SRX3983993,3.0024691782
SRX3983994,3.0078378281
SRX3983995,1.4124070033
SRX3983996,2.8737771365
SRX3983997,3.2707849096
SRX3983998,1.0627735269
SRX3983999,2.09779054
SRX3984000,2.7527721814
SRX3984001,3.4104303849
SRX3984002,3.4654397728
SRX3984003,3.6243041259
SRX3984004,1.0468082362
SRX3984005,2.785903522
SRX3984006,4.0346932943
SRX3984007,2.673718203
SRX3984008,2.0192021115
SRX3984009,0.9608513626
SRX3984010,4.309809831
SRX3984011,1.5448966215
SRX3984012,0.6676592348
SRX3984013,1.2380925637
SRX3984014,0.8779841109000001
SRX3984015,3.0883838008
SRX3984016,1.0639613095
SRX3984017,4.1646278352
SRX3984019,0.7297651537000001
SRX3984020,4.0951656581
SRX3984021,4.05446208
SRX3984022,4.0603016184
SRX3984023,-0.0125288093
SRX3984024,1.4721165865999999
SRX3984025,2.5640855201
SRX3984026,2.540421103
SRX3984027,2.4026279574
SRX3984028,1.8557227591
SRX3984029,2.4890537317
SRX3984031,3.4157260593
SRX3984032,3.5651997124
SRX3984034,0.041152761
SRX3984035,1.2144102927
SRX3984036,4.6769928392
SRX3984037,4.7803507692
SRX3984038,4.8824249006
SRX3984039,4.7175514809
SRX3984040,2.4808941312
SRX3984041,4.5045528982
SRX3984042,2.4526496938
SRX3984043,1.4325050485
SRX3984045,1.1372774013
SRX3984046,0.1427104214
SRX3984047,4.4087379819
SRX3984048,3.4534059629
SRX3984049,3.0534856053
SRX3984050,2.7480242657
SRX3984051,4.4981829372
SRX3984052,1.3421679663
SRX3984056,3.4927013102
SRX3984057,3.6937258799
SRX3984058,3.6309204942999997
SRX3984059,0.9352709020000001
SRX3984061,0.5438028552
SRX3984062,0.9716774982
SRX3984063,1.2373574584
SRX3984064,1.3582410343
SRX3984065,1.2914860166
SRX3984066,1.2177543225
SRX3984067,1.2823705977
SRX3984068,1.3010073111
SRX3984069,2.940075037
SRX3984070,3.8082858956
SRX3984071,3.4756303935
SRX3984073,1.8815093888
SRX3984074,2.2187487422
SRX3984077,0.6556776348000001
SRX3984078,0.8959597082
SRX3984079,3.2482290203
SRX3984080,-0.171334373
SRX3984082,1.2866554116
SRX3984084,3.3023842768
SRX6997963,0.2623740271
SRX6997964,-0.2072267862
SRX6997965,-0.5593638629000001
SRX6997967,-0.1283836783
SRX6997968,-0.599086521
SRX6997969,0.039035834000000005
SRX6997971,-0.1339903488
SRX6997972,0.2664904523
SRX6997973,0.19871730780000002
SRX3159100,0.1417347574
SRX3159101,-0.23891265960000002
SRX3159102,0.2034601832
SRX3159103,-0.106282281
SRX3159000,-0.21315503200000002
SRX3159001,-0.0913971038
SRX3159002,-0.3320802975
SRX3159003,-0.3370283971
SRX3159004,0.3591800805
SRX3159005,-0.271526168
SRX3159006,-0.1866615137
SRX3159007,-0.1094720461
SRX3159008,0.346700724
SRX3159009,0.0711424519
SRX3159010,0.4448034154
SRX3159012,0.5829251684
SRX3159013,0.3383060439
SRX3159014,0.4692300883
SRX3159015,0.8991403817
SRX3159016,0.9059117176
SRX3159017,0.6821776832
SRX3159018,0.5314307209
SRX3159019,0.1538043778
SRX3159020,0.5750706831
SRX3159021,-0.3205938392
SRX3159022,1.0094398153
SRX3159023,0.1223429053
SRX3159024,0.7365675956000001
SRX3159025,0.21831549990000002
SRX3159026,-0.5634737799
SRX3159027,0.1709417583
SRX3159028,-0.5862156271
SRX3159029,0.0169093009
SRX3159030,0.5244828938
SRX3159034,1.0503118574
SRX3159036,-0.19778338010000002
SRX3159037,0.0854441804
SRX3159041,-0.2128416014
SRX3159042,-0.1975976328
SRX3159043,-0.12051243610000001
SRX3159045,-0.4471598198
SRX3159047,-0.5789454466
SRX3159048,0.19973975630000002
SRX3159049,0.0763622209
SRX3159050,0.0356456038
SRX3159051,0.1012644072
SRX3159052,0.30450931940000003
SRX3159053,0.1940724086
SRX3159054,0.0889077788
SRX3159055,-0.5350826227000001
SRX3159056,0.25909407030000003
SRX3159057,0.5621898323
SRX3159058,-0.2981808547
SRX3159060,0.5832907747
SRX3159061,-0.31473334480000004
SRX3159062,-0.5777879154000001
SRX3159063,0.060900535900000004
SRX3159066,0.0794106012
SRX3159069,-1.1439991392
SRX3159070,-0.8399350731
SRX3159071,-0.062313799700000005
SRX3159073,-0.1813096636
SRX3159074,-0.3747961755
SRX3159075,-0.4917363268
SRX3159076,-0.053710384400000005
SRX3159080,0.054839246700000004
SRX3159082,0.09818484720000001
SRX3159083,-0.2755603434
SRX3159086,-0.5328824639
SRX3159087,0.5409649829000001
SRX3159088,0.42656019240000004
SRX3159089,0.8839474666
SRX3159090,-0.1867360506
SRX3159091,-0.9810088050000001
SRX3159092,0.7774461315000001
SRX3159093,0.2220743742
SRX3159094,-0.2524765546
SRX3159095,-0.7392670208000001
SRX3159096,0.2639490096
SRX3159097,0.3222939334
SRX3159098,-0.030805414200000002
SRX3159099,-0.1408651812
SRX3158988,-0.0456892462
SRX3158989,-0.464859544
SRX3158990,-0.42658963310000003
SRX3158991,-0.32133018500000005
SRX3158992,0.0344628291
SRX3158996,0.011226417
SRX3644656,-0.0098124041
SRX3644657,-0.0456915176
SRX3644658,0.0555039217
SRX3644659,-0.170129319
SRX3644660,-0.1513195267
SRX3644661,0.1680630613
SRX3644662,0.0808158595
SRX3644663,-1.186244645
SRX3644664,1.1417803308
SRX3644665,0.1022102389
SRX3644666,-1.0480803613
SRX3644667,1.0061975923
SRX3644668,-0.0769917345
SRX3644669,0.4882302846
SRX3644670,0.48448660120000003
SRX3644671,-0.5042329664
SRX3644672,-0.1164262325
SRX3644673,-0.0867417657
