,-0.18291446100099032,-0.15477377469314565,-0.126633088385301,-0.09849240207745633,-0.07035171576961166,-0.042211029461767,-0.014070343153922332,0.014070343153922332,0.042211029461767,0.07035171576961166,0.09849240207745633,0.126633088385301,0.15477377469314565,0.18291446100099032,0.21105514730883498,0.23919583361667965,0.26733651992452434,0.29547720623236895,0.32361789254021367,0.3517585788480584
thresh,-0.05628137261568933,0.05628137261568933,2,,,,,,,,,,,,,,,,,
unreg,0,0,0,0,0,17,2240,1845,20,4,2,0,0,1,1,0,0,0,0,0
FlhDC,1,0,1,2,0,2,29,19,8,5,4,3,1,2,2,0,2,0,0,0
unreg_genes,[],[],[],[],[],[],[],[],[],['ymdB' 'pyrE' 'csgC' 'amyA'],['yhjG' 'rcsA'],[],[],['ymdA'],['yedN'],[],[],[],[],[]
FlhDC_genes,['flgB'],[],['flgC'],['fliA' 'flgD'],[],['flgE' 'ycgR'],"['ygdB' 'flgF' 'hydN' 'nrfD' 'ppdA' 'gltI' 'gltK' 'gltL' 'nrfG' 'ppdC'
 'ccmG' 'gltJ' 'recC' 'hypF' 'napC' 'ccmA' 'mglA' 'napA' 'ccmH' 'napG'
 'fliF' 'napD' 'glpA' 'nrfB' 'mdh' 'nrfF' 'nrfC' 'napF' 'mglC']","['ygbK' 'nrfE' 'glpC' 'ccmC' 'mglB' 'glpB' 'ccmE' 'ccmF' 'ccmD' 'napH'
 'nrfA' 'napB' 'ppdB' 'ccmB' 'fliL' 'pdeH' 'fliG' 'flgM' 'fliH']",['flgG' 'flgA' 'fliJ' 'fliK' 'fliI' 'flgK' 'tcyJ' 'flgN'],['flgH' 'fliZ' 'flgL' 'fliD' 'fliM'],['fliN' 'flgI' 'flhB' 'fliS'],['flgJ' 'yecR' 'fliT'],['flhA'],['fliO' 'fliP'],['flhE' 'fliE'],[],['fliR' 'fliQ'],[],[],[]
