,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X
0,ALE__GalactoseA5,-0.6238755197499992,0.14393455728032303,2.0,0.0,-0.7256526212499992,1.0,-0.5220984182499993,,,,
1,ALE__GalactoseA6,-1.3278133857499994,0.5829000901509689,2.0,2.0,-0.9156407792499994,3.0,-1.7399859922499994,,,,
2,ALE__GalactoseA8,-1.6778925542499994,0.05215815910874473,2.0,4.0,-1.641011166249999,5.0,-1.7147739422499997,,,,
3,ALE__IL_Control,5.724587470723463e-16,0.3639995224837251,4.0,6.0,-0.3909594542499994,7.0,0.4875973707500005,8.0,-0.0816132732499994,9.0,-0.0150246432499994
4,ALE__IL_TEOH_OAc,0.16047927875000048,0.3250395147028926,2.0,10.0,-0.0693583662499994,11.0,0.3903169237500004,,,,
5,ALE__IL_TEA_HS,-0.1949399657499993,0.3666469469645815,2.0,12.0,0.0643185767500007,13.0,-0.4541985082499993,,,,
6,ALE__IL_Mixed,0.41490750675000093,0.2367874364308037,2.0,14.0,0.5823415087500008,15.0,0.2474735047500011,,,,
7,ALE__IL_PP5350,-0.9603103862499991,0.33311110184058457,2.0,16.0,-1.195855505249999,17.0,-0.7247652672499991,,,,
8,ALE__IL_T8,-0.29665327024999905,0.16570659781169286,2.0,18.0,-0.413825529249999,19.0,-0.1794810112499991,,,,
9,ALE__IL_T9,-0.32603489124999924,0.17770510528713157,2.0,20.0,-0.4516913762499994,21.0,-0.2003784062499991,,,,
10,ALE__IL_Control2,-0.7707830562499991,0.1634356763006513,2.0,22.0,-0.655216581249999,23.0,-0.8863495312499992,,,,
11,ALE__IL_Glc+Ace,0.07862288475000055,0.1070201785832338,2.0,24.0,0.0029481907500006,25.0,0.1542975787500005,,,,
12,ALE__XyloseA1,0.21667665325000085,0.12062935580516931,2.0,26.0,0.3019744887500009,27.0,0.1313788177500008,,,,
13,ALE__XyloseA2,0.03548306675000035,0.1020084602766248,2.0,28.0,0.1076139407500003,29.0,-0.0366478072499996,,,,
14,ALE__XyloseA3,-0.17969001274999916,0.023849681474842413,2.0,30.0,-0.1628257412499989,31.0,-0.1965542842499994,,,,
15,ALE__XyloseA4,-0.12351357974999905,0.07921115592472787,2.0,32.0,-0.1795243252499991,33.0,-0.067502834249999,,,,
16,Aromatic__Coumarate,1.187906327333333,0.07417059945451777,3.0,34.0,1.1035130229999996,35.0,1.2174694739999996,36.0,1.242736485,,
17,Aromatic__Coumarate+ferulate,1.2534280593333333,0.029779604587221797,3.0,37.0,1.258238188,38.0,1.221536187,39.0,1.2805098030000002,,
18,Aromatic__Ferulate,1.3107229173333332,0.15353280408194248,3.0,40.0,1.4574624619999996,41.0,1.151196593,42.0,1.3235096970000004,,
19,Aromatic__Glucose,0.0,0.1001889359850876,3.0,43.0,-0.0030394229999997,44.0,0.101674064,45.0,-0.0986346410000003,,
20,Bioreactor1__24h,4.510281037539698e-16,0.05934627430609939,2.0,46.0,-0.0419641529999994,47.0,0.0419641530000003,,,,
21,Bioreactor2__S_0min,-1.1102230246251565e-16,0.4111323444332324,3.0,48.0,0.1642164086666664,60.0,0.3036437016666666,72.0,-0.4678601103333333,,
22,Bioreactor2__S_15min,-0.6896947983333334,0.10114305313106291,3.0,49.0,-0.7589795563333335,61.0,-0.5736298553333334,73.0,-0.7364749833333333,,
23,Bioreactor2__P1_15min,-0.624498612,0.26394107614069706,3.0,50.0,-0.3455107023333332,62.0,-0.6577419133333333,74.0,-0.8702432203333335,,
24,Bioreactor2__P3_15min,-0.6183369793333334,0.24275363805446365,3.0,51.0,-0.4182938903333335,63.0,-0.8884067543333334,75.0,-0.5483102933333335,,
25,Bioreactor2__P5_15min,0.12238571133333324,0.47142887265039884,3.0,52.0,0.4225907816666665,64.0,-0.4209761133333334,76.0,0.3655424656666666,,
26,Bioreactor2__S_1h,-0.3391302266666667,0.1867815098479425,3.0,53.0,-0.1483832353333332,65.0,-0.3473313563333335,77.0,-0.5216760883333333,,
27,Bioreactor2__S_3h,-0.1561742079999999,0.3452898409295741,3.0,54.0,-0.3182272333333333,66.0,0.2403347716666668,78.0,-0.3906301623333332,,
28,Bioreactor2__S_9h,-0.15453283166666673,0.11988291372054831,3.0,55.0,-0.0162815903333335,67.0,-0.2297295893333335,79.0,-0.2175873153333332,,
29,Bioreactor2__S_25h,0.10534022966666672,0.13663891544313336,3.0,56.0,0.2111653876666666,68.0,0.1537734456666668,80.0,-0.0489181443333333,,
30,Bioreactor2__P1_25h,-0.13270184166666663,0.1361692773312967,3.0,57.0,-0.2783100653333332,69.0,-0.1112860163333335,81.0,-0.0085094433333332,,
31,Bioreactor2__P3_25h,-0.21438136500000007,0.21965083589454074,3.0,58.0,-0.3232570383333333,70.0,0.0384400786666665,82.0,-0.3583271353333335,,
32,Bioreactor2__P5_25h,0.8658273536666666,0.1485926216943427,3.0,59.0,1.0318333416666667,71.0,0.7452574036666668,83.0,0.8203913156666665,,
33,Carbon__Citrate,2.027841785333333,0.5047199584549019,3.0,84.0,2.228146747,85.0,2.401662593,86.0,1.453716016,,
34,Carbon__Ferulate,0.923200701,0.06999815643771047,3.0,87.0,0.853298729,88.0,0.923008727,89.0,0.993294647,,
35,Carbon__Glucose,-1.1102230246251565e-16,0.6664689683914541,2.0,90.0,-0.4712647270000001,91.0,0.4712647269999999,,,,
36,Carbon__Serine,1.859793123,0.3909919298490305,3.0,92.0,1.9964727310000003,93.0,2.164097523,94.0,1.4188091149999995,,
37,Carbon2__Glucose,-3.006854025026466e-16,0.07975994557554521,3.0,95.0,0.0525883956666666,96.0,0.0391847636666664,97.0,-0.0917731593333339,,
38,Carbon2__Coumarate,0.3431443419999998,0.20417023771532813,3.0,98.0,0.1454125746666665,99.0,0.3308252576666666,100.0,0.5531951936666664,,
39,Crc__Control,0.0,0.4822461346330073,2.0,101.0,0.3409995120000002,102.0,-0.3409995120000002,,,,
40,Crc__Del_crc,-0.4056183360000001,0.4669666403791544,2.0,103.0,-0.0754230580000001,104.0,-0.735813614,,,,
41,Crc__Del_crcZ_crcY,-0.1091758570000001,0.3104894930177157,2.0,105.0,-0.3287250830000001,106.0,0.1103733689999999,,,,
42,FinR__Control,-2.6830389761774615e-16,0.11639583401199968,3.0,107.0,0.1341182286666669,108.0,-0.0594950063333339,109.0,-0.0746232223333338,,
43,FinR__Del_finR,-0.4035097696666667,0.08909536796276223,3.0,110.0,-0.5009085463333331,111.0,-0.3834999843333335,112.0,-0.3261207783333333,,
44,FleQ__Del_fleQ,-0.002116274999999964,0.09503984803123215,3.0,113.0,0.031096443,114.0,0.0718602520000004,115.0,-0.1093055200000003,,
45,FleQ__OE_wspR,-0.16757956466666657,0.19373114988908985,3.0,116.0,-0.1472682040000004,117.0,-0.3706661779999995,119.0,0.0151956880000003,,
46,FleQ__Control,2.3129646346357427e-18,0.1163954291438311,3.0,118.0,-0.0746221199999999,120.0,0.1341178279999999,121.0,-0.059495708,,
47,Fuel__Butanol,-0.6965733734999997,0.1736981256125118,2.0,122.0,-0.5737502509999999,123.0,-0.8193964959999995,,,,
48,Fuel__Control,0.0,0.020566910666018904,2.0,124.0,-0.0145430019999999,125.0,0.0145430019999999,,,,
49,Fuel__Isopentanol,-1.2562674884999994,0.3935084698708211,2.0,126.0,-1.534519995999999,127.0,-0.9780149809999994,,,,
50,Glycolaldehyde__Glycolaldehyde,-1.5429736424999996,0.2373222672513561,2.0,128.0,-1.7107858269999996,130.0,-1.3751614579999996,,,,
51,Glycolaldehyde__Control,0.0,0.20547412337949184,2.0,129.0,0.145292146,131.0,-0.145292146,,,,
