,PN96_RS19350
SBRG_BHIN_Growth_Late_1,-0.8725633304999998
SBRG_BHIN_Growth_Late_2,-0.0331544175
SBRG_BHIN_Growth_Mid_1,1.3152144725
SBRG_BHIN_Growth_Mid_2,0.4088047404999999
SBRG_BHIN_Growth_Stat_1,0.9633741804999998
SBRG_BHIN_Growth_Stat_2,0.5366690835000005
SBRG_LBv2_Growth_Late_1,-0.8057999885
SBRG_LBv2_Growth_Late_2,-0.2873027374999997
SBRG_LBv2_Growth_Mid_1,0.0660584925000002
SBRG_LBv2_Growth_Mid_2,-0.0660584924999998
SBRG_LBv2_Growth_Stat_1,1.8891510875
SBRG_LBv2_Growth_Stat_2,2.3056802275
SBRG_MHB_Rich_Mid_1,0.1285307885
SBRG_MHB_Rich_Mid_2,-0.0092347655
SBRG_NBO_Rich_Mid_1,1.9536313605
SBRG_NBO_Rich_Mid_2,1.5589793395000004
SBRG_M9Na_Arabinose_Mid_1,-2.136124428
SBRG_M9Na_Arabinose_Mid_2,-1.7842202339999995
SBRG_M9Na_Galactose_Mid_1,-0.5434331279999993
SBRG_M9Na_Galactose_Mid_2,-0.3054063219999996
SBRG_M9Na_GlcNAcGrowth_Late_1,-0.5498841099999998
SBRG_M9Na_GlcNAcGrowth_Late_2,-0.5795895739999999
SBRG_M9Na_GlcNAcGrowth_Mid_1,-0.5335525259999994
SBRG_M9Na_GlcNAcGrowth_Mid_2,-0.4646464409999993
SBRG_M9Na_GlcNAcGrowth_Stat_1,-2.263034417
SBRG_M9Na_GlcNAcGrowth_Stat_2,-2.7719324869999995
SBRG_M9Na_GlcNAc_Mid_1,-2.073780597
SBRG_M9Na_GlcNAc_Mid_2,-2.473597666
SBRG_M9Na_Gluconate_Mid_1,-2.230271439
SBRG_M9Na_Gluconate_Mid_2,-0.2228653979999997
SBRG_M9Na_Glucosamine_Mid_1,-3.454087089
SBRG_M9Na_Glucosamine_Mid_2,-3.217632551
SBRG_M9Na_Glycerol_Mid_1,-1.936627362
SBRG_M9Na_Glycerol_Mid_2,-1.453646745
SBRG_M9Na_Maltose_Mid_1,-1.1886798809999997
SBRG_M9Na_Maltose_Mid_2,-1.7570268179999995
SBRG_M9Na_Mannitol_Mid_1,-2.047720956
SBRG_M9Na_Mannitol_Mid_2,-1.7566781349999996
SBRG_M9Na_Trehalose_Mid_1,-1.6596661869999996
SBRG_M9Na_Trehalose_Mid_2,-2.139376486
SBRG_M9Na_ethanol_Mid_1,-2.2380782649999995
SBRG_M9Na_ethanol_Mid_2,-2.234031563
SBRG_M9Na_fructose_Mid_1,-2.716582487
SBRG_M9Na_fructose_Mid_2,-3.037643875
SBRG_M9Na_fumarate_Mid_1,-1.1377241079999996
SBRG_M9Na_fumarate_Mid_2,-0.6907188739999999
SBRG_M9Na_glucoseGrowth_Late_1,-0.4366360769999993
SBRG_M9Na_glucoseGrowth_Late_2,-0.4559128439999993
SBRG_M9Na_glucoseGrowth_Mid_1,0.1430034909999999
SBRG_M9Na_glucoseGrowth_Mid_2,-0.1430034909999999
SBRG_M9Na_glucoseGrowth_Stat_1,-1.234000386
SBRG_M9Na_glucoseGrowth_Stat_2,-3.079248301
SBRG_M9Na_ribose_Mid_1,-2.954523242
SBRG_M9Na_ribose_Mid_2,-1.5220731669999998
SBRG_M9Na_succinate_Mid_1,-2.686705291
SBRG_M9Na_succinate_Mid_2,-2.05834221
SBRG_M9Na_sucrose_Mid_1,-0.0956968479999993
SBRG_M9Na_sucrose_Mid_2,-0.0731795349999995
SBRG_LBv2_HapROver_Late_1,-1.7280042764999997
SBRG_LBv2_HapROver_Late_2,-1.9228651595
SBRG_LBv2_HapROver_Mid_1,-1.5614754105
SBRG_LBv2_HapROver_Mid_2,-1.6984085424999995
