,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X,rep9_idx,rep9_X,rep10_idx,rep10_X,rep11_idx,rep11_X,rep12_idx,rep12_X,rep13_idx,rep13_X,rep14_idx,rep14_X,rep15_idx,rep15_X,rep16_idx,rep16_X,rep17_idx,rep17_X,rep18_idx,rep18_X,rep19_idx,rep19_X,rep20_idx,rep20_X,rep21_idx,rep21_X
0,ME_vs_LE__THY_None_WT_earlylog-planktonic,4.625929269271485e-18,0.20692690702948874,3.0,0.0,-0.1708898176,1.0,0.2300694141,2.0,-0.0591795965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,ME_vs_LE__THY_None_WT_latelog-planktonic,-0.03394601613333333,0.014385976919849873,3.0,3.0,-0.0436394435,4.0,-0.0407819576,5.0,-0.0174166473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,ME_vs_LE__THY_None_WT_earlystationary-planktonic,-0.0654794251,0.08226766396973882,3.0,6.0,-0.1557399583,7.0,-0.0459957108,8.0,0.0052973938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,ME_vs_S__THY_None_WT_mid-exponential_OD1.0,-4.761902512518375e-12,0.31665523657284345,21.0,9.0,0.3306870814,10.0,-0.0869870581,11.0,-0.3544922182,12.0,-0.0461742933,13.0,-0.2493163153,14.0,-0.1615494876,15.0,0.0110241309,16.0,-0.3798536292,17.0,-0.2779693493,18.0,0.5085412957000001,19.0,0.2560343255,20.0,-0.6050628757000001,21.0,-0.0457901329,22.0,0.0736868863,23.0,0.3849425776,24.0,0.4213618469,25.0,0.3057427875,26.0,0.38894020090000003,27.0,0.1089512341,28.0,-0.2709367327,29.0,-0.3117802746
4,ME_vs_S__THY_None_WT_early-stationary_OD1.8,0.5083576321142858,0.49703750926197365,21.0,30.0,-0.2684807692,31.0,1.01964929,32.0,0.9275867793,33.0,1.0085230688,34.0,0.8216317516,35.0,0.9971815014000001,36.0,0.5475982449,37.0,0.7313195169000001,38.0,-0.1024191148,39.0,1.017395227,40.0,1.0170665651,41.0,0.7525779465,42.0,0.881399578,43.0,0.3336237804,44.0,0.8799367199,45.0,0.6466079244,46.0,-0.2123380382,47.0,0.1353463115,48.0,-0.0566652437,49.0,-0.19446110400000002,50.0,-0.2075696614
5,WT_vs_Del_ccpA__THY_None_WT_exponential,4.625929269271485e-18,0.14918091613890136,3.0,51.0,-0.0702766549,52.0,0.17133979430000001,53.0,-0.1010631394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,WT_vs_Del_ccpA__THY_None_Del-ccpA_exponential,0.5599221104500001,0.8058928316635293,4.0,54.0,1.7130849482000001,55.0,-0.07464434140000001,56.0,0.09880772580000001,57.0,0.5024401092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,WT_vs_Del_covR__THY_None_WT_late-exponential,-2.50000003337858e-11,0.027800600954000707,4.0,58.0,-0.039270639100000004,59.0,0.0211846113,60.0,-1.50541e-05,61.0,0.018101081800000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,WT_vs_Del_covR__THY_None_covR-D53A_late-exponential,0.063154402525,0.08100789339614682,4.0,62.0,-0.0274601776,63.0,0.1539461312,64.0,0.0228620936,65.0,0.1032695629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,WT_vs_Del_covR__THY_None_covS-E281A_late-exponential,0.160126099125,0.20475913906818802,4.0,66.0,0.45239979100000005,67.0,0.054467634300000005,68.0,0.1435604932,69.0,-0.009923522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,WT_vs_Del_covR__THY_None_covS-T284A_late-exponential,0.12153319670000001,0.10715460916597311,4.0,70.0,0.1388977803,71.0,-0.028274738400000003,72.0,0.22604171050000002,73.0,0.1494680344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,WT_vs_Del_dahA__THY_None_WT_mid-exponential,3.700743415417188e-17,0.8960474397690654,6.0,74.0,-0.8873008870000001,75.0,-0.7482927154,76.0,-0.722787499,86.0,0.40795481180000004,88.0,0.7798545427,90.0,1.1705717469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,WT_vs_Del_dahA__THY_None_WT_early-stationary,0.7621644969666667,0.7435791858451328,6.0,77.0,0.0453723604,78.0,0.0775667315,79.0,0.1509987194,87.0,1.2715425941,89.0,1.4154581081,91.0,1.6120484683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,WT_vs_Del_dahA__THY_None_Del_dahA_mid-exponential,0.9861522171666667,0.25688258606001596,3.0,80.0,1.0030283264,82.0,1.2341806530000001,84.0,0.7212476721000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,WT_vs_Del_dahA__THY_None_Del_dahA_early-stationary,1.1792565175333334,0.12217590331175358,3.0,81.0,1.3169646665,83.0,1.136941106,85.0,1.0838637801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,WT_vs_Del_fabT__THY_35°C_WT_mid-exponential_OD1.0,0.0,0.16633663163765972,3.0,92.0,0.07087989410000001,93.0,-0.19003588970000002,94.0,0.11915599560000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,WT_vs_Del_fabT__THY_35°C_Del_fabT_mid-exponential_OD1.0,0.27687803780000003,0.16165980028994112,3.0,95.0,0.24852349780000002,96.0,0.45083924340000003,97.0,0.1312713722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
