,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X,rep9_idx,rep9_X,rep10_idx,rep10_X,rep11_idx,rep11_X,rep12_idx,rep12_X,rep13_idx,rep13_X,rep14_idx,rep14_X,rep15_idx,rep15_X,rep16_idx,rep16_X,rep17_idx,rep17_X,rep18_idx,rep18_X
0,aat__00m_00s,0.0,0.24407598872403644,3.0,0.0,0.024320636700000002,6.0,0.2310051978,12.0,-0.2553258345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,aat__00m_30s,0.078460606,0.2304033992122394,3.0,1.0,-0.18174569340000002,7.0,0.1605508649,13.0,0.2565766465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,aat__01m_00s,-0.30646067213333333,0.19836608734182237,3.0,2.0,-0.5155394988,8.0,-0.2829375398,14.0,-0.12090497780000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,aat__02m_00s,-0.17891078333333332,0.140691756764724,3.0,3.0,-0.2417823638,9.0,-0.2772037243,15.0,-0.0177462619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,aat__05m_00s,-0.29171034993333333,0.04615036000769546,3.0,4.0,-0.3362450637,10.0,-0.2440983648,16.0,-0.2947876213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,aat__10m_00s,-0.31185640313333335,0.19668347836157607,3.0,5.0,-0.5047030484,11.0,-0.1115484367,17.0,-0.3193177243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,abx_mega__dmso-2,0.35887690655000004,0.1521228670293601,2.0,18.0,0.2513097957,71.0,0.4664440174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,abx_mega__ery_dmso,-0.07816824983333333,0.4354893188696496,3.0,19.0,-0.0965183912,70.0,-0.5041924451,205.0,0.3662060868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,abx_mega__nal_naoh,0.19044357022500003,0.2967576195384934,8.0,20.0,0.8286440027,32.0,-0.1170422148,55.0,0.0228327649,67.0,0.19595272160000002,126.0,0.3565964683,147.0,0.07828892920000001,203.0,0.1828713219,210.0,-0.024595432,,,,,,,,,,,,,,,,,,,,
9,abx_mega__dmso-5,0.3546010606666667,0.32440527892347415,3.0,21.0,0.0486591353,34.0,0.3203864504,61.0,0.6947575963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,abx_mega__rif_dmso,0.41623018035000003,0.2937757017040618,8.0,22.0,0.29191957,104.0,0.7332070597,111.0,0.23400947930000002,133.0,0.185082418,165.0,0.2029572578,238.0,0.1216940645,265.0,0.8250213296000001,270.0,0.7359502639000001,,,,,,,,,,,,,,,,,,,,
11,abx_mega__novo_h2o,-0.24235594460000004,0.12502075022549564,7.0,23.0,-0.39056070600000004,56.0,-0.2023471865,82.0,-0.32267973710000003,118.0,-0.1651013847,134.0,-0.3130092028,137.0,-0.016755424,227.0,-0.2860379711,,,,,,,,,,,,,,,,,,,,,,
12,abx_mega__rach_dmso,-0.09309079985000002,0.48604809801792803,4.0,24.0,0.5335974735,101.0,-0.6083217423,139.0,3.5794e-05,149.0,-0.2976747246,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,abx_mega__metro_dmso,0.709872692375,0.42503303818835214,4.0,25.0,1.1441444731,123.0,0.7935597912,155.0,0.7766408851000001,191.0,0.1251456201,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,abx_mega__dmso-6,-0.10776529116666667,0.3791468094949022,3.0,26.0,0.3234871314,59.0,-0.3887238388,159.0,-0.2580591661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,abx_mega__chl_h2o,-0.4088948133,0.183265686054733,5.0,27.0,-0.3371733749,76.0,-0.18640427480000002,146.0,-0.5444979726,162.0,-0.6442963825,262.0,-0.3321020617,,,,,,,,,,,,,,,,,,,,,,,,,,
16,abx_mega__cst_h2o,0.33419856225,0.07577188061823038,4.0,28.0,0.3723482148,94.0,0.22425341610000002,186.0,0.39358573300000005,231.0,0.34660688510000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,abx_mega__tec_h2o,0.6187246097333333,0.3722750559213961,3.0,29.0,0.9467053899000001,49.0,0.21408889320000002,260.0,0.6953795461000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,abx_mega__str_h2o,-0.15263473512,0.7653890805353722,5.0,30.0,0.8006376152,77.0,0.0066097137,172.0,-0.3075501549,259.0,0.0492612117,280.0,-1.3121320613,,,,,,,,,,,,,,,,,,,,,,,,,,
19,abx_mega__ctx_h2o,0.027768259074999996,0.1509355503590368,4.0,31.0,0.11773824270000001,40.0,0.1541088544,138.0,0.0218209532,192.0,-0.182595014,,,,,,,,,,,,,,,,,,,,,,,,,,,,
