,PSPTOB0050
SRX1828913,0.1937893507
SRX1828914,0.0248708775
SRX1828915,-0.0801732444
SRX1828916,-0.2718744627
SRX1828917,-0.1136161063
SRX1828918,-0.22207481850000002
SRX3983989,0.6161872521
SRX3983990,0.08777134190000001
SRX3983993,0.7692510831
SRX3983994,0.3984797444
SRX3983995,0.3110255926
SRX3983996,0.9684820384
SRX3983997,0.8577089329
SRX3983998,0.0419023949
SRX3983999,0.3688861127
SRX3984000,0.3181135524
SRX3984001,0.7214168859
SRX3984002,0.8832514663000001
SRX3984003,0.2301240827
SRX3984004,0.6401682142
SRX3984005,0.2943924491
SRX3984006,1.1572983947
SRX3984007,0.8393677345
SRX3984008,0.20150999220000002
SRX3984009,0.1794208749
SRX3984010,0.5267355684
SRX3984011,0.0471195259
SRX3984012,-0.0172708757
SRX3984013,-0.3759357069
SRX3984014,0.037495101600000004
SRX3984015,0.8432516043
SRX3984016,0.628394161
SRX3984017,0.6451673204
SRX3984019,0.2702912997
SRX3984020,0.6410448982
SRX3984021,0.6659866732
SRX3984022,0.9646780122
SRX3984023,-0.0907427006
SRX3984024,1.1622892187
SRX3984025,-0.0048380358
SRX3984026,0.25523385120000003
SRX3984027,0.15434220310000002
SRX3984028,0.3405763703
SRX3984029,0.48085862030000004
SRX3984031,1.036418268
SRX3984032,0.6365261279000001
SRX3984034,-0.0491234174
SRX3984035,-0.4144415221
SRX3984036,0.6689489109
SRX3984037,1.4767638677
SRX3984038,0.9012396227
SRX3984039,1.2803220427
SRX3984040,0.5744523071000001
SRX3984041,0.9986289348
SRX3984042,0.6259439263000001
SRX3984043,0.1611937221
SRX3984045,0.4094340258
SRX3984046,0.1563952094
SRX3984047,1.2268062501
SRX3984048,0.9873359075
SRX3984049,0.3248260253
SRX3984050,0.4922572361
SRX3984051,1.562262827
SRX3984052,0.4962753374
SRX3984056,0.7955762847000001
SRX3984057,0.9356332822000001
SRX3984058,0.9272857859
SRX3984059,0.2754174146
SRX3984061,0.36328795750000004
SRX3984062,0.18406505350000002
SRX3984063,0.2674698708
SRX3984064,0.1574912883
SRX3984065,0.5537853205000001
SRX3984066,0.3469110557
SRX3984067,0.39029209270000004
SRX3984068,0.7405358763000001
SRX3984069,0.7462907894
SRX3984070,0.9869656309
SRX3984071,0.5887146513
SRX3984073,0.081491823
SRX3984074,0.05311644
SRX3984077,-0.3670176747
SRX3984078,-0.24643544820000002
SRX3984079,0.9494878866
SRX3984080,-0.0165290914
SRX3984082,0.1872446965
SRX3984084,0.6757317614
SRX6997963,0.7266637232000001
SRX6997964,-0.26697513030000003
SRX6997965,-1.9283132298
SRX6997967,0.427216894
SRX6997968,-0.9434427347000001
SRX6997969,-0.5628236837
SRX6997971,-1.1538806172
SRX6997972,0.1967448303
SRX6997973,-0.3761820776
SRX3159100,0.6340312251
SRX3159101,-0.3794583688
SRX3159102,0.1815938004
SRX3159103,-0.4361666568
SRX3159000,-1.1563626043
SRX3159001,0.9773477523
SRX3159002,-1.1563626043
SRX3159003,-1.1563626043
SRX3159004,1.3357155188
SRX3159005,1.5226197186000001
SRX3159006,0.2256831094
SRX3159007,0.43979598950000004
SRX3159008,0.9442447469
SRX3159009,-0.2617078078
SRX3159010,0.40885916
SRX3159012,1.2656059109
SRX3159013,0.9249261158000001
SRX3159014,-0.2845291815
SRX3159015,-1.1563626043
SRX3159016,-0.532814851
SRX3159017,-0.2051549206
SRX3159018,2.2015435399
SRX3159019,-1.1563626043
SRX3159020,0.7318016602
SRX3159021,-1.1563626043
SRX3159022,0.8032238777
SRX3159023,0.8180318029
SRX3159024,0.9954601077
SRX3159025,-1.1563626043
SRX3159026,-1.1563626043
SRX3159027,0.3003178817
SRX3159028,-1.1563626043
SRX3159029,0.1628349995
SRX3159030,-1.1563626043
SRX3159034,0.38568912200000005
SRX3159036,0.3286559538
SRX3159037,0.23845264970000002
SRX3159041,-1.1563626043
SRX3159042,0.2407522141
SRX3159043,0.2747875258
SRX3159045,-0.16690867410000002
SRX3159047,0.3247426638
SRX3159048,-1.1563626043
SRX3159049,0.9978018195
SRX3159050,-0.30195848340000003
SRX3159051,1.4946634264
SRX3159052,-1.1563626043
SRX3159053,1.6205939127
SRX3159054,-0.1793784269
SRX3159055,1.1303931568
SRX3159056,0.7888427773000001
SRX3159057,1.3154929454
SRX3159058,0.1781134087
SRX3159060,0.6786305577
SRX3159061,0.0701006471
SRX3159062,-1.1563626043
SRX3159063,1.9342652093
SRX3159066,-1.1563626043
SRX3159069,-1.1563626043
SRX3159070,1.8555962800999999
SRX3159071,-0.4075590978
SRX3159073,1.5378387649
SRX3159074,-1.1563626043
SRX3159075,0.1453476604
SRX3159076,-1.1563626043
SRX3159080,1.0559407871
SRX3159082,1.2739494599999999
SRX3159083,-0.0584062656
SRX3159086,-1.1563626043
SRX3159087,0.7951902284
SRX3159088,-1.1563626043
SRX3159089,1.7413776683000002
SRX3159090,0.3788582558
SRX3159091,-1.1563626043
SRX3159092,1.1827050335
SRX3159093,-0.17885101890000002
SRX3159094,1.0782859144
SRX3159095,0.5010174149000001
SRX3159096,-1.1563626043
SRX3159097,0.6578915310000001
SRX3159098,1.1527806983
SRX3159099,0.9322533135000001
SRX3158988,-0.0789391197
SRX3158989,0.13474331450000002
SRX3158990,-1.6075230185
SRX3158991,-0.2221896454
SRX3158992,-0.39943951200000005
SRX3158996,0.4783786316
SRX3644656,0.1654806862
SRX3644657,-0.25705254710000003
SRX3644658,0.09157186090000001
SRX3644659,-0.2200183997
SRX3644660,-0.5359895330000001
SRX3644661,-0.4078557936
SRX3644662,-0.7023677064
SRX3644663,-0.590875798
SRX3644664,-0.6583728928
SRX3644665,-0.4913177446
SRX3644666,-1.2498153191
SRX3644667,-0.4919241748
SRX3644668,-0.27654347420000003
SRX3644669,-0.5678646371
SRX3644670,-0.4688992206
SRX3644671,-0.06825669150000001
SRX3644672,-0.17113322
SRX3644673,-0.5793574814
