,new_2989566_2989649_c
LBexp_1,15.4672
LBexp_2,15.2734
LBexp_3,15.3309
LBtran_1,13.5488
LBtran_2,14.1502
LBtran_3,13.9634
LBstat_1,13.7434
LBstat_2,13.5474
LBstat_3,13.1033
LBGexp_1,14.8826
LBGexp_2,15.6156
LBGexp_3,15.9268
LBGtran_2,15.7403
LBGtran_3,15.8366
LBGstat_1,16.3966
LBGstat_2,16.1812
LBGstat_3,15.1018
S0_1,13.3649
S0_2,13.9966
S0_3,13.7577
S1_1,14.6969
S1_2,14.2797
S1_3,14.7593
S2_1,15.1545
S2_2,15.1553
S2_3,14.3379
S3_1,14.805
S3_2,15.0947
S4_1,14.8459
S4_2,14.0695
S4_3,13.2772
S5_1,13.8374
S5_2,13.8814
S5_3,14.0072
S6_1,13.3825
S6_2,10.117
S6_3,13.5283
S6/t_1,13.5458
S6/t_2,9.1977
S6_4,13.0177
S6_5,13.6042
S6_6,13.5641
S7_4,13.5753
S7_5,13.396
S7_6,13.338
S8_4,12.9049
S8_5,12.1164
G135_1,15.2004
G135_3,12.9265
G150_1,15.0758
G150_2,15.3015
G150_3,15.4034
G180_1,15.3004
G180_2,15.6474
G180_3,14.3997
C30_1,15.1153
C30_2,15.272
C90_1,14.4731
C90_2,14.3291
BI_1,14.6021
BI_2,14.7425
BC_2,15.0215
BC/t_1,14.3585
BC/t_2,14.8435
BC_1,14.7038
Sw_1,13.9985
Sw_2,14.4662
BT_1,13.6259
BT_2,12.6599
B36_1,14.1033
B36_2,13.7647
B60_1,14.66
B60_2,14.8937
M9exp_1,15.1922
M9exp_2,14.9889
M9exp_3,14.950800000000001
M9tran_1,14.4836
M9tran_2,14.4981
M9tran_3,14.6538
M9stat_1,14.5285
M9stat_2,14.016
M9stat_3,13.7057
M+G_1,14.5697
M+G_2,14.74
M+G_3,14.5
Glu_1,15.1723
Glu_2,15.1438
Glu_3,15.3031
Fru_1,15.1162
Fru_2,14.8328
Fru_3,14.4507
Mal_1,13.955400000000001
Mal_2,14.512
Mal_3,14.3074
G+S_2,14.8653
G+S_3,14.9024
Pyr_1,14.3816
Pyr_2,14.8512
Pyr_3,14.2448
Gly_1,13.0204
Gly_2,13.7822
Gly_3,11.9997
Glucon_1,14.4562
Glucon_2,14.6543
Glucon_3,12.6109
aero_1,15.3995
aero_2,14.0047
aero_3,15.1887
nit_1,14.3963
nit_2,14.4095
nit_3,14.2188
ferm_1,14.4925
ferm_2,14.3405
ferm_3,14.4391
T-5.40H_1,15.3289
T-4.40H_1,15.2143
T-3.40H_1,15.1946
T-2.40H_1,14.7538
T-1.40H_1,14.716
T-1.10H_1,14.4435
T-0.40H_1,14.6655
T0.0H_1,14.3754
T0.30H_1,14.0568
T1.0H_1,13.7459
T1.30H_1,13.7574
T2.0H_1,13.4153
T2.30H_1,14.5707
T3.0H_1,14.156
T3.30H_1,14.893
T4.0H_1,15.4166
T5.0H_1,14.8005
HPh_1,15.6315
HPh_2,15.1001
HPh_3,15.6646
LPh_1,15.3874
LPh_2,15.7621
LPh_3,15.4672
LPhT_1,15.176
LPhT_2,14.763
LPhT_3,15.3697
SMMPr_1,14.6947
SMMPr_2,14.7976
SMMPr_3,14.934
HiTm_1,13.2385
