,-0.051662603625,-0.017220867874999997,0.017220867875000004,0.051662603625,0.086104339375,0.12054607512500001,0.154987810875,0.189429546625,0.223871282375,0.25831301812499996,0.29275475387500005,0.32719648962500003,0.361638225375,0.396079961125,0.43052169687499997,0.46496343262500006,0.49940516837500004,0.533846904125,0.568288639875,0.6027303756250001
thresh,-0.0688834715,0.0688834715,2,,,,,,,,,,,,,,,,,
unreg,11,2858,2675,21,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
GlpR,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
unreg_genes,[],[],[],[],['glpR'],['PA3579'],['PA3580' 'glpT'],[],[],[],[],[],[],[],[],[],[],[],[],[]
GlpR_genes,[],[],[],[],[],[],[],[],[],[],[],['glpK'],['glpF'],['glpD'],[],[],[],[],[],[]
