,b3195
control__wt_glc__1,7.2706700847
control__wt_glc__2,7.2832662819
fur__wt_dpd__1,7.7911144362
fur__wt_dpd__2,7.8149265660000005
fur__wt_fe__1,7.0789407678
fur__wt_fe__2,6.9101175188
fur__delfur_dpd__1,7.5787494392
fur__delfur_dpd__2,7.7683896316
fur__delfur_fe2__1,7.1201189207
fur__delfur_fe2__2,7.1357538279
acid__wt_ph5__1,7.7168195719
acid__wt_ph5__2,7.8391354869
acid__delgadx_ph5__1,7.7619586054
acid__delgadx_ph5__2,7.8410015162
acid__delgadw_ph5__1,7.6873128666
acid__delgadw_ph5__2,7.5168002778
acid__delgade_ph5__1,7.7494839492
acid__delgade_ph5__2,7.8297681626
oxidative__wt_pq__1,8.513275049
oxidative__wt_pq__2,8.6512435835
oxidative__deloxyr_pq__1,8.9764858378
oxidative__deloxyr_pq__2,8.9520397022
oxidative__delsoxr_pq__1,8.4392639011
oxidative__delsoxr_pq__2,8.3098926862
oxidative__delsoxs_pq__1,8.4815655276
oxidative__delsoxs_pq__2,8.5664283165
nac_ntrc__wt_csn__1,8.0565130574
nac_ntrc__wt_csn__2,8.1935428545
nac_ntrc__wt_cytd__1,8.6127555986
nac_ntrc__wt_cytd__2,8.6933841661
nac_ntrc__wt_gln__1,8.5014449739
nac_ntrc__wt_gln__2,8.4343481046
nac_ntrc__bw_delnac_csn__1,7.8553544378
nac_ntrc__bw_delnac_csn__2,8.2050754073
nac_ntrc__bw_delnac_cytd__1,8.3935968617
nac_ntrc__bw_delnac_cytd__2,8.3534578157
nac_ntrc__bw_delnac_gln__1,8.3302559745
nac_ntrc__bw_delnac_gln__2,8.2643471378
nac_ntrc__bw_delnac_nh4__1,7.6091217561
nac_ntrc__bw_delnac_nh4__2,7.7381410134
misc__wt_no_te__1,7.6661268155
misc__wt_no_te__2,7.5315280707
misc__bw_delcbl__1,7.8826123549
misc__bw_delcbl__2,7.7104693525
misc__bw_delfabr__1,7.7687619255
misc__bw_delfabr__2,7.8437762231
misc__bw_delfadr__1,7.9454016988
misc__bw_delfadr__2,7.8926189823
misc__nitr_031__1,7.636632818
omics__wt_glu__1,6.8956027856
omics__wt_glu__2,7.1015690019
omics__wt_gly__1,7.3831712932
omics__wt_gly__2,7.5229183452
omics__wt_thr__1,7.1443050687
omics__wt_thr__2,6.9889163113
omics__bw_ac__1,7.3361043306
omics__bw_ac__2,7.5900564677
omics__bw_fum__1,7.6211631898
omics__bw_fum__2,7.7294173661
omics__bw_glc__1,7.7954505243
omics__bw_glc__2,7.7741042934
omics__bw_pyr__1,7.6959328564
omics__bw_pyr__2,7.8412187146
ompr__wt_nacl__1,7.8087883525
ompr__wt_nacl__2,7.7922466841
ompr__bw_delompr_nacl__1,7.7410668717
ompr__bw_delompr_nacl__2,7.8223889226
minspan__wt_ade__1,7.3311720948
minspan__wt_glc__1,6.6284832141
minspan__wt_glc__2,6.8798606782
minspan__wt_glc__3,6.692811297
minspan__wt_glc__4,6.8636208191
minspan__wt_glc_anaero__1,7.1325943816
minspan__wt_glc_anaero__2,7.5068780306
minspan__wt_trp__1,6.7835938339
minspan__bw_delcra_glc__1,7.2253484528
minspan__bw_delcra_glc__2,7.331680254
minspan__bw_delcra_trp__1,7.1153948028
minspan__bw_delmntr__1,7.2685498561
minspan__bw_delnac_ade__1,6.6797008359
minspan__bw_delnac_glc__1,6.8832887466
cra_crp__wt_ac__1,6.6415665743
cra_crp__wt_ac__2,6.5258189445
cra_crp__wt_fru__1,7.0049374574
cra_crp__wt_fru__2,6.7837323496
cra_crp__delcra_ac__1,7.2235793289
cra_crp__delcra_ac__2,7.3446028328
cra_crp__delcra_fru__1,7.5195905141
cra_crp__delcra_fru__2,7.7248943982
cra_crp__delcra_glc__1,7.5506537334
cra_crp__delcra_glc__2,7.6174622806
rpoB__wt_031__1,7.2411859599
rpoB__wt_044__1,7.4498559036
rpoB__wt_lb__1,7.3395649448
rpoB__wt_lb__2,7.3121463547
rpoB__rpoBE546V_031__1,7.5618831381
rpoB__rpoBE546V_044__1,7.5360522237000005
rpoB__rpoBE546V_lb__1,8.1346658984
rpoB__rpoBE546V_lb__2,7.8606619043
rpoB__rpoBE546V_glc__1,7.3812857476
rpoB__rpoBE672K_glc__1,7.7877112303
rpoB__rpoBE672K_glc__2,7.5841172264
rpoB__rpoBE672K_lb__1,7.9243656081000005
rpoB__rpoBE672K_lb__2,7.9344308258
crp__wt_fru__1,7.3319466963
crp__wt_glyc__1,7.2535609275
crp__wt_glyc__2,7.2873775572
crp__delar1_glyc__1,7.3909159131
crp__delar1_glyc__2,7.3662536381
crp__delar1ar2_glyc__1,7.3433646842
crp__delar1ar2_glyc__2,7.3680708885
crp__delar1ar2_glyc__3,7.3730678051
crp__delar2_glyc__1,7.3470115934
crp__delar2_glyc__2,7.2648969972
crp__delar2_glyc__3,7.3044920757
crp__delcrp_fru__1,7.4883979323
crp__delcrp_fru__2,7.7183027087
crp__delcrp_fru__3,7.5335411909
crp__delcrp_glc__1,7.6978211094999995
crp__delcrp_glc__2,7.5411435877
crp__delcrp_glc__3,7.4358184106
crp__delcrp_glyc__1,7.3793057075
crp__delcrp_glyc__2,7.3574500727
crp__delcrp_glyc__3,7.3372190317
glu__glu_ale3__1,8.3037720271
glu__glu_ale4__1,7.3389881129
glu__glu_ale5__1,6.9299363761
glu__glu_ale6__1,7.2440942939
glu__glu_ale8__1,8.0076514645
glu__glu_ale9__1,7.4778636078
glu__glu_ale10__1,7.9515439712
42c__wt_42c__1,7.7920095190000005
42c__42c_ale1__1,7.4573335992
42c__42c_ale2__1,7.0196863723
42c__42c_ale3__1,7.5518741091
42c__42c_ale4__1,7.0964869651
42c__42c_ale5__1,7.1977253428
42c__42c_ale6__1,7.6900911775
42c__42c_ale8__1,7.4567583107
42c__42c_ale9__1,7.1691816184
