,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A,rep7_idx,rep7_A,rep8_idx,rep8_A
0,LB__LBexp,0.3129803097333333,0.6761860047185048,3.0,0.0,-0.45019819200000005,1.0,0.8373856796,2.0,0.5517534416000001,,,,,,,,,,
1,LB__LBtran,-0.47651374566666665,1.241718733472073,3.0,3.0,-0.1737587816,4.0,0.5858303165000001,5.0,-1.8416127719,,,,,,,,,,
2,LB__LBstat,-2.5655665873,2.1118038759229036,3.0,6.0,-0.7632251811,7.0,-2.0442782569,8.0,-4.8891963239,,,,,,,,,,
3,LB__LBGexp,-1.1866542692,1.8465985258853999,3.0,9.0,-3.3179649172,10.0,-0.0656608291,11.0,-0.17633706130000001,,,,,,,,,,
4,LB__LBGtran,-9.6443019747,1.5551092271449993,2.0,12.0,-8.5446736947,13.0,-10.7439302547,,,,,,,,,,,,
5,LB__LBGstat,-11.240923186533331,3.400532973078649,3.0,14.0,-8.8145963904,15.0,-9.7804508185,16.0,-15.1277223507,,,,,,,,,,
6,Life Cycle__S0,-1.7457255408666665,2.4588299175161947,3.0,17.0,-0.6352566573,18.0,-0.0379998179,19.0,-4.5639201474,,,,,,,,,,
7,Life Cycle__S1,3.3352977512333335,2.236891929114367,3.0,20.0,5.276204873,21.0,0.8889223899,22.0,3.8407659908,,,,,,,,,,
8,Life Cycle__S2,-1.1630849233999998,2.328876693875839,3.0,23.0,-0.7906752810000001,24.0,0.9571468899000001,25.0,-3.6557263791,,,,,,,,,,
9,Life Cycle__S3,-1.18314197915,0.7179753073476233,2.0,26.0,-1.6908271877,27.0,-0.6754567706,,,,,,,,,,,,
10,Life Cycle__S4,-6.335006135033333,3.793081279204459,3.0,28.0,-3.2157916561,29.0,-10.5573828663,30.0,-5.2318438827,,,,,,,,,,
11,Life Cycle__S5,-8.103533203066666,2.7179251175591355,3.0,31.0,-7.4487352229,32.0,-11.0890417937,33.0,-5.7728225926,,,,,,,,,,
12,Life Cycle__S6,-13.444949061300001,2.316752267466678,8.0,34.0,-12.8244930309,35.0,-14.0320362816,36.0,-9.5941638706,37.0,-11.1151612468,38.0,-16.9887937868,39.0,-15.3821330545,40.0,-13.8623687371,41.0,-13.7604424821
13,Life Cycle__S7,-10.369684149966668,0.851379424334442,3.0,42.0,-11.3500811764,43.0,-9.8165318672,44.0,-9.9424394063,,,,,,,,,,
14,Life Cycle__S8,-11.2356978737,2.662312613861572,2.0,45.0,-13.1182371766,46.0,-9.3531585708,,,,,,,,,,,,
15,Life Cycle__G135,-6.0701282017,3.4918999958629944,2.0,47.0,-3.6009820354,48.0,-8.539274368000001,,,,,,,,,,,,
16,Life Cycle__G150,-4.985982525933333,0.06890691365084355,3.0,49.0,-4.9593939387,50.0,-4.9343310882,51.0,-5.0642225509,,,,,,,,,,
17,Life Cycle__G180,-4.7589509867,1.3369554212929153,3.0,52.0,-5.4768809656,53.0,-5.5835746959,54.0,-3.2163972986,,,,,,,,,,
18,Stress Time Course__C30,-9.89097845645,1.716153851775685,2.0,55.0,-8.6774744303,56.0,-11.1044824826,,,,,,,,,,,,
19,Stress Time Course__C90,-2.86824437205,2.214620560450923,2.0,57.0,-1.302271156,58.0,-4.4342175881,,,,,,,,,,,,
20,Biofilm__BI,-7.3829232356,0.4995910548435294,2.0,59.0,-7.7361874583,60.0,-7.0296590129,,,,,,,,,,,,
21,Biofilm__BC,-10.769892782225,1.9169383600097971,4.0,61.0,-11.1384703917,62.0,-13.0021644569,63.0,-8.3463334098,64.0,-10.5926028705,,,,,,,,
22,Biofilm__Sw,-18.96973142655,1.794986412830272,2.0,65.0,-20.2389784912,66.0,-17.7004843619,,,,,,,,,,,,
23,Life Cycle__BT,-6.5017916329,1.100200084341661,2.0,67.0,-7.2797505732,68.0,-5.7238326926,,,,,,,,,,,,
24,Life Cycle__B36,-14.6478053677,0.6775149502824692,2.0,69.0,-14.168729952,70.0,-15.1268807834,,,,,,,,,,,,
25,Life Cycle__B60,-8.0364616697,3.7792057293182686,2.0,71.0,-10.7087636684,72.0,-5.364159671,,,,,,,,,,,,
26,M9__M9exp,0.0,0.9902345376717179,3.0,73.0,-0.6940984165,74.0,-0.4398656415,75.0,1.133964058,,,,,,,,,,
27,M9__M9tran,-1.9726307792333335,3.0521446657757427,3.0,76.0,-2.4526425583,77.0,-4.7563276826,78.0,1.2910779032,,,,,,,,,,
28,M9__M9stat,-5.3642616639,0.8058453828085554,3.0,79.0,-4.9910861932,80.0,-4.8126476436,81.0,-6.2890511549,,,,,,,,,,
29,Supplement__M+G,-0.43766813279999983,4.757225286731589,3.0,82.0,-5.6390770572,83.0,3.6928079887000003,84.0,0.6332646701,,,,,,,,,,
30,Supplement__Glu,0.7360854860666667,0.960078771859986,3.0,85.0,1.0036758496,86.0,-0.3294005222,87.0,1.5339811308,,,,,,,,,,
31,Supplement__Fru,1.2085718889000001,2.41087453437996,3.0,88.0,-1.5537534660999999,89.0,2.8888749939,90.0,2.2905941389,,,,,,,,,,
32,Supplement__Mal,-0.8364152134666667,1.121860364559198,3.0,91.0,-1.400915484,92.0,-1.563905273,93.0,0.4555751166,,,,,,,,,,
33,Supplement__G+S,-1.9231657906500002,0.9659994670165598,2.0,94.0,-1.2401010169,95.0,-2.6062305644,,,,,,,,,,,,
34,Supplement__Pyr,-4.892011332366667,2.5859082562805455,3.0,96.0,-5.9254762612,97.0,-1.9491947411,98.0,-6.8013629948,,,,,,,,,,
35,Supplement__Gly,-6.2282247075666675,2.8987670971007953,3.0,99.0,-8.4469537976,100.0,-2.948426657,101.0,-7.2892936681,,,,,,,,,,
36,Supplement__Glucon,-10.5358394564,11.326385411458668,3.0,102.0,-3.1518354717,103.0,-4.8793458289,104.0,-23.5763370686,,,,,,,,,,
37,Stressors__aero,-0.5668007659000001,1.0464787333228212,3.0,105.0,0.5949342329,106.0,-1.4355859336,107.0,-0.859750597,,,,,,,,,,
38,Stressors__nit,1.7247921292333332,0.8061506112245099,3.0,108.0,1.4202149719000001,109.0,2.6388571675,110.0,1.1153042483,,,,,,,,,,
39,Stressors__ferm,0.6402441253000001,1.529879931358026,3.0,111.0,1.3961423734,112.0,1.6450444302,113.0,-1.1204544277,,,,,,,,,,
40,Glc Growth/Exhaust__T-5.40H,-0.0379436633,,1.0,114.0,-0.0379436633,,,,,,,,,,,,,,
41,Glc Growth/Exhaust__T-4.40H,-2.3368405649,,1.0,115.0,-2.3368405649,,,,,,,,,,,,,,
42,Glc Growth/Exhaust__T-3.40H,1.4549602826,,1.0,116.0,1.4549602826,,,,,,,,,,,,,,
43,Glc Growth/Exhaust__T-2.40H,-0.4349039169,,1.0,117.0,-0.4349039169,,,,,,,,,,,,,,
44,Glc Growth/Exhaust__T-1.40H,-0.22233538700000002,,1.0,118.0,-0.22233538700000002,,,,,,,,,,,,,,
45,Glc Growth/Exhaust__T-1.10H,-2.2637727736,,1.0,119.0,-2.2637727736,,,,,,,,,,,,,,
46,Glc Growth/Exhaust__T-0.40H,-1.3939348823,,1.0,120.0,-1.3939348823,,,,,,,,,,,,,,
47,Glc Growth/Exhaust__T0.0H,-0.6200207908,,1.0,121.0,-0.6200207908,,,,,,,,,,,,,,
48,Glc Growth/Exhaust__T0.30H,-5.0739443206,,1.0,122.0,-5.0739443206,,,,,,,,,,,,,,
49,Glc Growth/Exhaust__T1.0H,-2.1850110925,,1.0,123.0,-2.1850110925,,,,,,,,,,,,,,
50,Glc Growth/Exhaust__T1.30H,-3.6372061572,,1.0,124.0,-3.6372061572,,,,,,,,,,,,,,
51,Glc Growth/Exhaust__T2.0H,-10.3646774686,,1.0,125.0,-10.3646774686,,,,,,,,,,,,,,
52,Glc Growth/Exhaust__T2.30H,-4.3111708383,,1.0,126.0,-4.3111708383,,,,,,,,,,,,,,
53,Glc Growth/Exhaust__T3.0H,-3.1600723394,,1.0,127.0,-3.1600723394,,,,,,,,,,,,,,
54,Glc Growth/Exhaust__T3.30H,-4.2966664718,,1.0,128.0,-4.2966664718,,,,,,,,,,,,,,
55,Glc Growth/Exhaust__T4.0H,-3.735125015,,1.0,129.0,-3.735125015,,,,,,,,,,,,,,
56,Glc Growth/Exhaust__T5.0H,-6.1920948064,,1.0,130.0,-6.1920948064,,,,,,,,,,,,,,
57,Stressors__HPh,-1.8186358365666664,1.6978331835196427,3.0,131.0,-0.640248374,132.0,-3.764734045,133.0,-1.0509250907,,,,,,,,,,
58,Stressors__LPh,-3.543059763633334,1.4814002005133156,3.0,134.0,-2.6951101773,135.0,-5.2536124512,136.0,-2.6804566624,,,,,,,,,,
59,Stressors__LPhT,-5.229855316799999,0.8253188835213224,3.0,137.0,-6.1727517301,138.0,-4.8782446036,139.0,-4.6385696167,,,,,,,,,,
60,Stressors__SMMPr,0.7750742050666667,0.5048934835598295,3.0,140.0,0.1924985625,141.0,1.0856401294,142.0,1.0470839233,,,,,,,,,,
61,Stressors__HiTm,-0.12178776183333333,4.129059808341252,3.0,143.0,-4.780844944,144.0,1.3308003918,145.0,3.0846812667,,,,,,,,,,
62,Stressors__LoTm,-1.9534177444,0.6009420697132729,3.0,146.0,-2.6461741915,147.0,-1.6416480444000001,148.0,-1.5724309973000001,,,,,,,,,,
63,Stressors__HiOs,0.5230685803333334,1.7120589108445894,3.0,149.0,1.1350309845,150.0,-1.4108782928,151.0,1.8450530493000001,,,,,,,,,,
64,Stressors__BMM,3.7938079120333335,0.6282375416369049,3.0,152.0,3.5936116545,153.0,4.4977466676,154.0,3.290065414,,,,,,,,,,
65,Stressors__Heat,-0.10301505343333332,1.5188739286927324,3.0,155.0,0.3911660059,156.0,-1.8074376735,157.0,1.1072265073,,,,,,,,,,
66,Stressors__Cold,-3.115158941866667,0.6551517787762822,3.0,158.0,-3.8420086828,159.0,-2.9333681646,160.0,-2.5700999782,,,,,,,,,,
67,Stressors__Etha,-8.3786694343,2.0335603457145193,3.0,161.0,-10.6076799408,162.0,-6.6246316947,163.0,-7.9036966674,,,,,,,,,,
68,Stress Time Course__SMM,3.1988931838999997,1.0317610017916097,3.0,164.0,2.013410433,165.0,3.8941223650000003,166.0,3.6891467537000002,,,,,,,,,,
69,Stress Time Course__Salt,-3.8905356317,1.31773090093705,3.0,167.0,-4.8160463674,168.0,-4.4737186635,169.0,-2.3818418642,,,,,,,,,,
70,Stress Time Course__Mt0,-2.71649394465,0.40305192968416986,2.0,170.0,-3.0014946973,171.0,-2.431493192,,,,,,,,,,,,
71,Stress Time Course__M0t45,-4.1713157905000005,1.973039334576546,3.0,172.0,-6.4129867982,173.0,-3.4027125051000002,174.0,-2.6982480682,,,,,,,,,,
72,Stress Time Course__M0t90,-3.444971025333333,3.0939657388211077,3.0,175.0,-7.0147627899,176.0,-1.5373394057,177.0,-1.7828108804,,,,,,,,,,
73,Stress Time Course__M40t45,-4.617138896433334,2.3761247510483328,3.0,178.0,-7.3588063956,179.0,-3.1545809649,180.0,-3.3380293288000003,,,,,,,,,,
74,Stress Time Course__M40t90,-4.160331421066667,2.5654069055317192,3.0,181.0,-6.7005124018,182.0,-4.2100602478,183.0,-1.5704216136,,,,,,,,,,
75,Stress Time Course__dia0,-0.5511865947999999,4.316312342273475,3.0,184.0,0.7762123965000001,185.0,2.9455298953,186.0,-5.3753020762,,,,,,,,,,
76,Stress Time Course__dia5,0.021895246766666654,1.2660298764448445,3.0,187.0,-0.8189065269,188.0,-0.5933780097,189.0,1.4779702769,,,,,,,,,,
77,Stress Time Course__dia15,-3.3798345388333337,1.0981728635191133,3.0,190.0,-2.3794478368,191.0,-3.2051920039,192.0,-4.5548637758,,,,,,,,,,
78,Stressors__Diami,-11.608809353066667,3.729781501751814,3.0,193.0,-13.8868751952,194.0,-7.3044830704,195.0,-13.6350697936,,,,,,,,,,
79,Stressors__Paraq,-7.7235077214,5.173004142001511,3.0,196.0,-13.6954502463,197.0,-4.6284552386,198.0,-4.8466176792999995,,,,,,,,,,
80,Stressors__H2O2,-6.460878556533333,3.887649114355318,3.0,199.0,-3.234332858,200.0,-5.3712145257,201.0,-10.7770882859,,,,,,,,,,
81,Stressors__Oxctl,-7.716960652633333,3.6355764315900845,3.0,202.0,-10.096543917,203.0,-9.5222656142,204.0,-3.5320724267,,,,,,,,,,
82,Carbon Transition__GM-0.1,-3.3793207190000003,5.658245379582492,3.0,205.0,-9.9042097958,215.0,-0.4086083817,225.0,0.17485602050000001,,,,,,,,,,
83,Carbon Transition__GM-0.2,-3.5096983641,11.052797174449845,3.0,206.0,-16.1047692025,216.0,4.5731852876,226.0,1.0024888226,,,,,,,,,,
84,Carbon Transition__GM+5,-4.2453782281666665,0.5623458839031806,3.0,207.0,-3.7040928256,217.0,-4.2053917649,227.0,-4.826650094,,,,,,,,,,
85,Carbon Transition__GM+15,-6.5600176995999995,2.367637555126809,3.0,208.0,-9.0891038979,219.0,-6.194640794,229.0,-4.3963084069,,,,,,,,,,
86,Carbon Transition__GM+25,-2.1918627834666666,5.781154536450463,3.0,209.0,-0.1313605604,220.0,2.2767492344,230.0,-8.7209770244,,,,,,,,,,
87,Carbon Transition__GM+45,-6.394696722633334,4.795744418008973,3.0,210.0,-4.6936686853000005,221.0,-2.6813261859,231.0,-11.8090952967,,,,,,,,,,
88,Carbon Transition__GM+60,-7.288639132066667,5.931852867143153,3.0,211.0,-1.4907210944,222.0,-7.0292776702,232.0,-13.3459186316,,,,,,,,,,
89,Carbon Transition__GM+90,-0.5378448919666668,7.625822890834669,3.0,212.0,-7.3840945987,223.0,-1.9105331581,233.0,7.6810930809,,,,,,,,,,
90,Carbon Transition__GM+120,-11.84068229805,10.540237398577208,2.0,213.0,-19.2937556379,234.0,-4.3876089582,,,,,,,,,,,,
91,Carbon Transition__GM+150,1.5352653222333335,2.5688005562539935,3.0,214.0,0.4498479469,224.0,-0.3126614995,235.0,4.4686095193,,,,,,,,,,
92,Carbon Transition__GM+10,-7.76322451835,3.8287158320091996,2.0,218.0,-10.4705354464,228.0,-5.0559135903,,,,,,,,,,,,
93,Carbon Transition__MG-0.1,-2.691254679,3.247606568722007,3.0,236.0,-6.0279303629,244.0,-2.5051094563,254.0,0.45927578220000004,,,,,,,,,,
94,Carbon Transition__MG+5,-6.899008990533335,4.3912447611225085,3.0,237.0,-9.013827706,246.0,-9.8326755407,256.0,-1.8505237249,,,,,,,,,,
95,Carbon Transition__MG+10,-5.430123241733334,7.571660448868091,3.0,238.0,-0.3005494408,247.0,-1.8633812612,257.0,-14.1264390232,,,,,,,,,,
96,Carbon Transition__MG+15,2.776446641633333,0.8659076001632764,3.0,239.0,1.7807786782,248.0,3.3535267713,258.0,3.1950344754,,,,,,,,,,
