,-0.067507095375,-0.052505518625000004,-0.037503941875,-0.022502365125,-0.007500788374999998,0.007500788374999998,0.022502365125000007,0.037503941875000016,0.05250551862500001,0.067507095375,0.082508672125,0.09751024887500002,0.11251182562500002,0.12751340237500003,0.14251497912500005,0.15751655587500002,0.17251813262500004,0.18751970937500007,0.20252128612500003,0.21752286287500006
thresh,-0.060006307,0.060006307,1,,,,,,,,,,,,,,,,,
unreg,1,5,17,320,3075,1974,322,104,28,14,7,5,1,1,0,0,1,0,0,0
unreg_genes,['S119'],[],[],[],[],[],[],[],[],"['S72' 'S664' 'S403' 'S679' 'S826' 'yybL' 'S1564' 'S588' 'S1473' 'S1330'
 'S476' 'S525' 'S1492' 'S490']",['S12' 'S786' 'S7' 'S1457' 'S51' 'S1357' 'S432'],['S950' 'S1063' 'S922' 'S1141' 'rpmGA'],['S1428'],['S683'],[],[],['S1118'],[],[],[]
