,condition,X_avg,X_std,n,rep1_idx,rep1_X
0,Cr__1,0.002375729621382933,,1.0,0.0,0.002375729621382933
1,Cr__2,-0.0018197346363305886,,1.0,1.0,-0.0018197346363305886
2,Cr__3,0.0006358383390051847,,1.0,2.0,0.0006358383390051847
3,Cr__4,0.0065487240263840795,,1.0,3.0,0.0065487240263840795
4,Cr__5,-0.002978281451213688,,1.0,4.0,-0.002978281451213688
5,Cr__6,-0.013462789927073945,,1.0,5.0,-0.013462789927073945
6,Fe__1,-0.009027493305937988,,1.0,6.0,-0.009027493305937988
7,Fe__2,-0.0265936208394281,,1.0,7.0,-0.0265936208394281
8,Fe__3,-0.039312655088602086,,1.0,8.0,-0.039312655088602086
9,Fe__4,-0.061359061452678665,,1.0,9.0,-0.061359061452678665
10,Fe__5,-0.09415716775702684,,1.0,10.0,-0.09415716775702684
11,Fe__6,-0.12566380327886129,,1.0,11.0,-0.12566380327886129
12,Cd__1,-0.004989962798614561,,1.0,12.0,-0.004989962798614561
13,Cd__2,-0.004909516568110118,,1.0,13.0,-0.004909516568110118
14,Cd__3,0.007666095337467955,,1.0,14.0,0.007666095337467955
15,Cd__4,0.012867774486318215,,1.0,15.0,0.012867774486318215
16,Cd__5,0.009892574514730449,,1.0,16.0,0.009892574514730449
17,Cd__6,0.019934926376057944,,1.0,17.0,0.019934926376057944
18,Zn__1,-0.011001658716999207,,1.0,18.0,-0.011001658716999207
19,Zn__2,-0.006810496170937588,,1.0,19.0,-0.006810496170937588
20,Zn__3,0.012044360301350934,,1.0,20.0,0.012044360301350934
21,Zn__4,0.0308467232819684,,1.0,21.0,0.0308467232819684
22,Zn__5,0.02091836429601604,,1.0,22.0,0.02091836429601604
23,Zn__6,0.0015069156719153631,,1.0,23.0,0.0015069156719153631
24,Cu__1,0.006607474792965723,,1.0,24.0,0.006607474792965723
25,Cu__2,0.021925393861733256,,1.0,25.0,0.021925393861733256
26,Cu__3,0.03482306997128505,,1.0,26.0,0.03482306997128505
27,Cu__4,0.05188926301403804,,1.0,27.0,0.05188926301403804
28,Cu__5,0.06650266959002603,,1.0,28.0,0.06650266959002603
29,Cu__6,0.08065214298311058,,1.0,29.0,0.08065214298311058
30,Pb__1,-0.0021273829525721146,,1.0,30.0,-0.0021273829525721146
31,Pb__2,-0.008588070039939043,,1.0,31.0,-0.008588070039939043
32,Pb__3,-0.012251414516602343,,1.0,32.0,-0.012251414516602343
33,Pb__4,-0.004441926533289479,,1.0,33.0,-0.004441926533289479
34,Pb__5,0.0019331190869746368,,1.0,34.0,0.0019331190869746368
35,Pb__6,0.002525573527582957,,1.0,35.0,0.002525573527582957
