sample,new_3136119_3136205_c
LBexp_1,7.1813
LBexp_2,7.2858
LBexp_3,7.362999999999999
LBtran_1,7.7296
LBtran_2,7.4313
LBtran_3,7.7481
LBstat_1,8.2717
LBstat_2,8.3187
LBstat_3,8.2767
LBGexp_1,7.2352
LBGexp_2,7.2163
LBGexp_3,7.2203
LBGtran_2,7.7147
LBGtran_3,7.55
LBGstat_1,7.4197
LBGstat_2,7.3952
LBGstat_3,7.8245
S0_1,8.4384
S0_2,8.4853
S0_3,8.1363
S1_1,7.644
S1_2,7.8883
S1_3,7.1871
S2_1,8.1153
S2_2,7.9613
S2_3,7.5034
S3_1,8.2318
S3_2,7.1659
S4_1,8.3827
S4_2,8.0691
S4_3,7.627000000000002
S5_1,8.0785
S5_2,7.7544
S5_3,7.9235
S6_1,8.2778
S6_2,8.0775
S6_3,7.8738
S6/t_1,9.508
S6/t_2,8.0018
S6_4,9.6374
S6_5,8.9966
S6_6,9.2097
S7_4,10.3385
S7_5,10.5576
S7_6,10.7426
S8_4,10.6834
S8_5,10.5287
G135_1,8.0546
G135_3,7.8421
G150_1,7.9695
G150_2,7.3108
G150_3,7.7827
G180_1,7.412000000000001
G180_2,7.1635
G180_3,7.114
C30_1,9.4142
C30_2,9.0787
C90_1,8.471
C90_2,7.0246
BI_1,7.8555
BI_2,8.363
BC_2,7.8139
BC/t_1,7.8037
BC/t_2,9.174
BC_1,7.7821
Sw_1,8.6171
Sw_2,8.8903
BT_1,8.5578
BT_2,8.5906
B36_1,11.8214
B36_2,11.2038
B60_1,11.0109
B60_2,11.6016
M9exp_1,7.8426
M9exp_2,7.7454
M9exp_3,7.0538
M9tran_1,7.4728
M9tran_2,7.5078
M9tran_3,7.7038
M9stat_1,8.1652
M9stat_2,8.1919
M9stat_3,7.8662
M+G_1,9.4618
M+G_2,7.5669
M+G_3,7.6232
Glu_1,8.1893
Glu_2,8.9688
Glu_3,7.6517
Fru_1,7.8044
Fru_2,8.1065
Fru_3,7.9521
Mal_1,8.2904
Mal_2,8.0843
Mal_3,8.9852
G+S_2,7.4258
G+S_3,7.6699
Pyr_1,8.2645
Pyr_2,7.9231
Pyr_3,8.4027
Gly_1,8.6767
Gly_2,9.0381
Gly_3,8.8273
Glucon_1,8.7221
Glucon_2,8.193
Glucon_3,8.1014
aero_1,7.6041
aero_2,7.5661
aero_3,7.8236
nit_1,7.9538
nit_2,8.0968
nit_3,7.9277
ferm_1,8.0046
ferm_2,8.088
ferm_3,8.3248
T-5.40H_1,7.2711
T-4.40H_1,7.7639
T-3.40H_1,7.213999999999999
T-2.40H_1,7.225
T-1.40H_1,7.0933
T-1.10H_1,6.9038
T-0.40H_1,6.9778
T0.0H_1,6.9591
T0.30H_1,7.8699
T1.0H_1,7.7375
T1.30H_1,8.1434
T2.0H_1,8.0029
T2.30H_1,7.7077
T3.0H_1,7.6429
T3.30H_1,7.9452
T4.0H_1,7.7662
T5.0H_1,7.7101
HPh_1,7.959
HPh_2,7.5924
HPh_3,7.7726
LPh_1,8.7011
LPh_2,8.0121
LPh_3,7.9812
LPhT_1,8.0201
LPhT_2,8.5719
LPhT_3,8.2121
SMMPr_1,7.1574
SMMPr_2,7.756
SMMPr_3,7.5963
HiTm_1,7.7703
HiTm_2,7.4554
HiTm_3,7.4392
LoTm_1,10.5459
LoTm_2,11.3505
LoTm_3,10.3489
HiOs_1,7.4696
HiOs_2,7.3751
HiOs_3,7.2515
BMM_1,7.5310000000000015
BMM_2,7.5729
BMM_3,8.1306
Heat_1,9.0
Heat_2,9.0567
Heat_3,9.146
Cold_1,7.6561
Cold_2,7.6811
Cold_3,7.5363
Etha_1,10.803
Etha_2,11.3535
Etha_3,11.554
SMM_1,7.3548
SMM_2,7.1268
SMM_3,7.1985
Salt_1,9.5781
Salt_2,9.7606
Salt_3,9.5326
Mt0_1,7.4262
Mt0_3,7.0786
M0t45_1,7.6363
M0t45_2,8.0326
M0t45_3,7.8525
M0t90_1,7.6731
M0t90_2,7.9402
M0t90_3,7.9671
M40t45_1,7.723
M40t45_2,7.7556
M40t45_3,7.9396
M40t90_1,7.8843
M40t90_2,8.5923
M40t90_3,7.9716
dia0_1,7.2442
dia0_2,7.4165
dia0_3,7.2459
dia5_1,7.4551
dia5_2,7.374
dia5_3,7.335
dia15_1,7.1827
dia15_2,7.1776
dia15_3,7.3422
Diami_1,7.4151
Diami_2,7.4868
Diami_3,7.7189
Paraq_1,7.4341
Paraq_2,7.6447
Paraq_3,7.2446
H2O2_1,7.5345
H2O2_2,8.1772
H2O2_3,8.0484
Oxctl_1,8.1255
Oxctl_2,7.9411
Oxctl_3,7.8661
GM-0.1_1,6.8547
GM-0.2_1,7.4183
GM+5_1,7.3143
GM+15_1,7.009
GM+25_1,7.6329
GM+45_1,7.4282
GM+60_1,7.1705
GM+90_1,7.2108
GM+120_1,8.0428
GM+150_1,7.6941
GM-0.1_2,7.5615
GM-0.2_2,7.8776
GM+5_2,7.23
GM+10_2,6.9812
GM+15_2,7.2185
GM+25_2,7.5385
GM+45_2,6.8838
GM+60_2,7.4026
GM+90_2,7.8223
GM+150_2,7.3162
GM-0.1_3,7.8484
GM-0.2_3,7.4799
GM+5_3,7.5195
GM+10_3,7.1279
GM+15_3,7.2215
GM+25_3,7.5952
GM+45_3,7.7818
GM+60_3,7.4956
GM+90_3,7.7826
GM+120_3,8.2048
GM+150_3,7.3497
MG-0.1_1,6.904
MG+5_1,7.3984
MG+10_1,7.6422
MG+15_1,7.6074
MG+25_1,7.647
MG+45_1,7.7361
MG+120_1,7.4991
MG+150_1,7.6581
MG-0.1_2,6.9106
MG-0.2_2,7.2149
MG+5_2,7.0044
MG+10_2,7.3095
MG+15_2,8.0452
MG+25_2,7.324
MG+45_2,7.0944
MG+60_2,7.4114
MG+90_2,7.099
MG+120_2,7.4318
MG-0.1_3,7.5184
MG-0.2_3,7.2647
MG+5_3,7.5229
MG+10_3,7.4809
MG+15_3,7.713999999999999
MG+25_3,7.4398
MG+45_3,7.5886
MG+60_3,7.3003
MG+90_3,7.5031
MG+120_3,7.2933
MG+150_3,7.5029
