,USA300HOU_RS11615
USA300_LAC_U01-Set001_CAMHB_PreCulture_1,7.442123333
USA300_LAC_U01-Set001_CAMHB_Control_1,7.1147584052
USA300_LAC_U01-Set001_CAMHB_0.15ug/mLNafcillin_1,7.5303568592
USA300_LAC_U01-Set001_CAMHB_0.5ug/mLNafcillin_1,7.4798228185
USA300_LAC_U01-Set001_CAMHB_1ug/mLNafcillin_1,7.5815256814000005
USA300_LAC_U01-Set001_CAMHB_PreCulture_2,7.3949423963
USA300_LAC_U01-Set001_CAMHB_Control_2,7.2573077958
USA300_LAC_U01-Set001_CAMHB_0.15ug/mLNafcillin_2,7.1674592023
USA300_LAC_U01-Set001_CAMHB_0.5ug/mLNafcillin_2,7.2860854879
USA300_LAC_U01-Set001_CAMHB_1ug/mLNafcillin_2,7.3311747065
USA300_TCH1516_U01-Set000_CAMHB_Control_1,7.969835169
USA300_TCH1516_U01-Set000_CAMHB_0.0625ug/mLNafcillin_1,7.7616445771
USA300_TCH1516_U01-Set000_CAMHB_0.5ug/mLNafcillin_1,7.8399167249
USA300_LAC_U01-Set001_R10LB_PreCulture_1,6.848630278
USA300_LAC_U01-Set001_R10LB_PreCulture_2,6.8074004813
USA300_LAC_U01-Set001_R10LB_Control_1,7.3590100524
USA300_LAC_U01-Set001_R10LB_0.1ug/mLNafcillin_1,7.6100244524
USA300_LAC_U01-Set001_R10LB_0.15ug/mLNafcillin_1,7.5330074248
USA300_LAC_U01-Set001_R10LB_Control_2,7.2509815764
USA300_LAC_U01-Set001_R10LB_0.1ug/mLNafcillin_2,7.46240513
USA300_LAC_U01-Set001_R10LB_0.15ug/mLNafcillin_2,7.5018834717
USA300_TCH1516_U01-Set000_R10LB_Control_1,7.3880018803
USA300_TCH1516_U01-Set000_R10LB_0.031ug/mLNafcillin_1,7.388248781
USA300_TCH1516_U01-Set000_R10LB_0.0625ug/mLNafcillin_1,7.2941339469
USA300_TCH1516_U01-Set000_R10LB_Control_2,7.3095324828
USA300_TCH1516_U01-Set000_R10LB_0.031ug/mLNafcillin_2,7.4694928538
USA300_TCH1516_U01-Set000_R10LB_0.0625ug/mLNafcillin_2,7.27486028
USA300_TCH1516_U01-Set000_CAMHB_PreCulture_1,6.7281107362
USA300_TCH1516_U01-Set000_CAMHB_PreCulture_2,6.677837945
USA300_TCH1516_U01-Set000_CAMHB_Control_2,7.7661260693
USA300_TCH1516_U01-Set000_CAMHB_0.0625ug/mLNafcillin_2,7.856290176
USA300_TCH1516_U01-Set000_CAMHB_0.5ug/mLNafcillin_2,7.7280184251
USA300_TCH1516_U01-Set000_CAMHB_1ug/mLNafcillin_1,7.5075991657
USA300_TCH1516_U01-Set000_CAMHB_1ug/mLNafcillin_2,7.7178344149
USA300_LAC_U01-Set004_CAMHB_Control_1,7.2341587553
