,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X
0,LB__LBexp,11.754766666666667,0.24711149979985406,3.0,0.0,11.7911,1.0,11.9817,2.0,11.4915,,,,,,,,,,
1,LB__LBtran,11.084066666666667,0.8101085873716773,3.0,3.0,11.4092,4.0,11.6811,5.0,10.1619,,,,,,,,,,
2,LB__LBstat,10.403133333333335,0.324060123022462,3.0,6.0,10.7772,7.0,10.2245,8.0,10.2077,,,,,,,,,,
3,LB__LBGexp,11.389233333333332,0.3258014784087595,3.0,9.0,11.7156,10.0,11.3881,11.0,11.064,,,,,,,,,,
4,LB__LBGtran,11.509,0.95770542443906,2.0,12.0,10.8318,13.0,12.1862,,,,,,,,,,,,
5,LB__LBGstat,13.060533333333334,0.6238467867460191,3.0,14.0,13.7164,15.0,12.9906,16.0,12.4746,,,,,,,,,,
6,Life Cycle__S0,11.262833333333333,0.16505012369984337,3.0,17.0,11.0979,18.0,11.428,19.0,11.2626,,,,,,,,,,
7,Life Cycle__S1,11.954566666666667,0.23586916571127609,3.0,20.0,11.8747,21.0,12.22,22.0,11.769,,,,,,,,,,
8,Life Cycle__S2,10.5985,0.6215949565432464,3.0,23.0,11.2277,24.0,9.9848,25.0,10.583,,,,,,,,,,
9,Life Cycle__S3,11.290099999999999,0.6420529573173848,2.0,26.0,11.7441,27.0,10.8361,,,,,,,,,,,,
10,Life Cycle__S4,10.884366666666665,0.6061332719240328,3.0,28.0,11.0413,29.0,11.3966,30.0,10.2152,,,,,,,,,,
11,Life Cycle__S5,10.603166666666667,0.42368922966407013,3.0,31.0,10.5032,32.0,10.2384,33.0,11.0679,,,,,,,,,,
12,Life Cycle__S6,10.0950125,1.0011707253261055,8.0,34.0,10.2138,35.0,8.4955,36.0,9.5656,37.0,10.8351,38.0,8.9756,39.0,10.3512,40.0,11.0575,41.0,11.2658
13,Life Cycle__S7,11.914733333333333,0.24338137425311246,3.0,42.0,11.922,43.0,12.1544,44.0,11.6678,,,,,,,,,,
14,Life Cycle__S8,11.95935,0.17769593411217977,2.0,45.0,11.8337,46.0,12.085,,,,,,,,,,,,
15,Life Cycle__G135,9.37715,0.3315623696983719,2.0,47.0,9.6116,48.0,9.1427,,,,,,,,,,,,
16,Life Cycle__G150,10.326,1.4082552609523604,3.0,49.0,9.7688,50.0,11.9276,51.0,9.2816,,,,,,,,,,
17,Life Cycle__G180,10.767000000000001,0.32918537330810993,3.0,52.0,10.4555,53.0,10.7341,54.0,11.1114,,,,,,,,,,
18,Stress Time Course__C30,12.569949999999999,0.6170920879415001,2.0,55.0,12.1336,56.0,13.0063,,,,,,,,,,,,
19,Stress Time Course__C90,11.5693,0.26855915549465037,2.0,57.0,11.7592,58.0,11.3794,,,,,,,,,,,,
20,Biofilm__BI,10.7384,0.032102647865869804,2.0,59.0,10.7157,60.0,10.7611,,,,,,,,,,,,
21,Biofilm__BC,11.68215,0.6443896569623069,4.0,61.0,11.3468,62.0,12.008,63.0,12.4035,64.0,10.9703,,,,,,,,
22,Biofilm__Sw,10.990950000000002,0.8056067558058339,2.0,65.0,11.5606,66.0,10.4213,,,,,,,,,,,,
23,Life Cycle__BT,9.4637,1.0479322497184642,2.0,67.0,10.2047,68.0,8.7227,,,,,,,,,,,,
24,Life Cycle__B36,9.9465,0.00381837661840725,2.0,69.0,9.9492,70.0,9.9438,,,,,,,,,,,,
25,Life Cycle__B60,11.2805,0.31027845558465744,2.0,71.0,11.0611,72.0,11.4999,,,,,,,,,,,,
26,M9__M9exp,11.853333333333333,0.23061778624671098,3.0,73.0,12.0911,74.0,11.8383,75.0,11.6306,,,,,,,,,,
27,M9__M9tran,11.537666666666667,0.22563734915419756,3.0,76.0,11.657399999999999,77.0,11.2774,78.0,11.6782,,,,,,,,,,
28,M9__M9stat,11.209266666666666,0.20967885762120414,3.0,79.0,11.4363,80.0,11.1686,81.0,11.0229,,,,,,,,,,
29,Supplement__M+G,11.325333333333333,0.5817359051436778,3.0,82.0,10.7204,83.0,11.3749,84.0,11.880700000000001,,,,,,,,,,
30,Supplement__Glu,12.311833333333333,0.4335577508629428,3.0,85.0,12.7552,86.0,11.8888,87.0,12.2915,,,,,,,,,,
31,Supplement__Fru,12.031533333333334,0.4617135944861636,3.0,88.0,12.4741,89.0,12.0677,90.0,11.5528,,,,,,,,,,
32,Supplement__Mal,10.870400000000002,0.7404856582000756,3.0,91.0,10.0279,92.0,11.418,93.0,11.1653,,,,,,,,,,
33,Supplement__G+S,11.637,0.19332299397640249,2.0,94.0,11.5003,95.0,11.7737,,,,,,,,,,,,
34,Supplement__Pyr,11.830566666666668,0.7080461872881839,3.0,96.0,11.0338,97.0,12.3877,98.0,12.0702,,,,,,,,,,
35,Supplement__Gly,10.972733333333332,0.41317986801553336,3.0,99.0,10.7063,100.0,11.4487,101.0,10.7632,,,,,,,,,,
36,Supplement__Glucon,11.2357,0.1738095509458555,3.0,102.0,11.0413,103.0,11.3761,104.0,11.2897,,,,,,,,,,
37,Stressors__aero,11.152166666666666,1.0190032400995266,3.0,105.0,12.1478,106.0,10.1113,107.0,11.1974,,,,,,,,,,
38,Stressors__nit,11.569966666666668,0.6231620762958329,3.0,108.0,11.856300000000001,109.0,11.9985,110.0,10.8551,,,,,,,,,,
39,Stressors__ferm,11.2081,0.611549564630701,3.0,111.0,11.3288,112.0,10.5452,113.0,11.7503,,,,,,,,,,
40,Glc Growth/Exhaust__T-5.40H,12.2439,,1.0,114.0,12.2439,,,,,,,,,,,,,,
41,Glc Growth/Exhaust__T-4.40H,12.449300000000001,,1.0,115.0,12.449300000000001,,,,,,,,,,,,,,
42,Glc Growth/Exhaust__T-3.40H,12.44,,1.0,116.0,12.44,,,,,,,,,,,,,,
43,Glc Growth/Exhaust__T-2.40H,12.4565,,1.0,117.0,12.4565,,,,,,,,,,,,,,
44,Glc Growth/Exhaust__T-1.40H,12.221,,1.0,118.0,12.221,,,,,,,,,,,,,,
45,Glc Growth/Exhaust__T-1.10H,12.0824,,1.0,119.0,12.0824,,,,,,,,,,,,,,
46,Glc Growth/Exhaust__T-0.40H,12.7398,,1.0,120.0,12.7398,,,,,,,,,,,,,,
47,Glc Growth/Exhaust__T0.0H,11.8969,,1.0,121.0,11.8969,,,,,,,,,,,,,,
48,Glc Growth/Exhaust__T0.30H,12.4037,,1.0,122.0,12.4037,,,,,,,,,,,,,,
49,Glc Growth/Exhaust__T1.0H,11.4836,,1.0,123.0,11.4836,,,,,,,,,,,,,,
50,Glc Growth/Exhaust__T1.30H,11.412,,1.0,124.0,11.412,,,,,,,,,,,,,,
51,Glc Growth/Exhaust__T2.0H,10.6116,,1.0,125.0,10.6116,,,,,,,,,,,,,,
52,Glc Growth/Exhaust__T2.30H,11.4053,,1.0,126.0,11.4053,,,,,,,,,,,,,,
53,Glc Growth/Exhaust__T3.0H,11.1923,,1.0,127.0,11.1923,,,,,,,,,,,,,,
54,Glc Growth/Exhaust__T3.30H,11.4667,,1.0,128.0,11.4667,,,,,,,,,,,,,,
55,Glc Growth/Exhaust__T4.0H,11.2775,,1.0,129.0,11.2775,,,,,,,,,,,,,,
56,Glc Growth/Exhaust__T5.0H,11.1861,,1.0,130.0,11.1861,,,,,,,,,,,,,,
57,Stressors__HPh,13.3326,0.29275677618118406,3.0,131.0,13.4602,132.0,12.9977,133.0,13.5399,,,,,,,,,,
58,Stressors__LPh,12.939300000000001,0.370533898584191,3.0,134.0,13.302,135.0,12.9545,136.0,12.5614,,,,,,,,,,
59,Stressors__LPhT,12.9587,0.06670854517975923,3.0,137.0,13.0288,138.0,12.896,139.0,12.9513,,,,,,,,,,
60,Stressors__SMMPr,11.429866666666667,0.40436397383215705,3.0,140.0,11.6765,141.0,10.9632,142.0,11.6499,,,,,,,,,,
61,Stressors__HiTm,12.2316,1.3947159316505995,3.0,143.0,10.6439,144.0,12.7917,145.0,13.2592,,,,,,,,,,
62,Stressors__LoTm,10.6561,0.3579680292987071,3.0,146.0,11.0555,147.0,10.5486,148.0,10.3642,,,,,,,,,,
63,Stressors__HiOs,11.554833333333335,0.23730972026727734,3.0,149.0,11.7158,150.0,11.2823,151.0,11.6664,,,,,,,,,,
64,Stressors__BMM,11.318933333333334,0.2834992122270062,3.0,152.0,11.3393,153.0,11.0258,154.0,11.5917,,,,,,,,,,
65,Stressors__Heat,11.518099999999999,0.4751113974637951,3.0,155.0,11.9951,156.0,11.5143,157.0,11.0449,,,,,,,,,,
66,Stressors__Cold,11.597766666666667,0.9628405129268991,3.0,158.0,12.5905,159.0,11.5349,160.0,10.6679,,,,,,,,,,
67,Stressors__Etha,9.840266666666666,0.5574905948384544,3.0,161.0,10.3605,162.0,9.2518,163.0,9.9085,,,,,,,,,,
68,Stress Time Course__SMM,11.808533333333335,0.33807399091520385,3.0,164.0,11.6765,165.0,12.1927,166.0,11.5564,,,,,,,,,,
69,Stress Time Course__Salt,11.295366666666666,0.42618876490744456,3.0,167.0,11.6938,168.0,11.3463,169.0,10.846,,,,,,,,,,
70,Stress Time Course__Mt0,11.8067,0.40503076426365375,2.0,170.0,12.0931,171.0,11.5203,,,,,,,,,,,,
71,Stress Time Course__M0t45,11.262466666666667,0.3102951229609212,3.0,172.0,11.5969,173.0,10.9839,174.0,11.2066,,,,,,,,,,
72,Stress Time Course__M0t90,9.351,1.2263246348336974,3.0,175.0,8.6065,176.0,10.7664,177.0,8.6801,,,,,,,,,,
73,Stress Time Course__M40t45,10.855833333333331,0.8393269942837146,3.0,178.0,9.8936,179.0,11.2367,180.0,11.4372,,,,,,,,,,
74,Stress Time Course__M40t90,9.464,0.9909467039149983,3.0,181.0,8.4952,182.0,10.4757,183.0,9.4211,,,,,,,,,,
75,Stress Time Course__dia0,11.885466666666666,0.1423316315276872,3.0,184.0,12.0008,185.0,11.7264,186.0,11.9292,,,,,,,,,,
76,Stress Time Course__dia5,11.669066666666668,0.27055129519803245,3.0,187.0,11.399000000000001,188.0,11.6681,189.0,11.9401,,,,,,,,,,
77,Stress Time Course__dia15,11.7228,0.7722572887321943,3.0,190.0,10.847,191.0,12.306,192.0,12.0154,,,,,,,,,,
78,Stressors__Diami,11.1578,0.3511618999834691,3.0,193.0,11.5512,194.0,10.876,195.0,11.0462,,,,,,,,,,
79,Stressors__Paraq,10.924533333333335,1.4081860329279414,3.0,196.0,11.5904,197.0,11.8763,198.0,9.3069,,,,,,,,,,
80,Stressors__H2O2,10.391966666666667,0.6308008586973648,3.0,199.0,9.7268,200.0,10.9816,201.0,10.4675,,,,,,,,,,
81,Stressors__Oxctl,11.210500000000001,0.897869595208569,3.0,202.0,10.3341,203.0,11.169,204.0,12.1284,,,,,,,,,,
82,Carbon Transition__GM-0.1,12.800133333333333,0.42442238787949577,3.0,205.0,12.3689,215.0,12.8141,225.0,13.2174,,,,,,,,,,
83,Carbon Transition__GM-0.2,12.265366666666667,0.08159272843417645,3.0,206.0,12.3369,216.0,12.1765,226.0,12.2827,,,,,,,,,,
84,Carbon Transition__GM+5,12.472033333333334,0.31543567225875596,3.0,207.0,12.1899,217.0,12.4136,227.0,12.8126,,,,,,,,,,
85,Carbon Transition__GM+15,12.830866666666665,0.3340177290703791,3.0,208.0,12.5008,219.0,13.1687,229.0,12.8231,,,,,,,,,,
86,Carbon Transition__GM+25,12.639900000000003,0.08925446767529373,3.0,209.0,12.7429,220.0,12.5915,230.0,12.5853,,,,,,,,,,
87,Carbon Transition__GM+45,12.122133333333332,0.7797295449919379,3.0,210.0,12.956900000000001,221.0,11.4126,231.0,11.9969,,,,,,,,,,
88,Carbon Transition__GM+60,12.101033333333334,0.7014001164337895,3.0,211.0,12.855,222.0,11.4679,232.0,11.9802,,,,,,,,,,
89,Carbon Transition__GM+90,12.252833333333333,0.9403598371545508,3.0,212.0,12.7947,223.0,12.7968,233.0,11.167,,,,,,,,,,
90,Carbon Transition__GM+120,11.857199999999999,0.11030865786510183,2.0,213.0,11.7792,234.0,11.9352,,,,,,,,,,,,
91,Carbon Transition__GM+150,11.8405,0.3336926579953477,3.0,214.0,12.2215,224.0,11.6998,235.0,11.600200000000001,,,,,,,,,,
92,Carbon Transition__GM+10,11.9972,0.7819186786360846,2.0,218.0,12.5501,228.0,11.4443,,,,,,,,,,,,
93,Carbon Transition__MG-0.1,12.458333333333334,0.9693945808252356,3.0,236.0,12.6272,244.0,11.4156,254.0,13.3322,,,,,,,,,,
94,Carbon Transition__MG+5,12.634633333333333,0.08833472325950507,3.0,237.0,12.6906,246.0,12.5328,256.0,12.6805,,,,,,,,,,
95,Carbon Transition__MG+10,12.3446,1.1522501811672663,3.0,238.0,13.267,247.0,12.713799999999999,257.0,11.053,,,,,,,,,,
96,Carbon Transition__MG+15,12.385133333333334,0.13197959438236478,3.0,239.0,12.2922,248.0,12.327,258.0,12.536200000000001,,,,,,,,,,
97,Carbon Transition__MG+25,12.5456,0.5080530188868091,3.0,240.0,12.9327,249.0,11.9703,259.0,12.7338,,,,,,,,,,
98,Carbon Transition__MG+45,12.401666666666666,0.4260012010937681,3.0,241.0,12.2598,250.0,12.0647,260.0,12.8805,,,,,,,,,,
99,Carbon Transition__MG+120,12.336733333333335,0.412952228875609,3.0,242.0,12.2803,253.0,12.775,263.0,11.9549,,,,,,,,,,
100,Carbon Transition__MG+150,12.5425,0.9164103884177651,2.0,243.0,11.8945,264.0,13.1905,,,,,,,,,,,,
101,Carbon Transition__MG-0.2,12.81485,0.26877128752900586,2.0,245.0,12.6248,255.0,13.0049,,,,,,,,,,,,
102,Carbon Transition__MG+60,12.31255,0.1897167493923507,2.0,251.0,12.1784,261.0,12.4467,,,,,,,,,,,,
103,Carbon Transition__MG+90,12.2168,0.8778023581649804,2.0,252.0,11.5961,262.0,12.8375,,,,,,,,,,,,
