,SP5448_05675
SRX1726505,-0.0675346876
SRX1726506,0.30987367120000003
SRX1726507,-0.24233898350000002
SRX1726508,6.3104592675
SRX1726509,6.1975753927
SRX1726510,4.8668295251
SRX1726511,5.9857413314
SRX1726512,6.0528956971
SRX1726513,6.7484709469
SRX1081650,0.2967215357
SRX1081651,0.32092428710000004
SRX1081652,-1.0992764421
SRX1081653,0.7955529386
SRX1081654,0.061871558400000005
SRX1081655,-0.9628874163000001
SRX1081656,0.4385823699
SRX1081657,-0.44768511320000004
SRX1081658,-1.4087604496
SRX1081659,1.9120725549
SRX1081660,1.3335941773
SRX1081661,-0.2216946408
SRX1081662,-0.16882886730000002
SRX1081663,-0.5517896939
SRX1081664,-0.09978816630000001
SRX1081665,0.628531622
SRX1081666,0.049751344600000004
SRX1081668,0.369321045
SRX1081669,0.1971710878
SRX1081670,-0.7728452954
SRX1081671,-0.6705384365
SRX1081672,0.2498500904
SRX1081673,1.1823631829
SRX1081674,0.9990104746
SRX1081675,1.133535029
SRX1081676,1.9547769018
SRX1081677,1.3153835358000001
SRX1081678,0.4932490692
SRX1081679,1.3329689293
SRX1081680,-0.1637622522
SRX1081681,0.6134214902
SRX1081682,0.4367276544
SRX1081683,0.6251105642
SRX1081684,0.6453685804
SRX1081685,0.38234816580000003
SRX1081686,0.8532051674000001
SRX1081687,0.8892189505
SRX1081688,-2.5493283997000002
SRX1081689,0.6905558972
SRX1081690,-1.2568074874000001
SRX1081691,-1.3475430344000001
SRX1081692,-1.4031318878
SRX1962715,0.0216404977
SRX1962716,-0.0036133015
SRX1962717,-0.0180271961
SRX1962718,5.7701390018000005
SRX1962719,4.4053625945
SRX1962720,4.4635970876
SRX1962721,4.6848376478
SRX4892146,-0.039195208100000004
SRX4892147,-0.07856637400000001
SRX4892148,0.0985052411
SRX4892149,0.019256341
SRX4892150,0.969985796
SRX4892151,0.9627387446000001
SRX4892152,1.0366260199
SRX4892153,1.0743767574
SRX4892154,0.7834309421000001
SRX4892155,0.5803424558
SRX4892156,0.7594666079
SRX4892157,0.9080137212
SRX4892158,0.5085776847
SRX4892159,0.5248168517
SRX4892160,-0.2047669708
SRX4892161,-0.2771208669
SRX7620814,-0.8801041299000001
SRX7620815,-0.6392279644000001
SRX7620816,-0.6120007317
SRX7620817,2.5033156221
SRX7620818,2.5133948072
SRX7620819,2.3738028208
SRX7620856,1.3770781254
SRX7620857,4.8834812308
SRX7620858,1.5412637312
SRX7620859,4.5652165522
SRX7620860,1.5558894218
SRX7620861,4.4578836161
SRX7620862,0.7349520987
SRX7620863,2.9964104921
SRX7620864,0.7132977509
SRX7620865,2.9259977437
SRX7620866,0.6830829763
SRX7620867,2.063354236
SRX2161502,0.2698978333
SRX2161503,-0.4290958777
SRX2161504,0.15919804440000002
SRX2161505,-0.5122301129
SRX2161506,-1.1800931933
SRX2161507,-0.6389961204
SRX2161508,-0.9146394160000001
SRX2161509,-1.7935142026
SRX2161510,-0.9122041232
SRX2161511,-2.0914532886
SRX2161512,-1.4825623675
SRX2161513,-1.5840611018000001
SRX2161514,2.4989001952
SRX2161515,2.2399880063
SRX2161516,2.1995099267000002
SRX2161517,1.671186525
SRX2161518,1.2771809478
SRX2161519,1.3614693679
SRX2161520,0.7501298784
SRX2161521,0.925918569
SRX2161522,0.7544341891
SRX2161523,-0.0580506623
SRX2161524,0.1845919868
SRX2161525,0.008630683600000001
