,b4659_1
ica__wt_glc__5,5.71424884006528
ica__wt_glc__6,5.93681567742046
ica__bw_delpurR_cytd__1,6.0912116389499005
ica__bw_delpurR_cytd__2,6.140798372547691
ica__ade_glc__1,5.880441732034531
ica__ade_glc__2,6.17582115888235
ytf__wt_glc__1,5.94170878202546
ytf__wt_glc__2,5.980984467525739
ytf__delyafC__1,5.94172011477604
ytf__delyafC__2,6.26711078928236
ytf__delyeiE__1,6.17878529095531
ytf__delyeiE__2,6.1260134757591
ytf__delyiaJ__1,6.34847814684683
ytf__delyiaJ__2,6.557390587331589
ytf__delyieP__1,6.287482899172111
ytf__delyieP__2,6.04544406553439
ytf__wt_ph5__1,6.11520752797857
ytf__wt_ph5__2,5.92715540495787
ytf__wt_ph8__1,6.16080052499586
ytf__wt_ph8__2,5.80553399806736
ytf__delybaO__1,5.964732169500049
ytf__delybaO__2,6.076651310391201
ytf__delybaQ__1,5.773741825166381
ytf__delybaQ__2,5.97661279882617
ytf__delybiH__1,5.561493281453919
ytf__delybiH__2,6.09969630159936
ytf__delydcI_ph5__1,5.965454163909991
ytf__delydcI_ph5__2,6.25735959186877
ytf__delydcI_ph8__1,5.701793291854201
ytf__delydcI_ph8__2,6.28351346089139
ytf__delyddM__1,6.21936305956509
ytf__delyddM__2,5.99929634630475
ytf__delyheO__1,5.9723803242569105
ytf__delyheO__2,5.74645468027195
fps__bw_glc__1,6.2226405421461495
fps__bw_glc__2,6.200475462804659
fps__fps_thrA_ale1__1,6.33572460702134
fps__fps_thrA_ale1__2,6.260574110804041
fps__fps_thrA_ale2__1,6.2996778511091
fps__fps_thrA_ale2__2,6.393665300530361
fps__fps_serB_ale1__1,6.432891001419019
fps__fps_serB_ale1__2,6.41249663436008
fps__fps_serB_ale4__1,7.01623898431113
fps__fps_serB_ale4__2,7.12317341237602
fps__fps_ptsI_ale1__1,6.1389362532032195
fps__fps_ptsI_ale1__2,6.256467644876231
fps__fps_ptsI_ale3__1,6.301420384397531
fps__fps_ptsI_ale3__2,6.137474737558549
pal__lyx_ale2_f6__1,5.99628008828125
pal__lyx_ale2__1,5.69087336838403
pal__lyx_ale2__2,5.72738421324805
pal__lyx_ale4__1,5.69087336838403
pal__lyx_ale4__2,5.72738421324805
pal__5drib_ale10_f18__1,5.565761533533
pal__5drib_ale10_f18__2,5.46495062998082
pal__5drib_ale10__1,5.447990111544889
pal__arab_ale14_f9__1,6.194845902417001
pal__arab_ale14_f9__2,6.3101583881732095
pal__arab_ale14__1,5.58912274960546
pal__arab_ale14__2,6.08625860996598
pal__arab_ale16__1,6.0930914724310705
pal__arab_ale16__2,5.787972340454
pal__tartr_ale26_f10__1,6.09581460839893
pal__tartr_ale26_f10__2,6.02058750116538
pal__tartr_ale26__1,5.79397627149513
pal__tartr_ale26__2,5.919810233955281
pal__tartr_ale28_f10__1,6.0933223031446095
pal__tartr_ale28_f10__2,6.2645223094734
pal__tartr_ale28__1,5.66350797071367
pal__tartr_ale28__2,6.07766376145412
efeU__delmenFentC_citr__1,5.27007420873775
efeU__delmenFentC_citr__2,5.09452567761251
efeU__delmenFentC__1,6.4319651235556305
efeU__delmenFentC__2,6.29410699905754
efeU__menFentC_ale39__1,5.82264742316211
efeU__menFentC_ale39__2,5.67519420817624
efeU__menFentC_ale29__1,5.397140687472461
efeU__menFentC_ale29__2,5.33800984645763
efeU__menFentC_ale30__1,5.43386143568655
efeU__menFentC_ale30__2,5.34792610255289
efeU__menFentCubiC_ale36__1,5.96465560756701
efeU__menFentCubiC_ale36__2,5.995908106318129
efeU__menFentCubiC_ale37__1,6.66510309189196
efeU__menFentCubiC_ale37__2,6.6861990929347
efeU__menFentCubiC_ale38__1,6.22969287071987
efeU__menFentCubiC_ale38__2,6.0974477445036195
