k,name,in_iM,gene_weight,regulator,function,category
5,Lead,False,0.024454150032252073,,,
3,Cadmium,False,0.008970159338787198,,,
7,Zinc - Steady,False,-0.006408671429380774,,,
13,UC-6,False,0.006374640613794327,,,
14,UC-7,False,0.005558063704520464,,,
6,Iron,False,-0.003767279679886997,,,
12,Zinc - Intermediate,False,-0.0036817982074726064,,,
1,UC-2,False,0.0023094065906479953,,,
2,UC-3,False,0.0018848958890885113,,,
0,UC-1,False,-0.0016810251877177507,,,
10,Copper,False,0.0010289359523449092,,,
11,Chromium,False,-0.0006689307541819289,,,
4,UC-4,False,-0.0006074357905890793,,,
8,Zinc - Fast,False,-0.0004915009574324358,,,
9,UC-5,False,7.539268318144325e-05,,,
