,-0.11369533166224123,-0.09095626532979298,-0.06821719899734473,-0.045478132664896476,-0.022739066332448224,2.7755575615628914e-17,0.02273906633244828,0.04547813266489652,0.06821719899734478,0.09095626532979305,0.11369533166224129,0.13643439799468954,0.1591734643271378,0.18191253065958607,0.20465159699203428,0.22739066332448254,0.2501297296569308,0.2728687959893791,0.29560786232182734,0.31834692865427555
thresh,-0.12506486482846535,0.12506486482846535,2,,,,,,,,,,,,,,,,,
unreg,1,0,3,25,548,2704,503,25,2,0,0,0,0,0,0,0,0,0,1,0
nsrR,0,0,0,0,11,39,13,4,1,0,1,1,1,2,0,0,0,1,0,0
unreg_genes,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['STM1808'],[]
nsrR_genes,[],[],[],[],"['lrp' 'ndh' 'wecF' 'rpmI' 'smpA' 'wecG' 'hypE' 'hycH' 'pheT' 'hycB'
 'fliZ']","['yafB' 'hypB' 'yibD' 'STM1288' 'wzzE' 'yfhB' 'STM3927' 'fhlA' 'pheS'
 'STM2179' 'wecE' 'hycG' 'hycD' 'wzxE' 'thrS' 'hypA' 'hypD' 'sodB' 'himA'
 'ydhO' 'hypC' 'cdd' 'hycI' 'wecB' 'sufD' 'rplT' 'sufS' 'hycC' 'wecC'
 'sufB' 'STM3129' 'nrfD' 'yhfC' 'rfe' 'STM1675' 'ygaA' 'ynhA' 'ydhD'
 'sufA']","['hycF' 'sufC' 'hycA' 'rffG' 'fliY' 'yfhC' 'nrfB' 'aceE' 'dsdC' 'aceF'
 'hycE' 'tehA' 'nrfC']",['poxB' 'nrfA' 'tehB' 'nrfG'],['fliA'],[],['yoaG'],['ytfE'],['hcr'],['hcp' 'ygbA'],[],[],[],['hmpA'],[],[]
