,PA1837a
SRX7442752,0.378788974
SRX7442753,-0.378788974
SRX7442754,2.219429623
SRX7442755,2.14793062
SRX7442756,0.7532057310000001
SRX7442757,0.53232443
SRX7442758,1.3839224940000001
SRX7442759,2.3928768480000002
SRX7442761,2.505229775
SRX7874204,0.10798485000000001
SRX7874205,-0.10798484900000001
SRX7874206,0.925641091
SRX7874207,0.585817971
SRX8639787,-0.09250182400000001
SRX8639788,0.09250182400000001
SRX8639789,-0.361666647
SRX8639790,0.228511071
SRX8639791,0.39171765000000003
SRX8639792,0.9000691980000001
SRX8639793,-1.271814773
SRX8639794,-0.9209903730000001
SRX8639795,-1.14977487
SRX8639796,-0.9574942830000001
SRX8639797,0.98433822
SRX8639798,0.259406095
SRX8639800,0.554095271
SRX1156127,0.08486370400000001
SRX1156135,-0.08486370400000001
SRX1156136,-0.294313435
SRX1156137,-0.238810177
SRX1156138,-0.261489638
SRX1156140,-0.30480201
ERX2195929,-0.24766161700000003
ERX2195930,0.24766161700000003
ERX2195931,-1.199306327
ERX2195932,-0.867401877
ERX2195933,-0.19041095700000002
ERX2195934,-0.443412289
SRX4579961,0.0882467
SRX4579962,-0.11326819
SRX4579963,0.02502149
SRX4579964,-5.251221802
SRX4579965,-6.138738936
SRX4579966,-5.222671506
SRX5630349,-0.023737373000000003
SRX5630350,0.023737373000000003
SRX5630351,0.9661791620000001
SRX5630352,-0.686658151
SRX1411278,-0.035495333000000004
SRX1411287,-0.054752633
SRX1411289,0.067241597
SRX1411279,0.048298117
SRX1411280,-0.012802783000000002
SRX1411281,0.09165015700000001
SRX1411282,0.15893847700000002
SRX1411283,0.141562257
SRX1411284,-0.034116233
SRX1411285,0.11417333700000001
SRX1411286,0.184083727
SRX1411288,0.000665497
SRX2711962,-0.0284706
SRX2711963,0.0284706
SRX2711964,-0.62581166
SRX2711965,-0.86943434
SRX2711966,-0.08758909999999999
SRX2711967,0.13515811
ERX3558798,-0.6568429760000001
ERX3558799,-0.39764436000000003
ERX3558800,-0.250498544
ERX3558801,-0.053997201
ERX3558802,0.186755589
ERX3558803,-0.186602332
ERX3558804,-0.021419464000000003
ERX3558805,0.021266205
ERX3593017,1.8027771700000002
ERX3593018,1.632308123
ERX3593020,0.193843848
ERX3593021,-0.17950841
ERX3593022,-0.014335439
SRX7058492,-0.599849253
SRX7058494,0.577762966
SRX7058495,0.5654345310000001
SRX7058509,0.599849253
SRX2662717,-0.963534313
SRX2662718,-1.05301556
SRX2662721,0.09426308500000001
SRX2662722,-0.09426308500000001
SRX8143226,0.088095305
SRX8143227,-0.088095304
SRX8143228,-0.040782092000000006
SRX8143229,-0.16376173300000002
ERX2456848,0.7987616790000001
ERX2456849,1.304689151
ERX2456850,1.169010662
ERX2456851,-2.039289279
ERX2456852,-1.8538990800000001
ERX2456853,-1.915101262
ERX2456854,1.4299506690000001
ERX2456855,1.879285246
ERX2456856,1.553946728
ERX2456857,-1.724192301
ERX2456858,-1.530849903
ERX2456859,-1.6081404400000001
SRX540108,0.16593675500000002
SRX540109,-0.16593675500000002
SRX540110,-0.7394873390000001
SRX540111,-0.490489373
SRX540112,3.446829271
SRX540113,3.348432295
SRX540114,2.381865397
SRX540115,2.567450811
SRX1737662,-0.059287899000000005
SRX1737664,0.046915958
SRX1737665,0.16133865800000002
SRX1737667,0.08759654800000001
SRX1737668,-0.024181114
SRX1737670,-0.063415435
SRX1516139,-0.052919074
SRX1516140,0.052919074
SRX1516141,-0.009756704000000001
SRX1516142,-0.103567744
SRX591667,0.006826717
SRX591668,1.159008772
SRX591669,0.45608629500000003
SRX591670,0.602317832
SRX591671,-0.184895952
SRX591675,-0.006826717
SRX591676,1.387432426
SRX591677,0.943968537
SRX591678,0.47902552400000004
SRX591679,0.576404121
SRX2520351,0.629097531
SRX2520352,0.620956016
SRX2520353,0.39086776300000003
SRX2520354,0.595574277
SRX2520355,-0.322048312
SRX2520356,-0.46111276700000003
SRX2520357,-0.46689246700000003
SRX2520358,0.700142499
SRX2520359,0.588665663
SRX2520360,-0.06738345100000001
SRX2652927,1.155070016
SRX2652931,2.102297984
SRX2652933,0.015864116
SRX2652935,-0.128823827
SRX2652937,0.11295971
SRX2940624,0.886196646
SRX2940626,-1.063759557
SRX2940627,-0.45855194400000004
SRX2940628,0.213436818
SRX2940629,0.24511512700000002
SRX3763712,-0.02336152
SRX3763714,0.02336152
SRX3763715,0.2585168
SRX3763716,0.14940537
SRX3763717,0.0053051
ERX2259197,-0.411936925
ERX2259198,-1.223395711
ERX2259199,0.257881735
ERX2259200,-0.257881735
SRX6976948,0.269725469
SRX6976949,0.179615459
SRX6976950,-0.449340927
SRX6976951,-0.381140009
SRX6976952,0.21575205700000002
SRX6976953,0.360651938
SRX4342817,0.586592529
SRX4342818,0.21086760300000001
SRX4342819,1.112314247
SRX4342820,0.11146847800000001
SRX4342821,-0.9089286120000001
SRX4342822,2.812762561
ERX2300159,-0.673479043
ERX2300160,0.673479043
ERX2300161,1.139105053
ERX2300162,0.24351712800000003
ERX2300163,2.904102319
ERX2300164,2.576009852
ERX2300165,0.7586454460000001
ERX2300166,0.141139176
ERX2300167,-0.045967293000000006
ERX2300168,1.232870055
ERX2300169,0.5279528170000001
ERX2300170,0.8058797280000001
ERX2068556,-0.8001694770000001
ERX2068557,-0.247989641
ERX2068558,-0.012492852
ERX2068559,0.27829333
ERX2068560,-0.6435692310000001
ERX2068561,0.36527590200000004
SRX6747256,0.078275486
SRX6747257,0.287978124
SRX6747258,0.047393506
SRX6747259,0.050850421
SRX6747260,-0.464497537
SRX6747265,-0.829749795
SRX6747266,-1.024142467
SRX6747268,0.10512223700000001
SRX6747269,0.117768991
SRX6747953,-0.159612477
SRX6747954,-0.12336031600000001
SRX6747955,0.282972793
SRX6747957,-0.022135427000000003
SRX6747958,0.25110876600000004
SRX7747527,-0.042060484
SRX7747528,0.524696999
SRX7747537,-0.145378412
