,PSPTOA0052
SRX1828913,0.108155392
SRX1828914,-1.3404737075
SRX1828915,-0.0757140231
SRX1828916,-1.4181896942
SRX1828917,-0.0324413689
SRX1828918,-1.6603097254999999
SRX3983989,0.9306754851000001
SRX3983990,0.0191374116
SRX3983993,0.5124966385
SRX3983994,0.3653607575
SRX3983995,0.0964008487
SRX3983996,0.6605123889
SRX3983997,0.5419485393
SRX3983998,-0.0193405361
SRX3983999,-0.1414572811
SRX3984000,0.1907980286
SRX3984001,0.4995171866
SRX3984002,0.4044033636
SRX3984003,1.3789090647
SRX3984004,0.2814645377
SRX3984005,0.0726881949
SRX3984006,1.1415874258
SRX3984007,0.8840722259
SRX3984008,0.2046139961
SRX3984009,-0.0613645066
SRX3984010,0.5571557134
SRX3984011,-0.043140282700000004
SRX3984012,-0.0092953956
SRX3984013,0.3166015388
SRX3984014,0.0734090205
SRX3984015,0.5589178805
SRX3984016,0.0690734587
SRX3984017,0.6545443259
SRX3984019,-0.1869889082
SRX3984020,0.19571332290000001
SRX3984021,0.5246960989
SRX3984022,0.33978086550000003
SRX3984023,-0.0506656027
SRX3984024,0.3428736798
SRX3984025,0.26218402620000003
SRX3984026,0.575384599
SRX3984027,0.0980951422
SRX3984028,-0.045340925500000004
SRX3984029,0.3311293227
SRX3984031,0.39446033550000004
SRX3984032,0.49773210630000003
SRX3984034,0.1220063634
SRX3984035,-0.09907945800000001
SRX3984036,0.6329474204000001
SRX3984037,1.4122440242
SRX3984038,0.6500834715
SRX3984039,0.9831493899
SRX3984040,0.20593612360000002
SRX3984041,0.3178453423
SRX3984042,0.7257634651
SRX3984043,0.2247864007
SRX3984045,0.3689518478
SRX3984046,-0.1072588252
SRX3984047,1.3618364108
SRX3984048,0.7883118179
SRX3984049,0.8725221936
SRX3984050,0.46283127290000003
SRX3984051,1.5259651454
SRX3984052,0.19423382800000003
SRX3984056,0.8267208566
SRX3984057,0.7425373695
SRX3984058,0.47689470850000004
SRX3984059,0.40294896100000005
SRX3984061,0.40928160150000004
SRX3984062,-0.1773158411
SRX3984063,-0.22208300020000002
SRX3984064,-0.135287821
SRX3984065,0.1570543156
SRX3984066,0.3553368475
SRX3984067,-0.0573503209
SRX3984068,-0.07980395300000001
SRX3984069,0.5587048583
SRX3984070,1.0072251671
SRX3984071,0.7461378177
SRX3984073,0.0350453545
SRX3984074,0.0656393896
SRX3984077,-0.0184379652
SRX3984078,0.45417658660000004
SRX3984079,0.5547165118
SRX3984080,0.0359180646
SRX3984082,-0.0162020042
SRX3984084,0.0880338453
SRX6997963,0.3025655661
SRX6997964,-1.3143628972
SRX6997965,-0.9703039106
SRX6997967,0.5869150823
SRX6997968,-0.0057097045
SRX6997969,-0.6365872141000001
SRX6997971,-0.8894806484000001
SRX6997972,-0.9006933456
SRX6997973,-0.9072787368
SRX3159100,-0.1938817065
SRX3159101,0.0817645939
SRX3159102,0.2771256588
SRX3159103,-0.1650085462
SRX3159000,0.039244715900000005
SRX3159001,1.2461612399
SRX3159002,-1.014347613
SRX3159003,-0.6422182181
SRX3159004,1.0233013591
SRX3159005,0.5390346941
SRX3159006,-0.2327767661
SRX3159007,-0.3328861466
SRX3159008,-0.21854529760000002
SRX3159009,0.5329922176
SRX3159010,0.8459427254
SRX3159012,0.9589302544
SRX3159013,0.8678851038000001
SRX3159014,0.7574202936000001
SRX3159015,0.4107716719
SRX3159016,0.653750114
SRX3159017,0.40318996090000003
SRX3159018,0.8056584398000001
SRX3159019,-0.7527540241
SRX3159020,-0.3321194098
SRX3159021,0.5654362143
SRX3159022,1.110850674
SRX3159023,1.0826565518
SRX3159024,1.2316162463
SRX3159025,0.3226905875
SRX3159026,-1.014347613
SRX3159027,-0.18170777270000002
SRX3159028,0.24739315120000002
SRX3159029,0.8642165409
SRX3159030,-0.07671166800000001
SRX3159034,1.4618901495
SRX3159036,0.7579322078
SRX3159037,0.4196109551
SRX3159041,-0.0773220317
