,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X,rep9_idx,rep9_X,rep10_idx,rep10_X,rep11_idx,rep11_X,rep12_idx,rep12_X,rep13_idx,rep13_X,rep14_idx,rep14_X
0,algU_regulon__empty_vector,0.0,0.09613179632350288,3.0,0.0,0.108155392,2.0,-0.0757140231,4.0,-0.0324413689,,,,,,,,,,,,,,,,,,,,,,
1,algU_regulon__algU_overexpression,-1.4729910423999997,0.16681175146232144,3.0,1.0,-1.3404737075,3.0,-1.4181896942,5.0,-1.6603097254999999,,,,,,,,,,,,,,,,,,,,,,
2,co_culture__c_viol_40,0.44324552675,0.3891735949480323,4.0,6.0,0.9306754851000001,20.0,0.0726881949,40.0,0.575384599,63.0,0.19423382800000003,,,,,,,,,,,,,,,,,,,,
3,co_culture__c_viol_12.5,0.06697178120000002,0.273256012303796,4.0,7.0,0.0191374116,33.0,-0.1869889082,81.0,-0.0184379652,82.0,0.45417658660000004,,,,,,,,,,,,,,,,,,,,
4,co_culture__b_thai_30,0.69922206405,0.21377746350599827,4.0,8.0,0.5124966385,51.0,0.9831493899,65.0,0.7425373695,76.0,0.5587048583,,,,,,,,,,,,,,,,,,,,
5,co_culture__b_thai_25,0.8872256691999999,0.5234487574515777,3.0,9.0,0.3653607575,22.0,0.8840722259,49.0,1.4122440242,,,,,,,,,,,,,,,,,,,,,,
6,co_culture__mono_30,0.026630282999999998,0.09867048026738309,2.0,10.0,0.0964008487,26.0,-0.043140282700000004,,,,,,,,,,,,,,,,,,,,,,,,
7,co_culture__b_thai_12.5,0.6469974552666667,0.08632065298431277,3.0,11.0,0.6605123889,54.0,0.7257634651,83.0,0.5547165118,,,,,,,,,,,,,,,,,,,,,,
8,co_culture__b_thai_35,0.6869386585000001,0.12514097625325835,4.0,12.0,0.5419485393,48.0,0.6329474204000001,64.0,0.8267208566,78.0,0.7461378177,,,,,,,,,,,,,,,,,,,,
9,co_culture__mono_25,0.220884105075,0.19132101152831918,4.0,13.0,-0.0193405361,38.0,0.3428736798,67.0,0.40294896100000005,72.0,0.1570543156,,,,,,,,,,,,,,,,,,,,
10,co_culture__c_viol_30,-0.019854714366666668,0.11981797693124704,3.0,14.0,-0.1414572811,41.0,0.0980951422,85.0,-0.0162020042,,,,,,,,,,,,,,,,,,,,,,
11,co_culture__c_viol_35,0.08177143020000001,0.15777476721708455,4.0,15.0,0.1907980286,52.0,0.20593612360000002,71.0,-0.135287821,80.0,0.0656393896,,,,,,,,,,,,,,,,,,,,
12,co_culture__b_thai_40,0.6081958986666667,0.3573085956881975,3.0,16.0,0.4995171866,53.0,0.3178453423,77.0,1.0072251671,,,,,,,,,,,,,,,,,,,,,,
13,co_culture__b_thai_45,0.5104605145333334,0.12623262793525067,3.0,17.0,0.4044033636,50.0,0.6500834715,66.0,0.47689470850000004,,,,,,,,,,,,,,,,,,,,,,
14,co_culture__b_thai_c_viol_40,1.1540099745,0.5220944641179711,3.0,18.0,1.3789090647,25.0,0.5571557134,62.0,1.5259651454,,,,,,,,,,,,,,,,,,,,,,
15,co_culture__mono_35,0.33058869295000004,0.03955176318833219,4.0,19.0,0.2814645377,28.0,0.3166015388,56.0,0.3689518478,73.0,0.3553368475,,,,,,,,,,,,,,,,,,,,
16,co_culture__b_thai_c_viol_45,0.79921731645,0.5443246394305311,4.0,21.0,1.1415874258,34.0,0.19571332290000001,45.0,0.49773210630000003,58.0,1.3618364108,,,,,,,,,,,,,,,,,,,,
17,co_culture__c_viol_25,-0.006941143775000002,0.17727474426950043,4.0,23.0,0.2046139961,42.0,-0.045340925500000004,70.0,-0.22208300020000002,79.0,0.0350453545,,,,,,,,,,,,,,,,,,,,
18,co_culture__mono_45,0.09099394862500002,0.2212354559056121,4.0,24.0,-0.0613645066,29.0,0.0734090205,68.0,0.40928160150000004,74.0,-0.0573503209,,,,,,,,,,,,,,,,,,,,
19,co_culture__mono_40,-0.049335432750000005,0.10477147480277998,4.0,27.0,-0.0092953956,31.0,0.0690734587,69.0,-0.1773158411,75.0,-0.07980395300000001,,,,,,,,,,,,,,,,,,,,
20,co_culture__b_thai_c_viol_35,0.5224519674,0.30450983504044776,4.0,30.0,0.5589178805,32.0,0.6545443259,59.0,0.7883118179,86.0,0.0880338453,,,,,,,,,,,,,,,,,,,,
21,co_culture__b_thai_c_viol_25,0.5246960989,,1.0,35.0,0.5246960989,,,,,,,,,,,,,,,,,,,,,,,,,,
22,co_culture__b_thai_c_viol_30,0.517398666875,0.24204148157246583,4.0,36.0,0.33978086550000003,44.0,0.39446033550000004,60.0,0.8725221936,61.0,0.46283127290000003,,,,,,,,,,,,,,,,,,,,
23,co_culture__mono_12.5,2.50000003337858e-11,0.10041102023672673,4.0,37.0,-0.0506656027,46.0,0.1220063634,57.0,-0.1072588252,84.0,0.0359180646,,,,,,,,,,,,,,,,,,,,
24,co_culture__c_viol_45,0.29665667445,0.04875168668606712,2.0,39.0,0.26218402620000003,43.0,0.3311293227,,,,,,,,,,,,,,,,,,,,,,,,
25,co_culture__b_thai_c_viol_12.5,0.06285347135,0.22900774488157422,2.0,47.0,-0.09907945800000001,55.0,0.2247864007,,,,,,,,,,,,,,,,,,,,,,,,
26,immunity_2__WT_sid2,-3.700743415417188e-17,0.7833233877201401,3.0,87.0,0.3025655661,90.0,0.5869150823,93.0,-0.8894806484000001,,,,,,,,,,,,,,,,,,,,,,
27,immunity_2__WT_pad4,-0.7402553157666668,0.668915963147522,3.0,88.0,-1.3143628972,91.0,-0.0057097045,94.0,-0.9006933456,,,,,,,,,,,,,,,,,,,,,,
28,immunity_2__WT_PS,-0.8380566205000001,0.17730054827751182,3.0,89.0,-0.9703039106,92.0,-0.6365872141000001,95.0,-0.9072787368,,,,,,,,,,,,,,,,,,,,,,
29,immunity_in_vitro__WT_MM,0.0,0.22233759317410062,4.0,96.0,-0.1938817065,97.0,0.0817645939,98.0,0.2771256588,99.0,-0.1650085462,,,,,,,,,,,,,,,,,,,,
30,immunity_isolated__WT_DE,0.5312730375,0.6958331254783908,2.0,100.0,0.039244715900000005,104.0,1.0233013591,,,,,,,,,,,,,,,,,,,,,,,,
31,immunity_isolated__WT_DEPS,0.8925979669999999,0.5000139756921997,2.0,101.0,1.2461612399,105.0,0.5390346941,,,,,,,,,,,,,,,,,,,,,,,,
32,immunity_isolated__WT_WT,-8.333324770977887e-12,0.8040705593768726,12.0,102.0,-1.014347613,110.0,0.8459427254,117.0,0.8056584398000001,125.0,-1.014347613,131.0,0.7579322078,134.0,-0.0324943683,138.0,0.1736837951,159.0,-1.014347613,162.0,-0.6974815750000001,164.0,1.1490359813,170.0,-0.3311409554,174.0,0.3719065882,,,,
33,immunity_isolated__WT_npr1,-0.41196299540000003,0.32563005874957734,2.0,103.0,-0.6422182181,126.0,-0.18170777270000002,,,,,,,,,,,,,,,,,,,,,,,,
34,immunity_isolated__AvrRpt2_WT,0.11989536740000005,0.7341516297212382,14.0,106.0,-0.2327767661,113.0,0.7574202936000001,121.0,1.110850674,127.0,0.24739315120000002,136.0,-0.48720504400000003,142.0,0.7486982893,145.0,0.4379670544,150.0,-0.33650971350000003,160.0,1.1477934098,161.0,-0.15572410650000001,163.0,0.8144553606,167.0,-1.014347613,172.0,-1.014347613,176.0,-0.3451322332
35,immunity_isolated__AvrRpt2_npr1,-0.16100573956666664,0.9510036676169887,3.0,107.0,-0.3328861466,128.0,0.8642165409,146.0,-1.014347613,,,,,,,,,,,,,,,,,,,,,,
36,immunity_isolated__AvrRpt2_DE,0.09743615509999999,0.4303477952407237,3.0,108.0,-0.21854529760000002,129.0,-0.07671166800000001,147.0,0.5875654309,,,,,,,,,,,,,,,,,,,,,,
37,immunity_isolated__AvrRpt2_DEPS,0.3794263003,0.21717500296392514,2.0,109.0,0.5329922176,148.0,0.22586038300000003,,,,,,,,,,,,,,,,,,,,,,,,
38,immunity_isolated__WT_pad4,0.5840253881999999,0.6350878299403101,4.0,111.0,0.9589302544,119.0,-0.3321194098,140.0,0.6501161707,165.0,1.0591745375,,,,,,,,,,,,,,,,,,,,
39,immunity_isolated__WT_PS,0.473903589175,0.3401849157822434,4.0,112.0,0.8678851038000001,120.0,0.5654362143,141.0,0.4124138433,166.0,0.049879195300000005,,,,,,,,,,,,,,,,,,,,
40,immunity_isolated__AvrRpt2_sid2,0.5217178997666667,0.5145164810918152,3.0,114.0,0.4107716719,122.0,1.0826565518,143.0,0.0717254756,,,,,,,,,,,,,,,,,,,,,,
41,immunity_isolated__AvrRpt2_pad4,0.783737244875,0.3361164891988852,4.0,115.0,0.653750114,123.0,1.2316162463,144.0,0.4365056116,168.0,0.8130770076,,,,,,,,,,,,,,,,,,,,
42,immunity_isolated__AvrRpt2_PS,0.5243036829333333,0.28237295605912854,3.0,116.0,0.40318996090000003,124.0,0.3226905875,169.0,0.8470305004,,,,,,,,,,,,,,,,,,,,,,
43,immunity_isolated__WT_sid2,0.06083634885,1.1505905396420746,2.0,118.0,-0.7527540241,139.0,0.8744267218,,,,,,,,,,,,,,,,,,,,,,,,
44,immunity_isolated__WT_WT_mock,0.8422493503999999,0.5387121828536281,3.0,130.0,1.4618901495,152.0,0.5798080182,156.0,0.4850498835,,,,,,,,,,,,,,,,,,,,,,
45,immunity_isolated__WT_SP,0.6127326549500001,0.2731153271164161,2.0,132.0,0.4196109551,135.0,0.8058543548,,,,,,,,,,,,,,,,,,,,,,,,
46,immunity_isolated__AvrRpt2_b2b3,-0.3749525097,0.42091305856318706,2.0,133.0,-0.0773220317,137.0,-0.6725829877,,,,,,,,,,,,,,,,,,,,,,,,
47,immunity_isolated__AvrRpt2_RR,-0.4017417554,0.8663555122071209,2.0,149.0,-1.014347613,151.0,0.21086410220000001,,,,,,,,,,,,,,,,,,,,,,,,
48,immunity_isolated__WT_WT_SA,1.2103722329000002,0.911483110124245,3.0,153.0,0.9503808611000001,155.0,2.2236033489,158.0,0.4571324887,,,,,,,,,,,,,,,,,,,,,,
49,immunity_isolated__WT_WT_chitin,0.6105311407,0.32283616177027685,2.0,154.0,0.8388107799000001,157.0,0.38225150150000003,,,,,,,,,,,,,,,,,,,,,,,,
