sample,BSU18520
LBexp_1,6.9214
LBexp_2,6.8236
LBexp_3,7.0588
LBtran_1,7.1851
LBtran_2,6.9412
LBtran_3,7.174
LBstat_1,7.3084
LBstat_2,7.5754
LBstat_3,7.8678
LBGexp_1,6.9071
LBGexp_2,6.9319
LBGexp_3,7.0353
LBGtran_2,7.718
LBGtran_3,7.4127
LBGstat_1,7.1212
LBGstat_2,7.1157
LBGstat_3,7.666
S0_1,8.8504
S0_2,8.7616
S0_3,9.1551
S1_1,7.2445
S1_2,7.1804
S1_3,7.0254
S2_1,7.885
S2_2,7.4941
S2_3,7.5918
S3_1,9.299
S3_2,9.2266
S4_1,9.9363
S4_2,9.6452
S4_3,9.2043
S5_1,9.247
S5_2,9.4952
S5_3,9.3982
S6_1,8.902000000000003
S6_2,7.765
S6_3,9.0746
S6/t_1,8.871
S6/t_2,7.7749
S6_4,8.6827
S6_5,9.1861
S6_6,9.1964
S7_4,9.2866
S7_5,9.0562
S7_6,9.3538
S8_4,8.8887
S8_5,8.8496
G135_1,7.2514
G135_3,7.4056
G150_1,7.2477
G150_2,6.9989
G150_3,7.4688
G180_1,7.3237
G180_2,7.1022
G180_3,6.9599
C30_1,8.4592
C30_2,8.4862
C90_1,7.5249
C90_2,6.7423
BI_1,7.9745
BI_2,9.0797
BC_2,11.2834
BC/t_1,9.919
BC/t_2,11.0642
BC_1,9.9153
Sw_1,11.9522
Sw_2,12.6998
BT_1,9.6693
BT_2,8.7864
B36_1,11.9303
B36_2,11.4015
B60_1,12.0384
B60_2,12.9118
M9exp_1,9.4485
M9exp_2,9.0958
M9exp_3,7.1831
M9tran_1,7.4308
M9tran_2,7.5968
M9tran_3,8.4593
M9stat_1,8.7247
M9stat_2,10.1548
M9stat_3,10.0049
M+G_1,8.4977
M+G_2,7.4264
M+G_3,7.814
Glu_1,8.0152
Glu_2,9.4641
Glu_3,7.9369
Fru_1,8.7063
Fru_2,7.6291
Fru_3,7.4388
Mal_1,8.1358
Mal_2,7.8488
Mal_3,9.4944
G+S_2,7.8936
G+S_3,8.1358
Pyr_1,8.7692
Pyr_2,8.2397
Pyr_3,8.3068
Gly_1,10.1659
Gly_2,10.5436
Gly_3,10.1099
Glucon_1,8.4067
Glucon_2,8.5302
Glucon_3,8.7316
aero_1,7.3123
aero_2,7.3273
aero_3,7.5033
nit_1,7.4485
nit_2,7.3997
nit_3,7.4496
ferm_1,7.4593
ferm_2,7.4261
ferm_3,8.017000000000001
T-5.40H_1,7.6166
T-4.40H_1,7.621
T-3.40H_1,7.3891
T-2.40H_1,7.2602
T-1.40H_1,7.1889
T-1.10H_1,6.9935
T-0.40H_1,6.9419
T0.0H_1,6.8941
T0.30H_1,8.2741
T1.0H_1,7.3648
T1.30H_1,7.8306
T2.0H_1,8.0547
T2.30H_1,7.8088
T3.0H_1,7.6399
T3.30H_1,7.9915
T4.0H_1,8.0518
T5.0H_1,8.2025
HPh_1,7.7326
HPh_2,7.3389
HPh_3,7.5962
LPh_1,9.3245
LPh_2,7.5768
LPh_3,7.6728
LPhT_1,9.7253
LPhT_2,10.3953
LPhT_3,10.2179
SMMPr_1,7.4849
SMMPr_2,7.6133
SMMPr_3,7.5756
HiTm_1,8.7635
HiTm_2,7.6348
HiTm_3,7.7111
LoTm_1,11.6675
LoTm_2,13.4857
LoTm_3,11.5902
HiOs_1,9.0072
HiOs_2,8.9687
HiOs_3,8.638
BMM_1,7.3316
BMM_2,7.3857
BMM_3,8.5688
Heat_1,9.7957
Heat_2,9.8955
Heat_3,9.7372
Cold_1,7.2624
Cold_2,7.1918
Cold_3,7.2646
Etha_1,11.3636
Etha_2,11.0307
Etha_3,11.4965
SMM_1,7.4966
SMM_2,7.3345
SMM_3,7.3096
Salt_1,13.1797
Salt_2,13.3586
Salt_3,13.0621
Mt0_1,7.0005
Mt0_3,6.4796
M0t45_1,6.9692
M0t45_2,6.9261
M0t45_3,6.7883
M0t90_1,7.3599
M0t90_2,7.2707
M0t90_3,7.0882
M40t45_1,7.3144
M40t45_2,7.1852
M40t45_3,6.644
M40t90_1,7.1362
M40t90_2,7.0920000000000005
M40t90_3,7.0302
dia0_1,6.8721
dia0_2,6.8915
dia0_3,6.4079
dia5_1,7.1607
dia5_2,7.2931
dia5_3,6.6133
dia15_1,6.9863
dia15_2,7.193
dia15_3,7.2261
Diami_1,7.4958
Diami_2,7.2317
Diami_3,7.7149
Paraq_1,7.6085
Paraq_2,7.2112
Paraq_3,7.3011
H2O2_1,7.3621
H2O2_2,8.1038
H2O2_3,8.2454
Oxctl_1,7.732
Oxctl_2,7.6593
Oxctl_3,7.481
GM-0.1_1,7.8819
GM-0.2_1,8.2304
GM+5_1,8.1655
GM+15_1,7.8105
GM+25_1,7.943
GM+45_1,7.9794
GM+60_1,7.5107
GM+90_1,7.5446
GM+120_1,7.9876
GM+150_1,7.7749
GM-0.1_2,8.3125
GM-0.2_2,8.5812
GM+5_2,8.6664
GM+10_2,8.0263
GM+15_2,7.846
GM+25_2,7.9571
GM+45_2,7.2512
