,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X
0,RichMedia__BHIN_Growth_Late,-1.7789991575000004,0.35561269767212333,2.0,0.0,-1.5275430075000005,1.0,-2.0304553075000005
1,RichMedia__BHIN_Growth_Mid,-1.5530635540000002,0.92505620353743,2.0,2.0,-0.8989500395000003,3.0,-2.2071770685
2,RichMedia__BHIN_Growth_Stat,-0.8269723165000002,0.36254014361144854,2.0,4.0,-1.0833269105000003,5.0,-0.5706177225000002
3,RichMedia__LBv2_Growth_Late,0.6661090619999996,0.32803423425069095,2.0,6.0,0.4341538304999996,7.0,0.8980642934999996
4,RichMedia__LBv2_Growth_Mid,0.0,0.038192242273059514,2.0,8.0,0.0270059934999999,9.0,-0.0270059934999999
5,RichMedia__LBv2_Growth_Stat,-2.4405395335,0.07567585465692635,2.0,10.0,-2.4940504435000004,11.0,-2.3870286235
6,RichMedia__MHB_Rich_Mid,-1.1844800025000002,0.3128862243814799,2.0,12.0,-0.9632360315,13.0,-1.4057239735000002
7,RichMedia__NBO_Rich_Mid,-0.31066628900000004,0.4651765012747381,2.0,14.0,0.0182631694999999,15.0,-0.6395957475
8,Carbon__M9Na_Arabinose_Mid,1.174713901,0.13942059901415563,2.0,16.0,1.273299152,17.0,1.0761286500000002
9,Carbon__M9Na_Galactose_Mid,0.10332137650000003,0.29005820189679454,2.0,18.0,-0.1017807450000001,19.0,0.3084234980000002
10,Carbon__M9Na_GlcNAcGrowth_Late,-0.7325563884999999,0.3259163900440678,2.0,20.0,-0.5020986989999998,21.0,-0.963014078
11,Carbon__M9Na_GlcNAcGrowth_Mid,-0.5275017735,0.017911309630983117,2.0,22.0,-0.5401669820000001,23.0,-0.514836565
12,Carbon__M9Na_GlcNAcGrowth_Stat,-1.166545106,0.07033102258834083,2.0,24.0,-1.216276649,25.0,-1.116813563
13,Carbon__M9Na_GlcNAc_Mid,-1.368087606,0.82731579524432,2.0,26.0,-1.953088215,27.0,-0.7830869970000001
