,b1142
Cr_1,0.006962764658752613
Cr_2,-0.0035260249757189453
Cr_3,0.010771067599639448
Cr_4,0.011840266546289554
Cr_5,0.011461284726053213
Cr_6,0.009668404612791122
Fe_1,-0.027880966392328864
Fe_2,-0.07830011757578352
Fe_3,-0.110854819824948
Fe_4,-0.1129510467536831
Fe_5,-0.09146949609190637
Fe_6,-0.12125009732057405
Cd_1,-0.007961191981941241
Cd_2,-0.04427218619682288
Cd_3,-0.08178836806316721
Cd_4,-0.09441587151095304
Cd_5,-0.1139555944934741
Cd_6,-0.10691020915110147
Zn_1,-0.001003823075815129
Zn_2,0.013327331553979013
Zn_3,0.03966885057158925
Zn_4,0.07879078995642706
Zn_5,0.11990274787313472
Zn_6,0.15622160011034625
Cu_1,-0.003339482763422197
Cu_2,-0.004732327130052108
Cu_3,-0.003466044073577531
Cu_4,-0.0046424261338535505
Cu_5,-0.005260436575024174
Cu_6,-0.0010210680299474503
Pb_1,0.0038194970789726655
Pb_2,0.0007471930228266769
Pb_3,0.01173708625945633
Pb_4,0.028841019165848667
Pb_5,0.03146809527669904
Pb_6,0.028623651424504612
