sample,new_2046920_2046979_c
LBexp_1,8.136000000000001
LBexp_2,7.8973
LBexp_3,7.8835
LBtran_1,9.3896
LBtran_2,8.4244
LBtran_3,8.2511
LBstat_1,9.9639
LBstat_2,9.4994
LBstat_3,9.1446
LBGexp_1,7.8669
LBGexp_2,8.0356
LBGexp_3,7.8308
LBGtran_2,8.0092
LBGtran_3,8.5979
LBGstat_1,8.2259
LBGstat_2,7.7358
LBGstat_3,8.7213
S0_1,8.4904
S0_2,8.6939
S0_3,8.2221
S1_1,11.1487
S1_2,10.5034
S1_3,10.4473
S2_1,11.7302
S2_2,11.861
S2_3,11.2335
S3_1,12.59
S3_2,13.1064
S4_1,13.3489
S4_2,12.4251
S4_3,12.4601
S5_1,12.9568
S5_2,13.262
S5_3,12.9981
S6_1,12.2619
S6_2,10.1726
S6_3,11.9183
S6/t_1,11.89
S6/t_2,9.2591
S6_4,11.4506
S6_5,12.0104
S6_6,12.0822
S7_4,11.6106
S7_5,11.4176
S7_6,11.7342
S8_4,11.0787
S8_5,10.5198
G135_1,8.0399
G135_3,7.6774
G150_1,7.727
G150_2,7.6804
G150_3,7.7021
G180_1,7.6399
G180_2,7.1189
G180_3,7.3158
C30_1,9.2081
C30_2,9.2282
C90_1,9.1796
C90_2,9.0021
BI_1,11.5385
BI_2,11.8449
BC_2,12.87
BC/t_1,12.6304
BC/t_2,12.7896
BC_1,12.404000000000002
Sw_1,10.7359
Sw_2,11.2105
BT_1,12.0388
BT_2,11.4872
B36_1,11.8935
B36_2,11.6462
B60_1,11.2988
B60_2,11.6499
M9exp_1,10.2777
M9exp_2,10.1623
M9exp_3,10.1764
M9tran_1,11.5819
M9tran_2,11.4348
M9tran_3,11.5538
M9stat_1,10.7637
M9stat_2,11.0873
M9stat_3,10.6117
M+G_1,10.4323
M+G_2,9.7321
M+G_3,9.6589
Glu_1,9.9227
Glu_2,9.0524
Glu_3,9.4551
Fru_1,8.4437
Fru_2,10.0849
Fru_3,9.2358
Mal_1,9.3915
Mal_2,9.0293
Mal_3,9.2825
G+S_2,11.2895
G+S_3,11.689
Pyr_1,10.8066
Pyr_2,11.1928
Pyr_3,10.8041
Gly_1,8.1899
Gly_2,8.3745
Gly_3,8.1712
Glucon_1,9.1459
Glucon_2,8.9565
Glucon_3,8.5007
aero_1,9.4676
aero_2,8.8302
aero_3,9.1408
nit_1,10.6801
nit_2,11.2746
nit_3,11.0835
ferm_1,10.6571
ferm_2,10.0789
ferm_3,10.9682
T-5.40H_1,10.654000000000002
T-4.40H_1,10.3128
T-3.40H_1,10.4008
T-2.40H_1,10.4201
T-1.40H_1,10.5796
T-1.10H_1,10.7605
T-0.40H_1,10.7496
T0.0H_1,10.7409
T0.30H_1,11.0533
T1.0H_1,10.7516
T1.30H_1,10.9404
T2.0H_1,11.0799
T2.30H_1,11.9825
T3.0H_1,11.7378
T3.30H_1,11.9323
T4.0H_1,12.2142
T5.0H_1,11.5836
HPh_1,9.1711
HPh_2,9.0482
HPh_3,9.1954
LPh_1,9.1653
LPh_2,9.6901
LPh_3,8.4173
LPhT_1,10.2636
LPhT_2,9.8357
LPhT_3,10.3404
SMMPr_1,10.8791
SMMPr_2,10.9462
SMMPr_3,10.5752
HiTm_1,9.6345
HiTm_2,9.7764
HiTm_3,10.4126
LoTm_1,11.9644
LoTm_2,11.9131
LoTm_3,11.9764
HiOs_1,10.6967
HiOs_2,10.357
HiOs_3,10.8217
BMM_1,10.007
BMM_2,9.3537
BMM_3,9.6697
Heat_1,9.7677
Heat_2,9.1524
Heat_3,9.2475
Cold_1,8.6307
Cold_2,8.1988
Cold_3,8.171
Etha_1,8.8185
Etha_2,8.8516
Etha_3,8.7582
SMM_1,9.5222
SMM_2,9.5983
SMM_3,9.4875
Salt_1,8.5016
Salt_2,8.3443
Salt_3,8.8476
Mt0_1,7.8439999999999985
Mt0_3,8.308
M0t45_1,8.671
M0t45_2,8.1572
M0t45_3,8.915
M0t90_1,9.3823
M0t90_2,10.8037
M0t90_3,9.8705
M40t45_1,8.4447
M40t45_2,9.7618
M40t45_3,9.1186
M40t90_1,9.2968
M40t90_2,9.9645
M40t90_3,9.763
dia0_1,7.7668
dia0_2,8.2167
dia0_3,8.1598
dia5_1,8.5156
dia5_2,8.6129
dia5_3,8.533999999999999
dia15_1,9.0984
dia15_2,9.302
dia15_3,8.5735
Diami_1,8.2815
Diami_2,8.6145
Diami_3,8.5481
Paraq_1,8.2864
Paraq_2,8.325
Paraq_3,7.7199
H2O2_1,8.6366
H2O2_2,8.9467
H2O2_3,8.8936
Oxctl_1,8.2258
Oxctl_2,8.1039
Oxctl_3,8.2841
GM-0.1_1,9.0853
GM-0.2_1,8.3484
GM+5_1,8.8099
GM+15_1,9.2996
GM+25_1,9.5076
GM+45_1,9.3678
GM+60_1,9.2167
GM+90_1,9.2755
GM+120_1,8.6509
GM+150_1,10.0478
GM-0.1_2,8.9414
GM-0.2_2,9.2342
GM+5_2,8.4958
GM+10_2,8.2832
GM+15_2,8.5419
GM+25_2,8.851
GM+45_2,7.6398
GM+60_2,7.9831
GM+90_2,9.2179
GM+150_2,9.4953
GM-0.1_3,9.3157
GM-0.2_3,8.9925
GM+5_3,8.9391
GM+10_3,8.1262
GM+15_3,9.1109
GM+25_3,8.9856
GM+45_3,8.5494
GM+60_3,8.7465
GM+90_3,9.1359
GM+120_3,9.449
GM+150_3,9.5152
MG-0.1_1,9.066
MG+5_1,8.9216
MG+10_1,9.6914
MG+15_1,8.6786
MG+25_1,9.0059
MG+45_1,8.9471
MG+120_1,9.5386
MG+150_1,10.6357
MG-0.1_2,8.2067
MG-0.2_2,8.6437
MG+5_2,8.4947
MG+10_2,8.6981
MG+15_2,9.5742
MG+25_2,8.6531
MG+45_2,8.1057
MG+60_2,8.6577
MG+90_2,8.5636
MG+120_2,10.1575
MG-0.1_3,9.0924
MG-0.2_3,8.9976
MG+5_3,8.9998
MG+10_3,8.4463
MG+15_3,9.2022
MG+25_3,8.8008
MG+45_3,8.7471
MG+60_3,8.8238
MG+90_3,8.9771
MG+120_3,9.3114
MG+150_3,10.271
