k,name,in_iM,gene_weight,regulator,function,category
5,Lead,False,0.01778576949611306,,,
11,Chromium,False,0.014362286515533925,,,
10,Copper,False,0.009694299641996624,,,
14,UC-7,False,0.009199531730264427,,,
7,Zinc - Steady,False,-0.008498641569167376,,,
3,Cadmium,False,-0.007969230972230434,,,
8,Zinc - Fast,False,-0.006332715968601407,,,
1,UC-2,False,0.006244762185961008,,,
0,UC-1,False,-0.004912546933628619,,,
13,UC-6,False,0.004667301536537707,,,
4,UC-4,False,0.003682425406295806,,,
12,Zinc - Intermediate,False,0.003290314846587962,,,
9,UC-5,False,-0.0025485694956831092,,,
6,Iron,False,0.001996141753625125,,,
2,UC-3,False,0.0017075335572008044,,,
