,Value,list
TF,PA1226,
reg_genes,29,"['pilY2' 'PA0754' 'PA2404' 'PA4203' 'alg44' 'PA2406' 'fimU' 'algD' 'alg8'
 'pilV' 'PA3927' 'pilW' 'pilE' 'algX' 'PA1413' 'algK' 'PA5284' 'PA2403'
 'PA2711' 'algE' 'pilX' 'PA2405' 'pilY1' 'algI' 'algG' 'algL']"
comp_genes,53,"['hisF2' 'pys2' 'PA2223' 'wbpE' 'PA2225' 'PA2228' 'PA1385' 'PA2461'
 'xisF4' 'PA1369' 'PA2036' 'wzx' 'PA2730' 'hisH2' 'wzy' 'wbpL' 'PA3865a'
 'PA2226' 'PA1372' 'PA4674' 'PA2037' 'PA3488' 'wzz' 'PA5088' 'PA0984'
 'PA5087' 'PA3835' 'PA0715' 'wbpJ' 'PA1370' 'PA2459' 'PA2222' 'lecA'
 'vqsM' 'PA0981' 'PA0826' 'PA1371' 'imm2' 'fppA' 'PA3291' 'PA2224'
 'PA1509' 'PA3292' 'PA5264' 'PA2460' 'galE' 'PA3157' 'wbpB' 'pyoS5'
 'PA3866']"
both_genes,3,['wbpI' 'wbpH' 'wbpG']
reg_genes2,0,
comp_genes2,0,
both_genes2,0,
