,PP_2769
SRX8894563,1.4315746540000005
SRX8894564,1.2942530349999997
SRX8894565,0.4490551589999998
SRX8894566,0.2810208739999997
SRX8894567,0.5865341649999998
SRX8894568,0.2399949910000001
SRX8245718,-0.0183703790000002
SRX8245719,0.532162789
SRX8245720,-0.177478137
SRX8245721,-0.3363142730000001
SRX8245722,0.7039047709999995
SRX8245723,0.0059527469999998
SRX8245724,-0.2590746749999999
SRX8245725,0.032187812
SBRG_IL__IL3__1,-0.1277513649999999
SBRG_IL__IL3__2,0.260843983
SRX8245728,-1.7733190680000002
SRX8245729,-1.075979421
SRX8245730,-0.2350224760000001
SRX8245731,-0.3875278820000001
SRX8245732,-1.078310607
SRX8245733,-0.5346311159999999
SBRG_IL__wt__1,0.1470765709999999
SBRG_IL__wt__2,0.1512761149999999
SRX8245726,0.7305670509999995
SRX8245727,0.2508457609999999
SRX8894553,1.1996672969999995
SRX8894554,1.0964919579999997
SRX8894555,1.333074451
SRX8894556,1.2625269049999996
SRX8894557,1.030839352
SRX8894558,1.3890394869999998
SRX8894559,0.900322836
SRX8894560,0.988714442
SBRG_UNeb__coum__1,0.7111734413333335
SBRG_UNeb__coum__2,0.3367234473333331
SBRG_UNeb__coum__3,0.3939643383333329
SBRG_UNeb__coumferul__1,0.8875732353333334
SBRG_UNeb__coumferul__2,1.0916565903333333
SBRG_UNeb__coumferul__3,0.8681160413333333
SBRG_UNeb__ferulate__1,1.0191061073333327
SBRG_UNeb__ferulate__2,0.8312228113333329
SBRG_UNeb__ferulate__3,0.8296025293333327
SBRG_UNeb__glc__1,0.0616584133333328
SBRG_UNeb__glc__2,0.3189840413333331
SBRG_UNeb__glc__3,-0.3806424546666669
SRX5659920,0.2912755544999994
SRX5659925,-0.2912755545000003
SRX5704140,-0.2560828486666665
SRX5704141,-0.1984261606666665
SRX5704142,-0.0728607756666666
SRX5704143,-0.3162245676666665
SRX5704144,-0.3533475896666666
SRX5704145,0.0971894393333334
SRX5704146,-0.1201859666666664
SRX5704147,0.2575949263333335
SRX5704148,0.1565215093333334
SRX5704149,-0.3217341056666666
SRX5704150,-0.2216918726666665
SRX5704151,-0.0653972886666665
SRX5704152,0.2154358333333335
SRX5704153,-0.1203501806666664
SRX5704154,-0.2827300296666666
SRX5704155,-0.0845288086666664
SRX5704156,-0.2978019896666666
SRX5704157,-0.1508848936666664
SRX5704158,0.0733900903333335
SRX5704159,0.2924451793333333
SRX5704160,-0.1701653636666664
SRX5704161,-0.3319089416666665
SRX5704162,-0.0655985776666665
SRX5704163,-0.8924533806666666
SRX5704164,0.0406470153333333
SRX5704165,-0.1238644306666665
SRX5704166,-0.1054078056666665
SRX5704167,-0.6635544726666666
SRX5704168,-0.5113648956666665
SRX5704169,-0.0254924076666664
SRX5704170,0.1277983373333333
SRX5704171,0.2306756473333333
SRX5704172,-0.1451262486666664
SRX5704173,-0.1126375576666665
SRX5704174,-0.2360333556666666
SRX5704175,-0.1313441936666666
SRX4552613,1.5021347925
SRX4552614,1.9364304005000004
SRX4552615,1.4330362444999998
SRX4552616,1.4589073265
SRX4552617,1.4698991145
SRX4552618,1.1237352975
SRX4552619,-0.1275364825
SRX4552621,0.1275364825
SRX4552622,2.4368885415
SRX4552623,2.1965500515
SRX4552624,1.7694177244999998
SRX7195897,-0.2218655933333329
SRX7195898,0.1203433326666667
SRX7195899,0.101522260666667
SRX7195900,0.0246291826666666
SRX7195901,-0.0023128113333328
SRX7195902,0.2268737136666665
SRX801088,0.0256742455000003
SRX801089,-0.0256742454999998
SRX801090,0.0416965715000001
SRX801091,-0.3321589084999998
SRX801092,0.1956851235000001
SRX801093,0.3779882215000003
SRX3921725,0.0525244516666658
SRX3921834,-0.2255786003333337
SRX3921973,0.1730541486666661
SRX3922005,-0.0379563083333343
SRX3922933,-0.3171215993333343
SRX3923031,0.2904252236666655
SRX5739419,0.1500180456666671
SRX5739420,-0.2752058783333329
SRX5739421,-0.2496920133333322
SRX5739422,-0.3678415553333325
SRX5739423,0.0434832146666677
SRX5739424,0.1730552206666669
SRX5739425,0.1123940596666672
SRX5739426,0.052524057666667
SRX5739427,-0.225579278333333
SBRG_Stress3__butanol__1,-0.9613134050000004
SBRG_Stress3__butanol__2,-1.1237500100000002
SBRG_Stress3__glc__1,0.0491719699999997
SBRG_Stress3__glc__2,-0.0491719699999997
SBRG_Stress3__isopentanol__1,-1.496760868
