,-0.08302042734375001,-0.07024805390625001,-0.05747568046875001,-0.044703307031250014,-0.031930933593750016,-0.019158560156250018,-0.00638618671875002,0.006386186718749978,0.019158560156249976,0.031930933593749974,0.04470330703124997,0.057475680468749984,0.07024805390624997,0.08302042734374995,0.09579280078124996,0.10856517421874998,0.12133754765624996,0.13410992109374995,0.14688229453124996,0.15965466796874997
thresh,-0.051089493750000006,0.051089493750000006,1,,,,,,,,,,,,,,,,,
unreg,2,1,4,9,26,265,2230,1401,141,22,10,19,27,34,12,7,0,1,0,0
unreg_genes,['frmB' 'frmA'],['frmR'],['yjhZ' 'rbsK' 'deoA' 'gltP'],[],[],[],[],[],[],[],[],"['yddA' 'pqqL' 'dosP' 'racR' 'nhoA' 'yddB' 'recT' 'ydcZ' 'ydbD' 'yncI'
 'yncD' 'ydaW' 'smrA' 'ydcI' 'ldhA' 'ydaS' 'intR' 'dbpA' 'fdnI']","['abgR' 'tynA' 'ansP' 'yddG' 'ydeN' 'ydbH' 'ynbD' 'azoR' 'curA' 'mcbR'
 'ddpD' 'yddE' 'yncG' 'ydcR' 'paaI' 'pptA' 'insQ' 'dgcM' 'ynaL' 'ydbL'
 'hicA' 'patD' 'ynbC' 'zntB' 'ddpB' 'yncJ' 'ydcV']","['yddM' 'ydcS' 'feaR' 'maeA' 'rlhA' 'paaY' 'aldA' 'ydcL' 'ydcT' 'ddpC'
 'yddH' 'mnaT' 'uspF' 'ddpF' 'opgD' 'yddW' 'yncE' 'hrpA' 'dosC' 'paaK'
 'ydcU' 'ydbK' 'ydbA' 'feaB' 'ydcK' 'tehA' 'cybB' 'paaX' 'ydbJ' 'hokB'
 'paaJ' 'ddpX' 'adhP' 'ddpA']","['ydcO' 'ydcJ' 'pdxI' 'ttcA' 'ynbE' 'osmC' 'hicB' 'ortT' 'tehB' 'sra'
 'ydcA' 'mokB']",['rimL' 'gapC' 'ydcF' 'ydcY' 'sutR' 'ydcH' 'hslJ'],[],['rbsB'],[],[]
