,SP5448_02445
SRX1726505,0.38460493500000004
SRX1726506,0.3598096315
SRX1726507,-0.7444145665
SRX1726508,1.3624112712
SRX1726509,1.4762817811
SRX1726510,0.2942297954
SRX1726511,1.3186470766
SRX1726512,1.5433322841
SRX1726513,1.1864522663
SRX1081650,2.7934367991
SRX1081651,1.4049114046
SRX1081652,2.2775783662
SRX1081653,1.9275362702
SRX1081654,1.1649387546
SRX1081655,1.8811762771
SRX1081656,-3.282709132
SRX1081657,-3.3661177895
SRX1081658,-2.5661442611
SRX1081659,1.8396432016
SRX1081660,2.1884913173
SRX1081661,0.0252652938
SRX1081662,1.1262455111
SRX1081663,2.6479077736
SRX1081664,2.3734750165
SRX1081665,-1.2578932950000001
SRX1081666,-0.3437980754
SRX1081668,-1.3470651525
SRX1081669,-2.4546783814
SRX1081670,-3.3893811445
SRX1081671,-3.6428187543
SRX1081672,2.1572564535
SRX1081673,1.9203975189
SRX1081674,2.7583332099
SRX1081675,3.0445251077
SRX1081676,1.9420765739
SRX1081677,3.065844177
SRX1081678,-1.6125858253
SRX1081679,-3.4636482715
SRX1081680,-2.1911521337
SRX1081681,3.2276016744
SRX1081682,3.2894127538
SRX1081683,2.2270871057
SRX1081684,2.6121906403
SRX1081685,2.4641163298
SRX1081686,2.9391021473
SRX1081687,-0.7776648411
SRX1081688,0.9964250317000001
SRX1081689,-0.6077946784
SRX1081690,-2.4566439522
SRX1081691,-3.9892973875
SRX1081692,-3.419754339
SRX1962715,-0.22424917760000002
SRX1962716,0.26695031880000003
SRX1962717,-0.0427011411
SRX1962718,-1.117436887
SRX1962719,-2.2147136667
SRX1962720,-1.8869939683
SRX1962721,-1.764575727
SRX4892146,0.007927426500000001
SRX4892147,0.048033428600000004
SRX4892148,0.0422674407
SRX4892149,-0.0982282958
SRX4892150,-1.0816137502
SRX4892151,-1.415500161
SRX4892152,-1.0754325305
SRX4892153,-0.4168510463
SRX4892154,-1.006907401
SRX4892155,-1.4640856671
SRX4892156,-1.7507528606
SRX4892157,-1.6235537438
SRX4892158,0.6126826482000001
SRX4892159,0.5267853074000001
SRX4892160,0.6803995821000001
SRX4892161,0.45272921050000003
SRX7620814,-0.39465949780000004
SRX7620815,0.6006984886
SRX7620816,0.1230067371
SRX7620817,1.3858453803000002
SRX7620818,1.4023316959
SRX7620819,1.3706455551
SRX7620856,0.033061134400000004
SRX7620857,1.3138196861
SRX7620858,0.2498415618
SRX7620859,1.0834033356
SRX7620860,0.0761574126
SRX7620861,1.4320471307
SRX7620862,-0.45044532940000004
SRX7620863,1.2966916456
SRX7620864,-0.1519775107
SRX7620865,1.4383909566
SRX7620866,0.2733771121
SRX7620867,1.1850117519
SRX2161502,0.24727944710000002
SRX2161503,0.048182432000000004
SRX2161504,-0.2954618791
SRX2161505,1.4195304373
SRX2161506,1.6149216923
SRX2161507,0.8964704684
SRX2161508,3.0674603381
SRX2161509,3.5061811005
SRX2161510,3.9970321093
SRX2161511,3.6857690567
SRX2161512,2.4615490015
SRX2161513,2.6948310411
SRX2161514,1.0279745566
SRX2161515,0.9936428684
SRX2161516,0.5800327734
SRX2161517,2.3698965301
SRX2161518,1.9745597401000001
SRX2161519,1.432129559
SRX2161520,4.0002084618
SRX2161521,4.7251911938
SRX2161522,4.7125092981000005
SRX2161523,3.0186693779
SRX2161524,2.7963090654
SRX2161525,2.7332086571
