,Value,list
TF,NsrR/NarP,
reg_genes,120,"['pgpC' 'mepH' 'bdcA' 'feaR' 'hycI' 'grxD' 'rffG' 'napF' 'hyaD' 'rffM'
 'hycD' 'nrfA' 'nrfD' 'hycH' 'aceF' 'hycA' 'norV' 'norW' 'sufD' 'napG'
 'napA' 'ydhU' 'ydeP' 'ccmC' 'ccmH' 'wzyE' 'nrfF' 'hypC' 'waaH' 'ydhW'
 'bamE' 'sufC' 'rffH' 'nrfB' 'napC' 'thrS' 'sufA' 'dkgB' 'ccmE' 'tadA'
 'feaB' 'nrfG' 'fdnG' 'rfe' 'lrp' 'nirB' 'poxB' 'nirD' 'ydhT' 'hycC'
 'sufS' 'ndh' 'ccmA' 'rpmI' 'sufE' 'fdhF' 'fliZ' 'ccmD' 'napH' 'infC'
 'hycF' 'mhpT' 'rffC' 'sodB' 'hypA' 'hypB' 'ccmF' 'hycB' 'dsdC' 'tsgA'
 'ihfA' 'tcyJ' 'nrfC' 'wecC' 'ydbD' 'hyaE' 'tehA' 'ydhV' 'napB' 'cdd'
 'hycE' 'ydhX' 'nrfE' 'rplT' 'pheT' 'sufB' 'fhlA' 'ccmB' 'aceE' 'wecE'
 'rffT' 'cysG' 'hyaA' 'tehB' 'hyaB' 'hyaF' 'hyaC' 'wzzE' 'wzxE' 'ccmG'
 'wecB' 'pheS' 'ydhY' 'nirC' 'hypD' 'yeaE' 'hycG' 'fliA' 'napD' 'norR'
 'hypE']"
comp_genes,11,['ubiC' 'carB']
both_genes,9,['yoaG' 'fdnH' 'hcr' 'yeaR' 'ytfE' 'hmp' 'fdnI' 'ygbA' 'hcp']
reg_genes2,0,
comp_genes2,0,
both_genes2,0,
