,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A
0,control__wt_glc,1.1002483646382899e-15,0.01036094313973591,2.0,0.0,0.0073262931535966,1.0,-0.0073262931535944,,,,,,,,
1,fur__wt_dpd,8.424817295478576,0.32331454061080167,2.0,2.0,8.196199391356464,3.0,8.653435199600686,,,,,,,,
2,fur__wt_fe,0.9279163632236812,0.030778074092845692,2.0,4.0,0.9496797481265944,5.0,0.906152978320768,,,,,,,,
3,fur__delfur_dpd,5.0244324598995025,0.6885055887208419,2.0,6.0,5.5112794305688455,7.0,4.537585489230159,,,,,,,,
4,fur__delfur_fe2,0.9206090234254318,0.00641864442891393,2.0,8.0,0.9251476904271422,9.0,0.9160703564237216,,,,,,,,
5,acid__wt_ph5,0.562143456926954,0.14645106952712508,2.0,10.0,0.4585869125523013,11.0,0.6657000013016067,,,,,,,,
6,acid__delgadx_ph5,0.0342307276421877,,1.0,12.0,0.0342307276421877,,,,,,,,,,
7,acid__delgadw_ph5,0.6735168219791731,0.4293159118508987,2.0,13.0,0.9770890145202296,14.0,0.3699446294381165,,,,,,,,
8,acid__delgade_ph5,0.3419979143998493,0.09674175054057846,2.0,15.0,0.2735911665687489,16.0,0.4104046622309496,,,,,,,,
9,oxidative__wt_pq,0.9774480820281285,0.4331708670992955,2.0,17.0,1.283746139566497,18.0,0.6711500244897599,,,,,,,,
10,oxidative__deloxyr_pq,0.4121983717379124,0.16732222648064826,2.0,19.0,0.5305130527256101,20.0,0.2938836907502147,,,,,,,,
11,oxidative__delsoxr_pq,0.8558301703772601,0.009862057409142935,2.0,21.0,0.8628036980477161,22.0,0.848856642706804,,,,,,,,
12,oxidative__delsoxs_pq,1.444893250777242,0.06854704282529314,2.0,23.0,1.4933633295892914,24.0,1.3964231719651925,,,,,,,,
13,nac_ntrc__wt_csn,0.037984943400707745,0.1440299927385806,2.0,25.0,-0.0638596411589918,26.0,0.1398295279604073,,,,,,,,
14,nac_ntrc__wt_cytd,0.23434822774788489,0.14673090192144375,2.0,27.0,0.1305938119896138,28.0,0.338102643506156,,,,,,,,
15,nac_ntrc__wt_gln,0.5661686492547731,0.4466402365156627,2.0,29.0,0.2503463092637845,30.0,0.8819909892457616,,,,,,,,
16,nac_ntrc__bw_delnac_csn,-0.23696388026466692,0.9069556124602265,2.0,31.0,0.4043505835411577,32.0,-0.8782783440704915,,,,,,,,
17,nac_ntrc__bw_delnac_cytd,0.6880931037400827,0.1484884015975818,2.0,33.0,0.7930902594372842,34.0,0.5830959480428812,,,,,,,,
18,nac_ntrc__bw_delnac_gln,0.3395604329732558,0.07434263002047943,2.0,35.0,0.3921286107919794,36.0,0.2869922551545322,,,,,,,,
19,nac_ntrc__bw_delnac_nh4,0.3550916117556205,0.5313816828703468,2.0,37.0,-0.0206519796003213,38.0,0.7308352031115622,,,,,,,,
20,misc__wt_no_te,-0.15186493641480026,0.5695264445438483,2.0,39.0,0.250851074587219,40.0,-0.5545809474168195,,,,,,,,
21,misc__bw_delcbl,0.3767377859657049,0.22383760976365333,2.0,41.0,0.5350148777141723,42.0,0.2184606942172375,,,,,,,,
22,misc__bw_delfabr,0.8687906229285811,0.30790374592399383,2.0,43.0,1.086511449624177,44.0,0.6510697962329853,,,,,,,,
23,misc__bw_delfadr,-0.2981358979161228,0.17686039142095283,2.0,45.0,-0.4231950800131857,46.0,-0.17307671581906,,,,,,,,
24,misc__nitr_031,-1.4911943241140793,,1.0,47.0,-1.4911943241140793,,,,,,,,,,
25,omics__wt_glu,0.2833063770348244,0.4404401554001053,2.0,48.0,0.5947445976250957,49.0,-0.0281318435554468,,,,,,,,
26,omics__wt_gly,-0.0376768430331887,0.07783200073324771,2.0,50.0,0.0173586924786071,51.0,-0.0927123785449845,,,,,,,,
27,omics__wt_thr,1.107110325819011,0.6168391512232831,2.0,52.0,1.5432814725503488,53.0,0.6709391790876732,,,,,,,,
28,omics__bw_ac,-0.30021271234641206,0.36667455280934863,2.0,54.0,-0.5594907751264473,55.0,-0.0409346495663768,,,,,,,,
29,omics__bw_fum,0.7368715526821731,0.2212137862687927,2.0,56.0,0.5804497843195582,57.0,0.893293321044788,,,,,,,,
30,omics__bw_glc,0.8032999706588015,0.1354593392543603,2.0,58.0,0.8990841880206087,59.0,0.7075157532969942,,,,,,,,
31,omics__bw_pyr,1.3568366344056344,0.865338844979318,2.0,60.0,0.744949669096624,61.0,1.9687235997146448,,,,,,,,
32,ompr__wt_nacl,-1.635420388964675,0.4746602620293219,2.0,62.0,-1.299784898923958,63.0,-1.971055879005392,,,,,,,,
33,ompr__bw_delompr_nacl,-2.3183716147677984,0.013716179722495178,2.0,64.0,-2.328070418461548,65.0,-2.3086728110740484,,,,,,,,
34,minspan__wt_ade,-0.1977303978612861,,1.0,66.0,-0.1977303978612861,,,,,,,,,,
35,minspan__wt_glc,-0.6766863416807961,0.6061671137929496,3.0,67.0,-0.0703614094157132,68.0,-1.2826955136388785,69.0,-0.6770021019877963,,,,,,
36,minspan__wt_glc_anaero,0.08385097878092065,0.43540018698000216,2.0,70.0,-0.2240234459625296,71.0,0.3917254035243709,,,,,,,,
37,minspan__wt_trp,0.2765341719022589,,1.0,72.0,0.2765341719022589,,,,,,,,,,
38,minspan__bw_delcra_glc,1.362143155929013,,1.0,73.0,1.362143155929013,,,,,,,,,,
39,minspan__bw_delcra_trp,-0.0698954647481016,,1.0,74.0,-0.0698954647481016,,,,,,,,,,
40,minspan__bw_delmntr,1.5901144014458009,,1.0,75.0,1.5901144014458009,,,,,,,,,,
41,minspan__bw_delnac_ade,-1.6013225553895951,,1.0,76.0,-1.6013225553895951,,,,,,,,,,
42,minspan__bw_delnac_glc,-0.135011394554439,,1.0,77.0,-0.135011394554439,,,,,,,,,,
43,cra_crp__wt_ac,-1.0175061190652737,0.2197916966146637,2.0,78.0,-1.1729223181899986,79.0,-0.8620899199405485,,,,,,,,
44,cra_crp__wt_fru,-0.6291841584353456,0.27015748127795153,2.0,80.0,-0.4381539714354283,81.0,-0.8202143454352628,,,,,,,,
45,cra_crp__delcra_ac,-1.2896164190477153,0.3837276974787159,2.0,82.0,-1.5609528760640152,83.0,-1.0182799620314151,,,,,,,,
46,cra_crp__delcra_fru,0.31856103270787123,0.2052723946331602,2.0,84.0,0.4637105349433799,85.0,0.1734115304723626,,,,,,,,
47,cra_crp__delcra_glc,0.2941038170686408,0.15807733453101075,2.0,86.0,0.4058813722674129,87.0,0.1823262618698687,,,,,,,,
48,rpoB__wt_031,-1.5289932814467306,,1.0,88.0,-1.5289932814467306,,,,,,,,,,
49,rpoB__wt_044,-1.1307409194493387,,1.0,89.0,-1.1307409194493387,,,,,,,,,,
50,rpoB__wt_lb,-0.34006752629947057,1.032756538958795,2.0,90.0,0.3902016257130423,91.0,-1.0703366783119834,,,,,,,,
51,rpoB__rpoBE546V_031,0.0226259795386625,,1.0,92.0,0.0226259795386625,,,,,,,,,,
52,rpoB__rpoBE546V_044,-0.0905782299192243,,1.0,93.0,-0.0905782299192243,,,,,,,,,,
53,rpoB__rpoBE546V_lb,-1.1181906735511082,0.2057525335519477,2.0,94.0,-0.9727016618302134,95.0,-1.2636796852720031,,,,,,,,
54,rpoB__rpoBE546V_glc,-0.9829868333054964,,1.0,96.0,-0.9829868333054964,,,,,,,,,,
55,rpoB__rpoBE672K_glc,-0.6191886620550457,0.6362843385510528,2.0,97.0,-1.0691096326072922,98.0,-0.1692676915027993,,,,,,,,
56,rpoB__rpoBE672K_lb,0.7128032613475592,1.1263770660566244,2.0,99.0,1.509272122929206,100.0,-0.0836656002340876,,,,,,,,
57,crp__wt_fru,0.1121112845686174,,1.0,101.0,0.1121112845686174,,,,,,,,,,
58,crp__wt_glyc,-0.0031174256748289497,0.23071408609871202,2.0,102.0,0.1600220691208273,103.0,-0.1662569204704852,,,,,,,,
59,crp__delar1_glyc,1.3388498158275475,0.35093915592181096,2.0,104.0,1.090698358891352,105.0,1.5870012727637433,,,,,,,,
60,crp__delar1ar2_glyc,-0.9586406717428965,0.25423804226489793,3.0,106.0,-0.7107297722078446,107.0,-0.9464266625503492,108.0,-1.2187655804704958,,,,,,
61,crp__delar2_glyc,0.9311394345695775,0.1777914612260603,3.0,109.0,0.9509236553057768,110.0,1.0982112813856844,111.0,0.7442833670172712,,,,,,
62,crp__delcrp_fru,-0.1356389273481211,0.41218838964704396,3.0,112.0,-0.2088883566554117,113.0,0.3082635296257258,114.0,-0.5062919550146774,,,,,,
63,crp__delcrp_glc,-0.6366451777005979,0.1428258479812117,3.0,115.0,-0.4805569574171737,116.0,-0.6685745020560014,117.0,-0.7608040736286186,,,,,,
64,crp__delcrp_glyc,1.7265558824453404,0.5706387166802956,3.0,118.0,1.108408352635701,119.0,1.8380220348520195,120.0,2.233237259848301,,,,,,
65,glu__glu_ale3,5.798251674896015,,1.0,121.0,5.798251674896015,,,,,,,,,,
66,glu__glu_ale4,1.6984404636395556,,1.0,122.0,1.6984404636395556,,,,,,,,,,
67,glu__glu_ale5,0.5937120845923449,,1.0,123.0,0.5937120845923449,,,,,,,,,,
68,glu__glu_ale6,2.8472759507159235,,1.0,124.0,2.8472759507159235,,,,,,,,,,
