k,name,in_iM,gene_weight,regulator,function,category
6,Iron,False,-0.04234575349837542,,,
5,Lead,False,-0.014184926357120275,,,
7,Zinc - Steady,False,-0.012334148092195392,,,
13,UC-6,False,0.007458835002034901,,,
2,UC-3,False,0.005910683991387487,,,
10,Copper,False,-0.005192194413393736,,,
3,Cadmium,False,-0.004837010158225893,,,
12,Zinc - Intermediate,False,0.0037502696140141907,,,
1,UC-2,False,0.0026965137966908515,,,
11,Chromium,False,-0.0014104708179365846,,,
0,UC-1,False,0.0006353970314376058,,,
9,UC-5,False,-0.0006064790334687174,,,
4,UC-4,False,0.0005123396986164154,,,
14,UC-7,False,0.000268006837577559,,,
8,Zinc - Fast,False,0.00013152156825526617,,,
