,condition,X_avg,X_std,n,rep1_idx,rep1_X
0,Cr__1,-0.00651133245222965,,1.0,0.0,-0.00651133245222965
1,Cr__2,-0.003633578625165782,,1.0,1.0,-0.003633578625165782
2,Cr__3,0.0053659172103636965,,1.0,2.0,0.0053659172103636965
3,Cr__4,0.022475233476489158,,1.0,3.0,0.022475233476489158
4,Cr__5,0.04236179155369235,,1.0,4.0,0.04236179155369235
5,Cr__6,0.062315234120226964,,1.0,5.0,0.062315234120226964
6,Fe__1,-0.01083192524700379,,1.0,6.0,-0.01083192524700379
7,Fe__2,-0.030658777385818507,,1.0,7.0,-0.030658777385818507
8,Fe__3,-0.06654120860879517,,1.0,8.0,-0.06654120860879517
9,Fe__4,-0.10970080926233362,,1.0,9.0,-0.10970080926233362
10,Fe__5,-0.14419903646624796,,1.0,10.0,-0.14419903646624796
11,Fe__6,-0.1675017734010214,,1.0,11.0,-0.1675017734010214
12,Cd__1,0.007853525549732348,,1.0,12.0,0.007853525549732348
13,Cd__2,0.015304000828488316,,1.0,13.0,0.015304000828488316
14,Cd__3,0.023851703849068973,,1.0,14.0,0.023851703849068973
15,Cd__4,0.03359827234613391,,1.0,15.0,0.03359827234613391
16,Cd__5,0.040978114287099285,,1.0,16.0,0.040978114287099285
17,Cd__6,0.04841076874408159,,1.0,17.0,0.04841076874408159
18,Zn__1,-8.538679647005604e-05,,1.0,18.0,-8.538679647005604e-05
19,Zn__2,-0.0011986792938166227,,1.0,19.0,-0.0011986792938166227
20,Zn__3,0.0011676546915770595,,1.0,20.0,0.0011676546915770595
21,Zn__4,0.014636297831806247,,1.0,21.0,0.014636297831806247
22,Zn__5,0.02289107456618368,,1.0,22.0,0.02289107456618368
23,Zn__6,0.034020799276355124,,1.0,23.0,0.034020799276355124
24,Cu__1,0.004873672394594197,,1.0,24.0,0.004873672394594197
25,Cu__2,0.016086636978915696,,1.0,25.0,0.016086636978915696
26,Cu__3,0.03365907763084304,,1.0,26.0,0.03365907763084304
27,Cu__4,0.0433098248586301,,1.0,27.0,0.0433098248586301
28,Cu__5,0.04556819432656496,,1.0,28.0,0.04556819432656496
29,Cu__6,0.049064572098840686,,1.0,29.0,0.049064572098840686
30,Pb__1,-0.00032381228547432965,,1.0,30.0,-0.00032381228547432965
31,Pb__2,0.0013018637575997207,,1.0,31.0,0.0013018637575997207
32,Pb__3,0.011096054167283258,,1.0,32.0,0.011096054167283258
33,Pb__4,0.0268259321208182,,1.0,33.0,0.0268259321208182
34,Pb__5,0.03593639151023141,,1.0,34.0,0.03593639151023141
35,Pb__6,0.04369578036982937,,1.0,35.0,0.04369578036982937
