k,name,in_iM,gene_weight,regulator,function,category
5,Lead,False,-0.024590671863406896,,,
7,Zinc - Steady,False,0.014913454214110968,,,
14,UC-7,False,0.012787077762186528,,,
13,UC-6,False,0.012741560814902186,,,
3,Cadmium,False,0.00991797779686749,,,
11,Chromium,False,-0.007859420087188483,,,
2,UC-3,False,0.005237244698219001,,,
1,UC-2,False,0.004947427953593432,,,
6,Iron,False,0.004158500004559754,,,
12,Zinc - Intermediate,False,-0.004059193231519914,,,
10,Copper,False,-0.0030479935649782423,,,
9,UC-5,False,0.0022289755495394164,,,
4,UC-4,False,0.001381791273597628,,,
0,UC-1,False,-0.0003706671981490217,,,
8,Zinc - Fast,False,0.0002763471563673647,,,
