,condition,X_avg,X_std,n,rep1_idx,rep1_X
0,Cr__1,0.004873944464819692,,1.0,0.0,0.004873944464819692
1,Cr__2,0.014780030667083962,,1.0,1.0,0.014780030667083962
2,Cr__3,0.017145966434476467,,1.0,2.0,0.017145966434476467
3,Cr__4,0.015580877415347891,,1.0,3.0,0.015580877415347891
4,Cr__5,0.015345926431458629,,1.0,4.0,0.015345926431458629
5,Cr__6,0.01646171940146039,,1.0,5.0,0.01646171940146039
6,Fe__1,-0.008786337282522995,,1.0,6.0,-0.008786337282522995
7,Fe__2,-0.012398239986127829,,1.0,7.0,-0.012398239986127829
8,Fe__3,-0.006005479737365974,,1.0,8.0,-0.006005479737365974
9,Fe__4,0.0012151460768125375,,1.0,9.0,0.0012151460768125375
10,Fe__5,0.012963854721603328,,1.0,10.0,0.012963854721603328
11,Fe__6,0.02934402792797937,,1.0,11.0,0.02934402792797937
12,Cd__1,0.00040393004655520873,,1.0,12.0,0.00040393004655520873
13,Cd__2,0.003516768133386503,,1.0,13.0,0.003516768133386503
14,Cd__3,0.0020041285148404194,,1.0,14.0,0.0020041285148404194
15,Cd__4,0.0005259115493811634,,1.0,15.0,0.0005259115493811634
16,Cd__5,-0.003697760637345318,,1.0,16.0,-0.003697760637345318
17,Cd__6,-0.0035976787956208006,,1.0,17.0,-0.0035976787956208006
18,Zn__1,0.0001712603564022654,,1.0,18.0,0.0001712603564022654
19,Zn__2,-0.0039716748717405605,,1.0,19.0,-0.0039716748717405605
20,Zn__3,-0.012576177637536422,,1.0,20.0,-0.012576177637536422
21,Zn__4,-0.02554837997828255,,1.0,21.0,-0.02554837997828255
22,Zn__5,-0.040531538689754,,1.0,22.0,-0.040531538689754
23,Zn__6,-0.04842136855530069,,1.0,23.0,-0.04842136855530069
24,Cu__1,0.00017349374666798033,,1.0,24.0,0.00017349374666798033
25,Cu__2,0.005407976683173678,,1.0,25.0,0.005407976683173678
26,Cu__3,0.007634706358700677,,1.0,26.0,0.007634706358700677
27,Cu__4,0.007932185734951797,,1.0,27.0,0.007932185734951797
28,Cu__5,0.007959790263324567,,1.0,28.0,0.007959790263324567
29,Cu__6,0.01332331970731728,,1.0,29.0,0.01332331970731728
30,Pb__1,0.007730540859470802,,1.0,30.0,0.007730540859470802
31,Pb__2,0.018007111494157027,,1.0,31.0,0.018007111494157027
32,Pb__3,0.022232972855727368,,1.0,32.0,0.022232972855727368
33,Pb__4,0.028707802145284633,,1.0,33.0,0.028707802145284633
34,Pb__5,0.031515029332343195,,1.0,34.0,0.031515029332343195
35,Pb__6,0.03832081669416367,,1.0,35.0,0.03832081669416367
