,USA300HOU_RS01140
USA300_LAC_U01-Set001_CAMHB_PreCulture_1,5.9560169912
USA300_LAC_U01-Set001_CAMHB_Control_1,5.9987498383
USA300_LAC_U01-Set001_CAMHB_0.15ug/mLNafcillin_1,6.085896011
USA300_LAC_U01-Set001_CAMHB_0.5ug/mLNafcillin_1,6.0460148722
USA300_LAC_U01-Set001_CAMHB_1ug/mLNafcillin_1,5.961493702
USA300_LAC_U01-Set001_CAMHB_PreCulture_2,5.746422952
USA300_LAC_U01-Set001_CAMHB_Control_2,5.8397736012
USA300_LAC_U01-Set001_CAMHB_0.15ug/mLNafcillin_2,6.2305698916
USA300_LAC_U01-Set001_CAMHB_0.5ug/mLNafcillin_2,6.1498823762
USA300_LAC_U01-Set001_CAMHB_1ug/mLNafcillin_2,6.009458092
USA300_TCH1516_U01-Set000_CAMHB_Control_1,5.5602305981
USA300_TCH1516_U01-Set000_CAMHB_0.0625ug/mLNafcillin_1,5.7780833814
USA300_TCH1516_U01-Set000_CAMHB_0.5ug/mLNafcillin_1,5.7361590045
USA300_LAC_U01-Set001_R10LB_PreCulture_1,6.4188110684
USA300_LAC_U01-Set001_R10LB_PreCulture_2,6.3210409205
USA300_LAC_U01-Set001_R10LB_Control_1,6.4995051965
USA300_LAC_U01-Set001_R10LB_0.1ug/mLNafcillin_1,6.4206926896
USA300_LAC_U01-Set001_R10LB_0.15ug/mLNafcillin_1,6.5583585032
USA300_LAC_U01-Set001_R10LB_Control_2,6.4789662283
USA300_LAC_U01-Set001_R10LB_0.1ug/mLNafcillin_2,6.4246326057
USA300_LAC_U01-Set001_R10LB_0.15ug/mLNafcillin_2,6.4893420664
USA300_TCH1516_U01-Set000_R10LB_Control_1,6.3604791662
USA300_TCH1516_U01-Set000_R10LB_0.031ug/mLNafcillin_1,5.9218251305
USA300_TCH1516_U01-Set000_R10LB_0.0625ug/mLNafcillin_1,6.233551785
USA300_TCH1516_U01-Set000_R10LB_Control_2,6.2908171685
USA300_TCH1516_U01-Set000_R10LB_0.031ug/mLNafcillin_2,6.108290228
USA300_TCH1516_U01-Set000_R10LB_0.0625ug/mLNafcillin_2,6.1223060754
USA300_TCH1516_U01-Set000_CAMHB_PreCulture_1,5.5263638037
USA300_TCH1516_U01-Set000_CAMHB_PreCulture_2,5.6319861876
USA300_TCH1516_U01-Set000_CAMHB_Control_2,5.8781511075
USA300_TCH1516_U01-Set000_CAMHB_0.0625ug/mLNafcillin_2,5.8989549095000005
USA300_TCH1516_U01-Set000_CAMHB_0.5ug/mLNafcillin_2,5.7789555763
USA300_TCH1516_U01-Set000_CAMHB_1ug/mLNafcillin_1,5.8729209951
USA300_TCH1516_U01-Set000_CAMHB_1ug/mLNafcillin_2,5.7752741055
USA300_LAC_U01-Set004_CAMHB_Control_1,5.8566080529
USA300_LAC_U01-Set004_CAMHB_0.65ug/mLVancomycin_1,5.6421621743
USA300_LAC_U01-Set004_CAMHB_0.7ug/mLVancomycin_1,5.9088145294
USA300_LAC_U01-Set004_CAMHB_0.8ug/mLVancomycin_1,5.2891018387
USA300_LAC_U01-Set004_CAMHB_Control_2,5.8979040922
USA300_LAC_U01-Set004_CAMHB_0.65ug/mLVancomycin_2,5.9550960258
USA300_LAC_U01-Set004_CAMHB_0.7ug/mLVancomycin_2,5.7376942324
USA300_LAC_U01-Set004_CAMHB_0.8ug/mLVancomycin_2,5.5353743935
USA300_LAC_U01-Set004_R10LB_Control_1,6.3022660611
USA300_LAC_U01-Set004_R10LB_0.6ug/mLVancomycin_1,6.2659803237
USA300_LAC_U01-Set004_R10LB_0.8ug/mLVancomycin_1,6.2799496927
USA300_LAC_U01-Set004_R10LB_Control_2,6.0336551737
USA300_LAC_U01-Set004_R10LB_0.6ug/mLVancomycin_2,6.4654904657
USA300_LAC_U01-Set004_R10LB_0.8ug/mLVancomycin_2,6.3945783768
USA300_TCH1516_U01-Set003_CAMHB_Control_2,4.6948811079
USA300_TCH1516_U01-Set003_CAMHB_0.45ug/mLVancomycin_2,5.2448920477
USA300_TCH1516_U01-Set003_CAMHB_0.65ug/mLVancomycin_2,5.182638211
USA300_TCH1516_U01-Set003_CAMHB_0.7ug/mLVancomycin_2,5.2467163566
USA300_TCH1516_U01-Set003_CAMHB_Control_3,5.5239219669
USA300_TCH1516_U01-Set003_CAMHB_0.45ug/mLVancomycin_3,5.5626903828
USA300_TCH1516_U01-Set003_CAMHB_0.65ug/mLVancomycin_3,5.1439422371
USA300_TCH1516_U01-Set003_CAMHB_0.7ug/mLVancomycin_3,5.2842352905
USA300_LAC_ICA-Set001_R10LB_Control_1,6.1865915289
USA300_LAC_ICA-Set001_R10LB_Control_2,6.0773437982
USA300_LAC_ICA-Set001_R10LB_1.5mMIle_1,6.1538882037
USA300_LAC_ICA-Set001_R10LB_1.5mMIle_2,6.0990909115
USA300_LAC_ICA-Set001_R10LB_4percentNaCl_1,6.4777752779
USA300_LAC_ICA-Set001_R10LB_4percentNaCl_2,6.4060696565
USA300_LAC_ICA-Set001_R10LB_5.5pH_1,6.0263496248
USA300_LAC_ICA-Set001_R10LB_5.5pH_2,6.2233845931
USA300_TCH1516_BK-Set001_THB_Control_1,4.8010053772
USA300_TCH1516_BK-Set001_THB_Control_2,4.864294689
USA300_TCH1516_BK-Set001_THB_0.25ug/mLLinezolid_1,5.2008726445
USA300_TCH1516_BK-Set001_THB_0.25ug/mLLinezolid_2,4.9470029633
USA300_TCH1516_BK-Set001_THB_2.5ug/mLNafcillin_1,5.3603689601
USA300_TCH1516_BK-Set001_THB_2.5ug/mLNafcillin_2,4.9138203265
USA300_TCH1516_BK-Set001_THB_0.5ug/mLVancomycin_1,5.5927210535
USA300_TCH1516_BK-Set001_THB_0.5ug/mLVancomycin_2,5.1719983489
USA300_LAC_ICA-Set002_CAMHB_25mMNaCHO3_1,5.7765409254
USA300_LAC_ICA-Set002_CAMHB_25mMNaCHO3_2,5.765582561
USA300_LAC_ICA-Set002_CAMHB_2gLglucose_1,5.727603898
USA300_LAC_ICA-Set002_CAMHB_2gLglucose_2,5.8644374943
USA300_LAC_ICA-Set002_CAMHB_Control_1,5.3544848052
USA300_LAC_ICA-Set002_CAMHB_Control_2,5.441611568
USA300_LAC_ICA-Set002_R10LB_25ugmLadenine_1,6.4411524203
USA300_LAC_ICA-Set002_R10LB_25ugmLadenine_2,6.3896408621
USA300_LAC_ICA-Set002_R10LB_25ugmLguanine_1,6.0224834187
USA300_LAC_ICA-Set002_R10LB_25ugmLguanine_2,6.0717971339
USA300_SNFM1_ICA-Set002_CAMHB_Control_1,5.4947259501
USA300_SNFM1_ICA-Set002_CAMHB_Control_2,5.568724002
USA300_SNFM1_ICA-Set002_R10LB_Control_1,6.0181122927
USA300_SNFM1_ICA-Set002_R10LB_Control_2,5.9377899956
USA300_SNFR19_ICA-Set002_CAMHB_Control_1,5.2551253535
USA300_SNFR19_ICA-Set002_CAMHB_Control_2,5.4590583097
USA300_SNFR19_ICA-Set002_R10LB_Control_1,5.9794042803
USA300_SNFR19_ICA-Set002_R10LB_Control_2,6.0165237357
USA300_TCH1516_ICA-Set002_CAMHB_Control_1,5.4563758937
USA300_TCH1516_ICA-Set002_CAMHB_Control_2,5.5183375909
USA300_TCH1516_ICA-Set002_R10LB_Control_1,5.4766151466
USA300_TCH1516_ICA-Set002_R10LB_Control_2,5.8478378217
USA300_LAC_ICA-Set002_R10LBnoGlu_1gLmaltose_2,6.3598909467
USA300_LAC_ICA-Set002_CAMHB_0.0195ug/mLMupirocin_1,5.135427511
USA300_LAC_ICA-Set002_R10LBnoGlu_1gLmaltose_1,6.3804395645
USA300_LAC_ICA-Set002_CAMHB_0.0195ug/mLMupirocin_2,5.1139464518
USA300_TCH1516_ICA-Set003_250nMParaquat_1,4.5356520287
USA300_TCH1516_ICA-Set003_250nMParaquat_2,4.8445267564000005
USA300_TCH1516_ICA-Set003_2gLGalactose_1,5.1694358191
USA300_TCH1516_ICA-Set003_2gLGalactose_2,4.7401579566
USA300_TCH1516_ICA-Set003_2gLPyruvate_1,4.9461597845
