,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X,rep9_idx,rep9_X,rep10_idx,rep10_X,rep11_idx,rep11_X,rep12_idx,rep12_X,rep13_idx,rep13_X,rep14_idx,rep14_X
0,algU_regulon__empty_vector,0.0,0.1908757661874897,3.0,0.0,-0.1836787265,2.0,-0.0136601732,4.0,0.19733889970000001,,,,,,,,,,,,,,,,,,,,,,
1,algU_regulon__algU_overexpression,-0.7856301802333333,0.3684045192584387,3.0,1.0,-0.8622303619,3.0,-1.1097127586,5.0,-0.3849474202,,,,,,,,,,,,,,,,,,,,,,
2,co_culture__c_viol_40,-1.190619625325,0.5903947273989653,4.0,6.0,-0.9052736760000001,20.0,-1.9276911715,40.0,-1.3641144486,63.0,-0.5653992052,,,,,,,,,,,,,,,,,,,,
3,co_culture__c_viol_12.5,-0.08364324202500002,0.255430902582201,4.0,7.0,-0.3421092177,33.0,-0.2297790791,81.0,0.232066617,82.0,0.0052487117,,,,,,,,,,,,,,,,,,,,
4,co_culture__b_thai_30,-3.2081409155250005,0.37422055241634095,4.0,8.0,-3.5352360646000003,51.0,-2.8105498951000003,65.0,-2.9671929284000003,76.0,-3.519584774,,,,,,,,,,,,,,,,,,,,
5,co_culture__b_thai_25,-3.4081281837,0.26657844743752285,3.0,9.0,-3.2608988553,22.0,-3.7158511824,49.0,-3.2476345134,,,,,,,,,,,,,,,,,,,,,,
6,co_culture__mono_30,-0.38238598625,0.0333015290993054,2.0,10.0,-0.4059337233,26.0,-0.3588382492,,,,,,,,,,,,,,,,,,,,,,,,
7,co_culture__b_thai_12.5,-3.1527818252000004,0.20310450047601908,3.0,11.0,-3.2854153519000002,54.0,-3.2539693866,83.0,-2.9189607371,,,,,,,,,,,,,,,,,,,,,,
8,co_culture__b_thai_35,-3.420264005975,0.17641067307720273,4.0,12.0,-3.3763279894,48.0,-3.2220104332,64.0,-3.4345893634,78.0,-3.6481282379,,,,,,,,,,,,,,,,,,,,
9,co_culture__mono_25,-0.548168687675,0.09385218432877689,4.0,13.0,-0.409985704,38.0,-0.5696803708,67.0,-0.6009675593,72.0,-0.6120411166,,,,,,,,,,,,,,,,,,,,
10,co_culture__c_viol_30,-0.7878494579,0.3989456274096341,3.0,14.0,-0.9538289225000001,41.0,-1.0770098655,85.0,-0.33270958570000003,,,,,,,,,,,,,,,,,,,,,,
11,co_culture__c_viol_35,-0.8720497723749999,0.45027615925446995,4.0,15.0,-1.2200613695,52.0,-1.2228908668,71.0,-0.2778308907,80.0,-0.7674159625,,,,,,,,,,,,,,,,,,,,
12,co_culture__b_thai_40,-3.308412132766667,0.1985095886611752,3.0,16.0,-3.4454888193,53.0,-3.080771485,77.0,-3.398976094,,,,,,,,,,,,,,,,,,,,,,
13,co_culture__b_thai_45,-3.8675445266999997,0.3886220328329759,3.0,17.0,-3.5122226685999998,50.0,-4.2825593419,66.0,-3.8078515696,,,,,,,,,,,,,,,,,,,,,,
14,co_culture__b_thai_c_viol_40,-3.6098256284666665,0.3014475238412691,3.0,18.0,-3.9486121747,25.0,-3.3712343301,62.0,-3.5096303806,,,,,,,,,,,,,,,,,,,,,,
15,co_culture__mono_35,-0.38325525845,0.07575564152443737,4.0,19.0,-0.43681520160000004,28.0,-0.43386494070000003,56.0,-0.3875667612,73.0,-0.27477413030000003,,,,,,,,,,,,,,,,,,,,
16,co_culture__b_thai_c_viol_45,-3.7281412973999997,0.34327965185001796,4.0,21.0,-4.1862984823,34.0,-3.7514317942,45.0,-3.3708490867,58.0,-3.6039858263999998,,,,,,,,,,,,,,,,,,,,
17,co_culture__c_viol_25,-0.762120830875,0.25239727487766406,4.0,23.0,-1.0300168179,42.0,-0.8080299118000001,70.0,-0.4208268123,79.0,-0.7896097815,,,,,,,,,,,,,,,,,,,,
18,co_culture__mono_45,-0.5237775088,0.014735768959437257,4.0,24.0,-0.5090320961,29.0,-0.524298565,68.0,-0.5437847211,74.0,-0.517994653,,,,,,,,,,,,,,,,,,,,
19,co_culture__mono_40,-0.221963267125,0.08705715847036032,4.0,27.0,-0.1099106839,31.0,-0.22601148740000002,69.0,-0.3225068593,75.0,-0.22942403790000002,,,,,,,,,,,,,,,,,,,,
20,co_culture__b_thai_c_viol_35,-3.3459237185250004,0.5629847811640813,4.0,30.0,-3.9682439560000002,32.0,-2.6022772203,59.0,-3.3665683007,86.0,-3.4466053971,,,,,,,,,,,,,,,,,,,,
21,co_culture__b_thai_c_viol_25,-2.4524705432,,1.0,35.0,-2.4524705432,,,,,,,,,,,,,,,,,,,,,,,,,,
22,co_culture__b_thai_c_viol_30,-3.344865250625,0.48852578780187433,4.0,36.0,-2.6475317976,44.0,-3.3751992746,60.0,-3.6220883308,61.0,-3.7346415995,,,,,,,,,,,,,,,,,,,,
23,co_culture__mono_12.5,-2.4999998599062323e-11,0.08769579787171013,4.0,37.0,-0.0131817761,46.0,-0.0167111494,57.0,-0.0903432416,84.0,0.120236167,,,,,,,,,,,,,,,,,,,,
24,co_culture__c_viol_45,-1.27772414215,0.16878026901359106,2.0,39.0,-1.1583784694,43.0,-1.3970698149,,,,,,,,,,,,,,,,,,,,,,,,
25,co_culture__b_thai_c_viol_12.5,-3.55058628825,0.08134139677388551,2.0,47.0,-3.493069235,55.0,-3.6081033415,,,,,,,,,,,,,,,,,,,,,,,,
