,0
gene_id,glnA
name,glnA
operon,glnALG
gene_product,Amino acid transport and metabolism
cog,<i>Not Available</i>
regulator,"['crp', 'fis', 'ntrC', 'rpoD', 'rpoN']"
link,<i>Not Available</i>
