k,name,in_iM,gene_weight,regulator,function,category
6,Iron,False,0.01509570984169841,,,
3,Cadmium,False,-0.009161989353597164,,,
10,Copper,False,0.00802332959137857,,,
7,Zinc - Steady,False,-0.006513037607073785,,,
13,UC-6,False,-0.006132239652797579,,,
11,Chromium,False,-0.005616635973565281,,,
8,Zinc - Fast,False,0.0043525089602917425,,,
0,UC-1,False,-0.004321876158937811,,,
14,UC-7,False,0.003090678183361888,,,
2,UC-3,False,-0.0029757934925146398,,,
1,UC-2,False,-0.002837380638811737,,,
4,UC-4,False,-0.002721146468538791,,,
12,Zinc - Intermediate,False,0.0018590170092718024,,,
9,UC-5,False,0.00041901650937612117,,,
5,Lead,False,-7.898485928308219e-05,,,
