,condition,X_avg,X_std,n,rep1_idx,rep1_X
0,Cr__1,0.0018322272405762,,1.0,0.0,0.0018322272405762
1,Cr__2,0.0022942857834727898,,1.0,1.0,0.0022942857834727898
2,Cr__3,-0.006210691073612494,,1.0,2.0,-0.006210691073612494
3,Cr__4,-0.009117659751502364,,1.0,3.0,-0.009117659751502364
4,Cr__5,-0.005193232771703414,,1.0,4.0,-0.005193232771703414
5,Cr__6,-0.001752639589056031,,1.0,5.0,-0.001752639589056031
6,Fe__1,-0.027567182677853973,,1.0,6.0,-0.027567182677853973
7,Fe__2,-0.036743962021399255,,1.0,7.0,-0.036743962021399255
8,Fe__3,-0.030264446457747743,,1.0,8.0,-0.030264446457747743
9,Fe__4,-0.010458328000108229,,1.0,9.0,-0.010458328000108229
10,Fe__5,0.011914545603971032,,1.0,10.0,0.011914545603971032
11,Fe__6,0.016841153295814742,,1.0,11.0,0.016841153295814742
12,Cd__1,0.0024878657022982453,,1.0,12.0,0.0024878657022982453
13,Cd__2,0.0025268474206088247,,1.0,13.0,0.0025268474206088247
14,Cd__3,0.0026385105560579225,,1.0,14.0,0.0026385105560579225
15,Cd__4,-0.0030660112122027922,,1.0,15.0,-0.0030660112122027922
16,Cd__5,-0.01305178517715709,,1.0,16.0,-0.01305178517715709
17,Cd__6,-0.02170206979347393,,1.0,17.0,-0.02170206979347393
18,Zn__1,0.014617519378525885,,1.0,18.0,0.014617519378525885
19,Zn__2,0.02615899477124895,,1.0,19.0,0.02615899477124895
20,Zn__3,0.02694721052933317,,1.0,20.0,0.02694721052933317
21,Zn__4,0.02269370818619725,,1.0,21.0,0.02269370818619725
22,Zn__5,0.029134754007242157,,1.0,22.0,0.029134754007242157
23,Zn__6,0.02994859176044498,,1.0,23.0,0.02994859176044498
24,Cu__1,0.012589162463117384,,1.0,24.0,0.012589162463117384
25,Cu__2,0.0222052151925754,,1.0,25.0,0.0222052151925754
26,Cu__3,0.02690795767482081,,1.0,26.0,0.02690795767482081
27,Cu__4,0.04521791593348705,,1.0,27.0,0.04521791593348705
28,Cu__5,0.05303009798593866,,1.0,28.0,0.05303009798593866
29,Cu__6,0.06568330369343446,,1.0,29.0,0.06568330369343446
30,Pb__1,0.008005832098609528,,1.0,30.0,0.008005832098609528
31,Pb__2,0.024874283332027042,,1.0,31.0,0.024874283332027042
32,Pb__3,0.023198388207362638,,1.0,32.0,0.023198388207362638
33,Pb__4,0.0174287901588799,,1.0,33.0,0.0174287901588799
34,Pb__5,0.021371565911664385,,1.0,34.0,0.021371565911664385
35,Pb__6,0.019454776861249915,,1.0,35.0,0.019454776861249915
