k,name,in_iM,gene_weight,regulator,function,category
5,Lead,False,0.011767173204571008,,,
8,Zinc - Fast,False,-0.01000412292778492,,,
13,UC-6,False,-0.008081516502425074,,,
2,UC-3,False,-0.007723103701137006,,,
7,Zinc - Steady,False,-0.007058691778220236,,,
6,Iron,False,0.007019793833605945,,,
12,Zinc - Intermediate,False,0.0045325481557253605,,,
0,UC-1,False,0.004011330092325806,,,
10,Copper,False,-0.001982107039075345,,,
9,UC-5,False,-0.0019485162951082481,,,
1,UC-2,False,-0.0019359784433618187,,,
11,Chromium,False,-0.0018393898487556726,,,
4,UC-4,False,0.0017354800971224904,,,
3,Cadmium,False,-0.0011231134086847306,,,
14,UC-7,False,-0.0006744859972968697,,,
