,BSU26710
M9exp_1,9.9932
M9exp_2,9.741
M9exp_3,9.615
M9tran_1,9.5864
M9tran_2,9.2657
M9tran_3,9.5929
M9stat_1,8.7072
M9stat_2,8.5612
M9stat_3,8.2713
MG-0.1_1,9.9008
MG-0.1_2,9.1168
MG-0.1_3,10.3627
MG-0.2_2,9.61
MG-0.2_3,9.7557
MG+5_1,9.9157
MG+5_2,9.5151
MG+5_3,9.6584
MG+10_1,10.4187
MG+10_2,9.9324
MG+10_3,9.2813
MG+15_1,9.619
MG+15_2,10.6417
MG+15_3,10.1339
MG+25_1,9.8286
MG+25_2,9.6775
MG+25_3,10.2794
MG+45_1,9.985
MG+45_2,9.1106
MG+45_3,10.4405
MG+60_2,9.6303
MG+60_3,9.7313
MG+90_2,9.1826
MG+90_3,10.0465
MG+120_1,9.0953
MG+120_2,9.6914
MG+120_3,9.5887
MG+150_1,9.4558
MG+150_3,9.4636
GM-0.1_1,9.7669
GM-0.1_2,9.9661
GM-0.1_3,10.1388
GM-0.2_1,9.6282
GM-0.2_2,10.2729
GM-0.2_3,9.6854
GM+5_1,9.5952
GM+5_2,9.8132
GM+5_3,9.7314
GM+10_2,9.6967
GM+10_3,8.8448
GM+15_1,9.8869
GM+15_2,9.5929
GM+15_3,9.448
GM+25_1,9.8718
GM+25_2,9.891
GM+25_3,9.2157
GM+45_1,9.9346
GM+45_2,8.9581
GM+45_3,9.153
GM+60_1,9.8868
GM+60_2,9.2228
GM+60_3,9.2278
GM+90_1,10.1371
GM+90_2,9.8297
GM+90_3,9.7073
GM+120_1,9.0549
GM+120_3,9.6813
GM+150_1,9.4436
GM+150_2,8.9531
GM+150_3,9.6438
BT_1,8.9605
BT_2,8.4953
B36_1,9.0624
B36_2,8.7902
B60_1,8.6752
B60_2,8.621
S0_1,8.7268
S0_2,9.1927
S0_3,8.9669
S1_1,9.8884
S1_2,9.6622
S1_3,10.1946
S2_1,9.4331
S2_2,9.4931
S2_3,9.0248
S3_1,10.1032
S3_2,10.3211
S4_1,10.0964
S4_2,9.3882
S4_3,9.3011
S5_1,9.1157
S5_2,9.1841
S5_3,9.3984
S6_1,8.5802
S6_2,7.5047
S6_3,8.7887
S6/t_1,8.6196
S6/t_2,7.5586
S6_4,8.3382
S6_5,8.8022
S6_6,8.6199
S7_4,9.0447
S7_5,8.8819
S7_6,9.3324
S8_4,8.4794
S8_5,8.775
G135_1,9.8608
G135_3,8.5331
G150_1,9.7793
G150_2,9.7203
G150_3,9.7214
G180_1,9.4228
G180_2,9.609
G180_3,8.8588
T-5.40H_1,10.214
T-4.40H_1,9.897
T-3.40H_1,9.8826
T-2.40H_1,9.7321
T-1.40H_1,9.6435
T-1.10H_1,9.6922
T-0.40H_1,9.3861
T0.0H_1,9.4327
T0.30H_1,9.2387
T1.0H_1,9.0886
T1.30H_1,8.9136
T2.0H_1,8.9735
T2.30H_1,9.2304
T3.0H_1,8.5762
T3.30H_1,8.9088
T4.0H_1,8.93
T5.0H_1,8.6516
LBexp_1,10.1118
LBexp_2,10.0717
LBexp_3,9.7886
LBtran_1,8.9008
LBtran_2,9.0392
LBtran_3,9.2712
LBstat_1,9.0255
LBstat_2,8.972000000000003
LBstat_3,8.8206
LBGexp_1,10.1094
LBGexp_2,9.4617
LBGexp_3,9.8034
LBGtran_2,9.0219
LBGtran_3,9.505
LBGstat_1,8.6444
LBGstat_2,8.5346
LBGstat_3,8.446
Mt0_1,9.7411
Mt0_3,10.1011
M0t45_1,9.0101
M0t45_2,9.9163
M0t45_3,9.3006
M0t90_1,8.6734
M0t90_2,9.4538
M0t90_3,9.3309
M40t45_1,8.9904
M40t45_2,9.1142
M40t45_3,9.2896
M40t90_1,8.8924
M40t90_2,9.5943
M40t90_3,9.5989
dia0_1,9.6867
dia0_2,10.1361
dia0_3,9.7741
dia5_1,9.0638
dia5_2,9.105
dia5_3,8.7688
dia15_1,9.4076
dia15_2,9.5391
dia15_3,8.6397
C30_1,9.1903
C30_2,9.4576
C90_1,9.3562
C90_2,9.3768
SMM_1,10.0851
SMM_2,9.8177
SMM_3,9.8506
Salt_1,9.0188
Salt_2,8.8606
Salt_3,9.1865
M+G_1,9.5926
M+G_2,9.7803
M+G_3,9.7063
Glu_1,10.0897
Glu_2,10.196
Glu_3,10.079
Fru_1,10.0112
Fru_2,10.2518
Fru_3,9.6127
Mal_1,9.2156
Mal_2,9.4709
Mal_3,9.7663
G+S_2,9.4929
G+S_3,9.8195
Pyr_1,8.9557
Pyr_2,9.3495
Pyr_3,9.0842
Gly_1,8.8017
Gly_2,9.6185
Gly_3,8.6511
Glucon_1,9.3539
Glucon_2,9.7189
Glucon_3,9.1475
BI_1,9.3002
BI_2,9.3671
BC_2,9.231
BC/t_1,8.7472
BC/t_2,9.179
BC_1,8.8968
Sw_1,8.4185
Sw_2,8.9151
BMM_1,9.8687
BMM_2,9.7728
BMM_3,9.54
Heat_1,10.3126
Heat_2,10.014
Heat_3,10.1999
Cold_1,9.5663
Cold_2,8.8663
Cold_3,8.7124
Etha_1,7.9346
Etha_2,8.099
Etha_3,7.817
SMMPr_1,9.2909
SMMPr_2,9.5309
SMMPr_3,9.6393
HiTm_1,10.0989
HiTm_2,10.1852
HiTm_3,10.0499
LoTm_1,9.7291
LoTm_2,9.5344
LoTm_3,9.534
HiOs_1,10.0725
HiOs_2,9.9387
HiOs_3,10.008
Oxctl_1,9.1146
Oxctl_2,8.9385
Oxctl_3,9.6815
Diami_1,8.5945
Diami_2,9.0155
Diami_3,8.862
Paraq_1,9.0258
Paraq_2,9.4803
Paraq_3,8.5428
H2O2_1,9.0973
H2O2_2,9.4719
H2O2_3,9.069
HPh_1,9.6712
HPh_2,9.229
HPh_3,9.4314
LPh_1,9.5594
LPh_2,10.0705
LPh_3,9.6881
LPhT_1,9.0427
LPhT_2,9.1257
LPhT_3,9.3944
aero_1,10.2614
aero_2,9.2567
aero_3,9.7852
