k,name,in_iM,gene_weight,regulator,function,category
14,UC-7,False,0.017413509842008353,,,
5,Lead,False,-0.013263531234115365,,,
13,UC-6,False,0.009845195626839996,,,
6,Iron,False,-0.007603702475316824,,,
1,UC-2,False,0.007028296822682023,,,
2,UC-3,False,0.00656381250359118,,,
7,Zinc - Steady,False,0.0065067579271271825,,,
4,UC-4,False,0.00413513966370374,,,
12,Zinc - Intermediate,False,-0.003387151497797704,,,
11,Chromium,False,-0.0027016943320631983,,,
10,Copper,False,0.0012647332297638062,,,
3,Cadmium,False,0.0012519164418336006,,,
0,UC-1,False,-0.0011934529326390474,,,
9,UC-5,False,0.0007916136335508607,,,
8,Zinc - Fast,False,0.00023560367568279615,,,
