,A,AbrB
biofilm_time:16h:4,27.013554771492252,-1.844938061161088
biofilm_time:20h:1,25.64565375393744,-2.7276893582436252
biofilm_time:20h:2,32.526443047227424,-2.5228060021061083
biofilm_time:20h:3,23.36261352369421,-2.8397642783170465
biofilm_time:20h:4,31.406641411958198,-2.4904729102757592
biofilm_time:24h:1,30.49823256744492,-2.439094548835156
biofilm_time:24h:2,33.929657162087224,-3.2014600959106225
biofilm_time:24h:3,33.84391539959838,-2.5002853445446007
biofilm_time:24h:4,35.27606735700553,-2.9110867739197968
biofilm_time:28h:1,21.16498371469733,-3.51947823816058
biofilm_time:28h:2,33.371102839381784,-3.5573215877428086
biofilm_time:28h:3,34.226630954933576,-3.665968801160005
biofilm_time:28h:4,27.00075966990213,-3.1767055571838423
biofilm_time:32h:1,35.83859386469072,-3.5604531573731566
biofilm_time:32h:2,25.280154862769326,-3.252061414174793
biofilm_time:32h:3,23.753814421843263,-3.775610658476959
biofilm_time:32h:4,27.533301466476637,-3.7475930936277853
codY:wt:1,-0.5341618884647226,-0.1916878527153436
codY:wt:2,0.5341618884647452,0.1916878527153436
codY:ctrl:1,1.4204429184224046,-0.02361497797736689
codY:ctrl:2,5.594869832365913,0.113415019893079
codY:codYR61K:1,-2.1899992551485883,-0.1435377063472565
codY:codYR61K:2,0.3462490077862445,0.36836113329298215
codY:codYR61H:1,-1.247486933683516,-0.31383552756834554
codY:codYR61H:2,1.796788961995256,0.23885180454112745
codY:codYF71Y:1,-0.16156071323696525,0.36634792011168216
codY:codYF71Y:2,-1.8998205696207568,0.16156158745135052
decay:wt:1,1.0653123232609567,0.13275991653241806
decay:wt:2,-0.9781490804137309,-0.011529939431103031
decay:wt:3,-0.08716324284717535,-0.121229977101315
decay:delpnpA:1,-4.687550904310932,-1.3688803057794736
decay:delpnpA:2,-2.5912707355321323,-0.37753291900234665
decay:delpnpA:3,-2.6708399688935227,-0.2701762074607501
ecm_tasA:deltasA:1,-7.016088727045845,0.5210320622567437
ecm_tasA:deltasA:2,-5.349460892595928,0.11869535860730453
ecm_tasA:deltasA:3,-6.088444754662642,0.17880532231323976
ecm_tasA:delcssRS:1,-4.300098739659582,0.2406167986244228
ecm_tasA:delcssRS:2,-3.467420205620322,0.5610257822345766
ecm_tasA:delcssRS:3,-2.2285791129707624,0.27214095329564536
ecm_tasA:wt:1,0.2574908675049553,-0.08652806108797861
ecm_tasA:wt:2,-0.25749086750495065,0.08652806108797861
heatshock:wt_37C:1,0.24575195313430656,0.5680493643599469
heatshock:wt_37C:2,-0.9684567126522656,0.3514383567099291
heatshock:wt_37C:3,0.7227047595179992,-0.919487721069876
heatshock:wt_48C:1,3.800256734750654,-1.630197102596714
heatshock:wt_48C:2,3.2800308030691676,-1.5421719959412634
heatshock:wt_48C:3,5.1667155266804405,-2.0448956801880733
heatshock:wt_53C:1,13.296782450600377,1.6905817468686628
heatshock:wt_53C:2,14.222168540053413,2.2982577864491076
heatshock:wt_48_53C:1,4.593023925742643,0.11493886041539447
heatshock:wt_48_53C:2,6.574395200913125,0.9418500122835828
heatshock:wt_48_53C:3,7.709741524750793,1.1248804305274902
heatshock:delrelA_37C:1,3.3612770488479624,1.1802981365932352
heatshock:delrelA_37C:2,3.992749769053302,1.4875922009199931
heatshock:delrelA_48C:1,4.222790081396383,-0.6575419700022422
heatshock:delrelA_48C:2,3.8309174419532073,-0.1413259732205816
heatshock:delrelA_48C:3,5.823371296786523,-1.6579576022763156
heatshock:ppGpp_null_37C:1,-0.5217133673886037,-0.5022739933259501
heatshock:ppGpp_null_37C:2,-2.1641685889852447,0.4551442440795164
heatshock:ppGpp_null_37C:3,-1.7812580353223952,-0.18093579810274815
heatshock:ppGpp_null_48C:1,2.6792980518054668,-0.4037864348894065
heatshock:ppGpp_null_48C:2,3.874282584504104,-0.2755828515659964
heatshock:ppGpp_null_48C:3,2.5592867291366077,-0.9586398487262268
ldar:yfiJKplus:1,29.613592949839344,0.3307621510176215
ldar:yfiJKplus:2,29.581237137353078,-0.90578841677552
ldar:yfiJ_A152E:1,30.60569729463612,-2.091851620596776
ldar:yfiJ_A152E:2,28.811597629772592,-0.7621502194381069
ldar:wt:1,-0.3267795043554922,-0.00768045447051513
ldar:wt:2,0.09011247809022528,0.11992671432806645
ldar:wt:3,0.2366670262652452,-0.1122462598575531
mk7:shake:1,-1.2322775014987901,-0.025845716205775915
mk7:shake:2,-1.694541270816157,0.013616229661410628
mk7:shake:3,1.9254476603795287,-0.003665589490294607
mk7:shake:4,1.001371111935434,0.015895076034663447
mk7:static:1,33.29154438906635,-5.5070045197256325
mk7:static:2,32.58815377797328,-5.5726101726653985
mk7:static:3,32.870421447432214,-4.616832689412319
mk7:static:4,32.14057665971313,-4.573110088599666
nusA:nusA_induced:1,7.893427363960982,-1.7983237827595169
nusA:nusA_induced:2,3.3911942278586324,-2.3768897503564936
nusA:nusA_induced:3,2.6078762609237005,-2.3688486620751448
nusA:nusA_induced:4,6.912239431813978,-1.3148614603031683
nusA:nusA_induced:5,11.366668971955841,-0.4986696811752509
nusA:nusA_induced:6,9.499061330452108,0.19742296487481248
nusA:no_nusA:1,-1.5246777842628996,-0.1147756522102128
nusA:no_nusA:2,-2.1178229570023883,-0.25294765452342993
nusA:no_nusA:3,-0.5938421527627407,0.08846880509493005
nusA:no_nusA:4,-1.2384727280044374,-0.4283490746696641
nusA:no_nusA:5,2.9661272360676376,0.4820837859174727
nusA:no_nusA:6,2.5086883859648883,0.22551979039090675
pamR:wt_exp:1,-1.1040512935624378,-0.30880575543659994
pamR:wt_exp:2,1.1040512935624167,0.30880575543659994
pamR:delydhC_exp:1,1.6208698556565757,1.8912729674200792
pamR:delydhC_exp:2,2.6697955086834058,1.261085386229178
pamR:delydhC_exp:3,2.5442446075257754,1.6314302537104184
pamR:wt_stat:1,31.78952687668043,-1.150453356540444
pamR:wt_stat:2,36.124479456711455,-1.4864914715418944
pamR:wt_stat:3,36.7838712114258,-1.2565656363031632
pamR:delydhC_stat:1,34.948817812537406,-0.8013636518375904
pamR:delydhC_stat:2,37.58044891992858,-0.8441301728562127
rho_strains:ncib3610:1,0.1930640358328687,0.32038316389298416
rho_strains:ncib3610:2,-0.19306403583288173,-0.32038316389298593
rho_strains:ncib3610_delrho:1,-0.2844135923845134,2.1726513906344067
rho_strains:ncib3610_delrho:2,0.3755033038373141,2.134582312548334
rnase_j1:delrnjA:1,6.7257695494022665,-1.3190964451117644
rnase_j1:delrnjA:2,4.685255625654428,-1.2162229055022475
rnase_j1:delrnjA:3,4.7751462244707215,-1.2697026408056011
rnase_j1:wt:1,0.2364263000452883,-0.1896466437397564
rnase_j1:wt:2,0.9813443091216932,0.18037324345693584
rnase_j1:wt:3,-1.217770609166991,0.009273400282824085
sigI:delrsgI_37C:1,2.5277915193594307,-0.05807345084798144
sigI:delrsgI_37C:2,1.9120408551268928,-0.7098335280798036
sigI:delrsgI_37C:3,1.9262930174876989,0.5051042517449638
sigI:delrsgI_52C:1,8.702199863301146,0.073062046586168
sigI:delrsgI_52C:2,11.1619862664255,-0.6940449562252713
sigI:delrsgI_52C:3,4.723330646225238,0.09322835891753734
sigI:delrsgI_sigI_37C:1,2.774380827655296,-0.08272769150965154
sigI:delrsgI_sigI_37C:2,-0.3117413312258152,-0.2400856065387256
sigI:delrsgI_sigI_37C:3,0.5800252342082666,0.6545053922172741
sigI:delrsgI_sigI_52C:1,7.038251870999192,0.026448237406587083
sigI:delrsgI_sigI_52C:2,3.8081695407666714,0.4579393549645232
sigI:delrsgI_sigI_52C:3,7.89352015139941,-0.13380890047644198
sigI:wt_37C:1,0.5277922427170247,-0.1480690659394277
sigI:wt_37C:2,0.806713320389505,0.4008073922238644
sigI:wt_37C:3,-1.3345055631065337,-0.2527383262844367
sigI:wt_52C:1,9.194678857442266,-0.19727814869377447
sigI:wt_52C:2,4.976209194509439,0.2791554674396064
sigI:wt_52C:3,10.086955696528387,-0.7730072441287206
spbeta:spbeta_nopep_20m:1,3.90079429973932,0.14946243092287406
spbeta:spbeta_pep_20m:1,3.81917931096983,0.20300927782293954
spbeta:spbeta_nopep_20m:2,3.5313293778514576,0.44835580172822104
spbeta:spbeta_pep_20m:2,3.8753407685048953,0.5929522255770632
spbeta:phi3T_pep_10m:1,-2.31167879287652,-0.014785996904805645
spbeta:phi3T_pep_20m:1,-1.4293684466709211,-0.5013961005107923
spbeta:phi3T_nopep_10m:1,-2.416073576059357,-0.3008030901759202
spbeta:phi3T_nopep_20m:1,-1.5533778311393684,-0.3851736086039193
spbeta:phi3T_pep_10m:2,1.3744957378645977,0.5809987611964385
spbeta:phi3T_pep_20m:2,0.6654837354714139,-0.08643982004227801
spbeta:phi3T_nopep_10m:2,1.7326276133165712,0.8803332110715409
spbeta:phi3T_nopep_20m:2,0.9035243528505996,0.010396709571674378
spbeta:phi3T_pep_10m:3,0.9371830550119516,-0.566212764291631
spbeta:phi3T_pep_20m:3,1.2180972719449454,-0.11308457486844148
spbeta:phi3T_nopep_10m:3,0.9195108115049946,-0.4809791300639326
spbeta:phi3T_nopep_20m:3,0.5838257652548358,-0.3764139811209812
spore_genes:wt_0h:1,-1.299689812181578,0.27345160311679884
spore_genes:delyphF_0h:1,-0.6649922938416234,0.20193479962968294
spore_genes:delyphF_0h:2,1.3070193076092518,-0.09847996277360592
spore_genes:delyphF_0h:3,-0.8309195980798109,-0.08796418572646836
spore_genes:delygaB_0h:1,24.88450366612103,-1.2572433136288763
spore_genes:delygaB_0h:2,27.5105980555685,-1.0988146151948062
spore_genes:delygaB_0h:3,27.492874852867175,-0.9385214187548634
spore_genes:wt_3h:1,7.680650461210781,-2.647063684249236
spore_genes:wt_3h:2,7.966860539578022,-2.851942949685476
spore_genes:wt_3h:3,8.401935623369612,-2.6108256439408013
spore_genes:delyizD_3h:1,10.103663125506072,-1.947095544792849
spore_genes:wt_0h:2,-0.8459307722012891,-0.06414112731258115
spore_genes:delyizD_3h:2,10.314668079309948,-1.7406275569451486
spore_genes:delyizD_3h:3,9.86366262047482,-1.851613943352321
spore_genes:delykzB_3h:1,8.206764611778025,-2.8669580453866987
spore_genes:delykzB_3h:2,4.586780894325306,-2.853549472953977
spore_genes:delykzB_3h:3,8.10206136161053,-2.3235814665494616
spore_genes:delyphF_3h:1,7.127054809333089,-3.706773642685456
spore_genes:delyphF_3h:2,7.082120695633357,-3.6605025155948567
spore_genes:delyphF_3h:3,8.758943969045163,-2.9654500008734805
spore_genes:delygaB_3h:1,12.275608363540066,-2.5471105196231614
spore_genes:delygaB_3h:2,13.100330081880953,-2.543736704100299
spore_genes:wt_0h:3,2.1456205843828906,-0.2093104758042177
spore_genes:delygaB_3h:3,12.554607692401385,-2.5169728188722966
spore_genes:delyizD_0h:1,0.350153089821024,0.08155678760424577
spore_genes:delyizD_0h:2,0.9233029637656834,-0.03763166296576337
spore_genes:delyizD_0h:3,0.8271083114501656,-0.4962759397720475
spore_genes:delykzB_0h:1,0.5832100098746656,-1.158337591758977
spore_genes:delykzB_0h:2,1.2967660167668338,-0.4351073769630176
spore_genes:delykzB_0h:3,4.699082919276816,-1.024651893291546
swarming:comIQ12L:1,1.6420453346493504,0.5757311346239327
swarming:comIQ12L:2,0.30039351913347123,-0.0006028012440921772
swarming:comIQ12L:3,-1.9424388537828383,-0.5751283333798352
swarming:comIQ12L_delefp:1,1.7872988787777508,0.7071969762383912
swarming:comIQ12L_delefp:2,-0.3270587673267885,0.5662945204361307
swarming:comIQ12L_delefp:3,-2.228710799678232,-0.15677100577226888
swarming:comIQ12L_delefp_fliYS164A:1,1.576687151225472,0.4581403526719985
swarming:comIQ12L_delefp_fliYS164A:2,-1.2967785988433136,0.4727769015028223
swarming:comIQ12L_delefp_fliYS164A:3,-0.3898379036893125,0.2010573815922516
swarming:comIQ12L_delefp_nusGN21S:1,1.4742574971751992,0.20241858365121426
swarming:comIQ12L_delefp_nusGN21S:2,1.7922872452768377,0.40507978671321787
swarming:comIQ12L_delefp_nusGN21S:3,0.3025589060961467,-0.17679494423138742
synant49:ctrl:1,0.5878244473693077,-0.4430006711563372
synant49:ctrl:2,-0.14911833517373832,0.17355162589509196
synant49:ctrl:3,-0.4387061121955803,0.26944904526124697
synant49:synant49:1,2.2290214345899506,-0.15306438267610822
synant49:synant49:2,0.133789118167982,-0.4827811083904745
synant49:synant49:3,-0.3688383067779564,-0.4831713411303866
tasA:wt_72h:1,-3.753189795630299,-2.1150346717917947
tasA:wt_72h:2,0.303601780347945,-1.9441889092530733
tasA:deltasA_72h:1,2.9851553290506483,-1.9472270117004216
tasA:deltasA_72h:2,2.163190313017205,-1.8470765682077417
tasA:wt_24h:1,-0.8185429525142408,-0.13520585625734505
tasA:wt_24h:2,0.8185429525142405,0.13520585625734327
tasA:wt_48h:1,-3.640932012220663,0.12421674624482115
tasA:wt_48h:2,-5.681453339646139,-0.02701695114662428
tasA:deltasA_24h:1,2.6225457290588854,-1.3169457350484244
tasA:deltasA_24h:2,2.3630177376481853,-0.964109139300776
tasA:deltasA_48h:1,0.9155561329763168,-1.5389090717536025
tasA:deltasA_48h:2,0.8984499342348902,-1.5776606107473048
yacP:wt:1,0.4181899448951932,-0.16072716121467145
yacP:delyacP:1,1.2537079684620258,0.09429451452622216
yacP:yacP_induced:1,2.932877601116665,-0.5117996838762142
yacP:yacP_no_induce:1,2.896806537674508,-0.3174568472649355
yacP:wt:2,0.2551689523946333,0.07588327626762315
yacP:delyacP:2,1.1537591132975482,0.06748070433247655
yacP:yacP_induced:2,2.5382233215054506,-0.3819407984235745
yacP:yacP_no_induce:2,2.9570928510250134,-0.0763190075710316
yacP:wt:3,-0.6733588972898391,0.08484388494704652
yacP:delyacP:3,0.8678247069840501,0.09170261267966497
yacP:yacP_induced:3,2.3341003154978948,-0.3558192255081369
yacP:yacP_no_induce:3,2.20144239149005,-0.3705966670365708
yonO:wt:1,2.2786070509312006,-0.252759929298767
yonO:wt:2,-1.1385499636503311,-0.01608601897143025
yonO:wt:3,-1.1400570872807994,0.2688459482702026
yonO:wt_mmc:1,-6.510471383986565,-4.832769863682037
yonO:wt_mmc:2,-6.946242387371094,-4.397333235776128
yonO:wt_mmc:3,-7.962610834779472,-5.035298167618577
yonO:delyonO:1,-2.6951200531250383,-0.2596560266794299
yonO:delyonO:2,-1.5547037029392703,-0.2771073889519116
yonO:delyonO:3,4.77313272989079,-1.1983433475794012
yonO:delyonO_mmc:1,-7.297204734833688,-4.016808496160007
yonO:delyonO_mmc:2,-8.127264594519508,-4.358040584304663
yonO:delyonO_mmc:3,-4.230668943620073,-4.636831009757892
yydF:ctrl:1,1.078483000273859,0.21209903220583648
yydF:ctrl:2,-1.578485870297304,-0.2583611765550877
yydF:ctrl:3,0.5000028700234302,0.04626214434924947
yydF:yydF:1,1.8155175126694287,0.5196422420167544
yydF:yydF:2,0.15821718938941914,0.2550006853898488
yydF:yydF:3,1.635476355018364,0.0767627095495147
