,-0.06846589960850251,-0.057932684284117505,-0.0473994689597325,-0.0368662536353475,-0.026333038310962495,-0.01579982298657749,-0.005266607662192488,0.005266607662192516,0.01579982298657752,0.026333038310962523,0.036866253635347526,0.04739946895973253,0.05793268428411753,0.06846589960850254,0.07899911493288754,0.08953233025727254,0.10006554558165755,0.11059876090604255,0.12113197623042755,0.13166519155481254
thresh,-0.06319929194631001,0.06319929194631001,2,,,,,,,,,,,,,,,,,
unreg,1,4,7,28,118,574,1567,1264,338,103,33,12,3,1,0,0,1,0,0,0
AbrB,0,0,0,0,3,14,37,69,61,29,21,8,9,4,5,1,3,4,3,0
unreg_genes,['hxlA'],[],[],[],[],[],[],[],[],[],[],[],[],['pchR'],[],[],['ycgJ'],[],[],[]
AbrB_genes,[],[],[],[],['yflD' 'bmrC' 'gmuB'],"['gntP' 'kdgD' 'epsB' 'rocB' 'acpK' 'dhbE' 'gntK' 'gudD' 'pspA' 'gmuF'
 'scoC' 'ydjH' 'gucD' 'rocC']","['gmuR' 'gntZ' 'dhbA' 'antE' 'gudP' 'garD' 'bmrB' 'xynD' 'epsA' 'besA'
 'epsD' 'epsL' 'gntR' 'bmrD' 'ydjG' 'gmuE' 'epsM' 'spoIIGA' 'secE' 'rpmGB'
 'gmuA' 'sinR' 'epsI' 'epsC' 'uglF' 'ywcE' 'epsJ' 'dhbC' 'dhbF' 'yokJ'
 'rok' 'epsG' 'epsH' 'gmuC' 'bacE' 'bacA' 'epsF']","['rocA' 'yflA' 'rocG' 'yolA' 'amyE' 'pksF' 'tasA' 'epsN' 'garR' 'albG'
 'xynC' 'yhaQ' 'cutJ' 'yflB' 'fbnA' 'yscB' 'phyC' 'dhbB' 'spo0E' 'epsK'
 'rbsK' 'sigH' 'nprE' 'epsE' 'ptkA' 'abrB' 'ycdA' 'yxzE' 'bacF' 'ywbE'
 'gmuG' 'sigG' 'ybfQ' 'slrR' 'cutR' 'gmuD' 'glxK' 'tkmA' 'yokK' 'yddJ'
 'mcpA' 'rbsC' 'bacC' 'bdbA' 'bacD' 'albD' 'pksD' 'albC' 'rsiW' 'yolB'
 'mbtH' 'ylaE' 'albE' 'pksE' 'rttG' 'pksC' 'epsO' 'rbsD' 'yocD' 'bacB'
 'cutI' 'pksH' 'rbsR' 'albF' 'yxeD' 'yvcA' 'yphF' 'pksI' 'ybaJ']","['bsnA' 'rbsB' 'ydeJ' 'yvrP' 'yvzA' 'yxaB' 'phrK' 'dacF' 'skiY' 'skiX'
 'yokL' 'glpD' 'yphE' 'yomJ' 'sigE' 'spo0D' 'ctaC' 'walL' 'pbpH' 'skiZ'
 'pksL' 'bdhA' 'cwlS' 'sunS' 'bdbB' 'sigW' 'glpK' 'yrzI' 'ydjI' 'yvcB'
 'ctaD' 'spoIIAA' 'pksJ' 'ppsE' 'pksN' 'ppsA' 'yhaP' 'sinI' 'yokI' 'yjcM'
 'albB' 'sigF' 'ctaG' 'yoaW' 'ppsD' 'ppsB' 'sunT' 'ppsC' 'qcrC' 'ywoF'
 'skiW' 'ctaB' 'comK' 'pksG' 'rapK' 'glpF' 'rbsA' 'yfmJ' 'aprE' 'ptpZ'
 'qcrB']","['ylbA' 'liaM' 'yvrN' 'ywbF' 'sboX' 'yobO' 'spoVG' 'yvnA' 'ntdR' 'yjdG'
 'yxaJ' 'spoIIAB' 'sipW' 'yvrO' 'rttF' 'pksR' 'ctaE' 'pksM' 'yvqJ' 'pnbA'
 'albA' 'cccA' 'skfG' 'estA' 'ybfP' 'ctaF' 'yqaP' 'sboA' 'yorD']","['yerI' 'tapA' 'liaK' 'sunA' 'yfmI' 'phrE' 'qcrA' 'ycbJ' 'yqzG' 'yrpD'
 'liaL' 'skfH' 'ahpA' 'ybdO' 'ydeH' 'bslA' 'ymzB' 'bslB' 'ykuV' 'ymaE'
 'skfE']",['yxaL' 'yqxJ' 'yolC' 'yncM' 'yvgO' 'skfF' 'ctaO' 'ybfO'],['yqxI' 'liaE' 'rapH' 'tlpA' 'skfC' 'yxbD' 'csn' 'yoqM' 'sdpI'],['yjdB' 'phrH' 'spbC' 'sdpR'],['sdpA' 'ybdN' 'cypX' 'sdpB' 'ylqB'],['yfmG'],['yxbC' 'skfB' 'pchC'],['liaD' 'asnH' 'skfA' 'yxaM'],['yxnB' 'yxbB' 'yxbA'],[]
