,PA2763a
SRX7442752,1.72793938
SRX7442753,-1.72793938
SRX7442754,2.297084034
SRX7442755,2.983478308
SRX7442756,0.17433979500000002
SRX7442757,1.121626604
SRX7442758,-1.72793938
SRX7442759,1.746498691
SRX7442761,2.337925094
SRX7874204,-0.747518326
SRX7874205,0.747518326
SRX7874206,0.229527536
SRX7874207,-0.747518326
SRX8639787,-0.033340027
SRX8639788,0.033340027
SRX8639789,-0.49549642
SRX8639790,0.0054558160000000005
SRX8639791,-0.22258154300000002
SRX8639792,0.12011337200000001
SRX8639793,-1.319172771
SRX8639794,-1.410027948
SRX8639795,-1.321175393
SRX8639796,-1.5884693680000002
SRX8639797,0.207473506
SRX8639798,0.524211852
SRX8639800,0.588639417
SRX1156127,0.544489922
SRX1156135,-0.544489922
SRX1156136,0.5013192630000001
SRX1156137,-0.544489922
SRX1156138,2.507474788
SRX1156140,3.206611232
ERX2195929,-0.10333986
ERX2195930,0.10333986
ERX2195931,0.9134274440000001
ERX2195932,1.44394105
ERX2195933,-1.6653046900000001
ERX2195934,-1.876773609
SRX4579961,-0.206793317
SRX4579962,0.23212864400000002
SRX4579963,-0.025335328
SRX4579964,-3.007852853
SRX4579965,-5.054007332
SRX4579966,-3.266652826
SRX5630349,1.0220826650000001
SRX5630350,-1.0220826650000001
SRX5630351,-1.0220826650000001
SRX5630352,-1.0220826650000001
SRX1411278,-0.977851502
SRX1411287,-0.847539192
SRX1411289,-0.6537389180000001
SRX1411279,1.179619694
SRX1411280,-0.201768192
SRX1411281,-1.063554732
SRX1411282,-2.068792101
SRX1411283,-0.744716566
SRX1411284,-1.250228544
SRX1411285,-0.8329565550000001
SRX1411286,0.9350554590000001
SRX1411288,-2.068792101
SRX2711962,-0.12275517300000001
SRX2711963,0.12275517300000001
SRX2711964,-0.253850834
SRX2711965,0.483375274
SRX2711966,1.163856367
SRX2711967,-0.11102231100000001
ERX3558798,-0.714601251
ERX3558799,-0.26677152600000004
ERX3558800,-0.714601251
ERX3558801,-0.714601251
ERX3558802,0.79802768
ERX3558803,-0.252227334
ERX3558804,-0.714601251
ERX3558805,0.168800905
ERX3593017,0.6138640040000001
ERX3593018,0.5160790150000001
ERX3593020,0.854293308
ERX3593021,-0.195959236
ERX3593022,-0.6583340710000001
SRX7058492,-0.092952976
SRX7058494,0.189667668
SRX7058495,-0.092952976
SRX7058509,0.092952976
SRX2662717,0.520649566
SRX2662718,0.28835509400000003
SRX2662721,0.574893486
SRX2662722,-0.574893486
SRX8143226,-0.38561085100000003
SRX8143227,0.38561085100000003
SRX8143228,2.239394229
SRX8143229,1.009531118
ERX2456848,-0.926895596
ERX2456849,-0.9188237680000001
ERX2456850,-0.709071106
ERX2456851,0.307435145
ERX2456852,0.232421655
ERX2456853,1.218202599
ERX2456854,-0.388055395
ERX2456855,-0.675022357
ERX2456856,-0.00031994600000000004
ERX2456857,0.389831859
ERX2456858,0.22840653100000002
ERX2456859,0.44515930800000003
SRX540108,-0.441373153
SRX540109,0.44137315200000005
SRX540110,-2.925142438
SRX540111,-2.925142438
SRX540112,-2.925142438
SRX540113,-2.925142438
SRX540114,-2.925142438
SRX540115,-0.23501612800000002
SRX1737662,0.7100054960000001
SRX1737664,0.466413361
SRX1737665,0.7713797750000001
SRX1737667,0.0
SRX1737668,0.0
SRX1737670,0.0
