,A,FucR,AraC,AllR
nac_ntrc__bw_delnac_csn__1,1.7644716960146027,0.16561183000000046,1.7593075135000005,0.14805864700000093
nac_ntrc__bw_delnac_csn__2,0.241929458945192,0.12277482500000048,1.3742093155000008,0.4074883419999989
nac_ntrc__bw_delnac_cytd__1,-0.274692751295935,0.30779136399999985,0.9510196185000002,0.058657468999999025
nac_ntrc__bw_delnac_cytd__2,-0.313277439374315,0.26299706,1.0763617575,-0.007209356999999804
nac_ntrc__bw_delnac_gln__1,-0.3446982487873797,0.4182706950000004,1.1241494184999998,0.1260045019999998
nac_ntrc__bw_delnac_gln__2,-0.6667843878066351,0.2862003919999996,1.1283147505000004,0.07506572099999964
nac_ntrc__bw_delnac_nh4__1,-0.7767788765283059,0.2873427600000005,0.9067494814999996,-0.2760113750000004
nac_ntrc__bw_delnac_nh4__2,-0.6334596550945796,0.387071765,0.6297194025000001,-0.1881957460000008
misc__wt_no_te__1,0.5059282984451786,0.0663909020000002,0.4619735525,-0.05311606000000069
misc__wt_no_te__2,0.7013039509203679,0.20944417900000006,0.3823553385,-0.20067254600000076
misc__bw_delcbl__1,-1.148510787663087,0.04035021699999941,0.16969538350000055,-0.21025721600000136
misc__bw_delcbl__2,-0.859887845207789,-0.03639838900000037,0.26787535149999986,-0.3445907220000004
misc__bw_delfabr__1,-0.9843197117445917,0.1031706090000002,0.0036585054999997975,-0.4548682670000002
misc__bw_delfabr__2,-0.597893251584246,-0.06068967700000005,0.11170868450000172,-0.4873766680000005
misc__bw_delfadr__1,-0.8165504782889257,0.0006301799999999247,0.019180750500000343,-0.2635326740000004
misc__bw_delfadr__2,-0.9456218963722168,0.16203806099999962,0.26698583750000004,-0.1163199920000002
misc__nitr_031__1,-0.5986596278536442,-0.14324712999999978,0.28181617050000085,-0.9732733830000004
omics__wt_glu__1,0.1380995635260103,0.3772387479999999,0.10244400050000024,-0.2700771090000007
omics__wt_glu__2,-0.0655591439458421,0.3502706929999997,0.1210740924999998,-0.4845081970000002
omics__wt_gly__1,0.1384587755806603,0.28573102099999925,-0.1523841724999997,-0.3689280550000005
omics__wt_gly__2,0.5516276315635662,0.2981309400000001,0.1047796845000004,-0.41434703000000095
omics__wt_thr__1,4.667841066481255,1.467174525999999,1.4229996585000002,-0.9481183160000012
omics__wt_thr__2,3.495058820105377,1.792553365999999,1.3478453175,-0.969254102999999
omics__bw_ac__1,4.471905272649599,2.133923243,2.0737474815,0.15080784999999966
omics__bw_ac__2,4.051849947415918,2.2235178909999984,2.0431639295000004,0.08370892599999903
omics__bw_fum__1,0.6011084369069878,1.831739042,1.5177218784999995,-0.5624913940000003
omics__bw_fum__2,1.1930431044132914,1.94256487,1.4706894165,-0.5452326390000009
omics__bw_glc__1,-0.0923809992639904,0.5522416479999999,0.5595096664999994,-0.04035846500000062
omics__bw_glc__2,-0.3579055728346827,0.3770097769999996,0.4926820764999995,0.03057770899999923
omics__bw_pyr__1,0.2307584948883488,1.8525410480000002,1.7457754565000003,0.12305928599999927
omics__bw_pyr__2,1.3927767949083103,2.024864544,1.6523889125000002,0.17445421499999902
ompr__wt_nacl__1,1.0583409624164646,-1.6699476790000003,0.11351675550000095,-0.3894548010000012
ompr__wt_nacl__2,0.7154229089040881,-1.5222271330000003,0.3948971035,-0.4781854760000019
ompr__bw_delompr_nacl__1,-0.1896012905851722,-2.0777533430000004,0.2754990914999995,-0.6690259410000001
ompr__bw_delompr_nacl__2,-0.0439278202275224,-2.0046578320000004,0.28242647550000033,-0.6459772070000005
minspan__wt_ade__1,-0.3610976494158475,0.315473613,-0.6273949764999998,0.2637692919999992
minspan__wt_glc__2,0.3057818967616193,0.2092004019999996,0.07382402650000053,0.04245148699999923
minspan__wt_glc__3,0.3569772478531663,0.15643020199999924,0.14584977850000058,0.0604639029999996
minspan__wt_glc__4,-0.635970186692611,0.16104981000000065,-0.05359723850000009,-0.00010121199999968412
minspan__wt_glc_anaero__1,-1.6446538212232784,0.2308819179999997,-0.6465337814999996,-0.11454557100000072
minspan__wt_glc_anaero__2,-0.1562207192575824,0.3920940919999998,-1.1887097314999997,0.14154270399999902
minspan__wt_trp__1,0.5502908838019803,1.5002252980000002,1.3877594905000006,-0.194524385000002
minspan__bw_delcra_glc__2,0.7013470040035163,0.9471924339999996,1.0459774715000003,0.1268804449999994
minspan__bw_delcra_trp__1,1.32200319033283,1.0026173069999995,0.5739937335,0.15797503199999952
minspan__bw_delmntr__1,-0.1091227891761313,1.197372284,1.0439273624999998,-0.110247376000002
minspan__bw_delnac_ade__1,0.484301610944481,0.18655953000000025,-0.4252048945000002,0.5407755139999981
minspan__bw_delnac_glc__1,1.43409451551516,0.13540930500000048,-0.010885985499999862,0.01811411999999901
cra_crp__wt_ac__1,6.122729999843102,1.8938748950000008,1.4565350945000004,-0.4087264750000008
cra_crp__wt_ac__2,6.612620044183973,1.8870436019999997,1.2866972335,-0.45393609100000104
cra_crp__wt_fru__1,2.1614321491109587,1.385024424,0.8222999624999998,-0.34601956900000097
cra_crp__wt_fru__2,2.026046285947927,1.4768416369999997,0.9336121414999994,-0.5782767020000001
cra_crp__delcra_ac__1,5.833705533986689,1.7271234179999997,2.0685641335,-0.2847182060000009
cra_crp__delcra_ac__2,5.703722867443978,1.805165644,2.1096635325,-0.3025609410000012
cra_crp__delcra_fru__1,0.6927741529690898,-0.005805501000000214,0.13078886749999974,0.002146981999999298
cra_crp__delcra_fru__2,0.9455621500310132,-0.0006840730000003957,0.18326652050000106,-0.02048714799999907
cra_crp__delcra_glc__1,0.2620195029098678,-0.14305379099999982,0.14631847850000046,-0.241972777
cra_crp__delcra_glc__2,0.3098955383430365,-0.0015641240000006107,0.16093843950000064,-0.2642254130000001
rpoB__wt_031__1,3.4047778586470576,1.6311426409999994,1.3391208445,-0.5353936960000008
rpoB__wt_044__1,0.0494521481281115,0.11683331099999973,-0.03613308349999933,-0.3075472150000005
rpoB__wt_lb__1,7.72117308287784,2.2064169000000007,2.5890383535000003,-0.5379059700000006
rpoB__wt_lb__2,7.098830368448011,2.300229883,2.4797693055000005,-0.6750237200000004
rpoB__rpoBE546V_031__1,2.9110097331491067,1.0179176529999996,1.2956795625000002,-0.4269752790000005
rpoB__rpoBE546V_044__1,2.9013558406216267,0.4252231169999998,0.9592141295000004,-0.6921630519999997
rpoB__rpoBE546V_lb__1,10.602139060522113,1.5481862150000003,1.8746783425,-0.3316227510000012
rpoB__rpoBE546V_lb__2,10.334190096418848,1.5765559600000003,1.9411271664999996,-0.4111863219999998
rpoB__rpoBE546V_glc__1,0.1944572355090651,-0.4067673280000008,-0.05099861849999954,0.07532552899999878
rpoB__rpoBE672K_glc__1,1.2301705551471658,-0.6286323019999998,-1.1439934264999998,-1.1901899470000004
rpoB__rpoBE672K_glc__2,1.2046511901008146,-0.7764553940000001,-1.4756974614999998,-1.1069496390000009
rpoB__rpoBE672K_lb__1,2.190050424131853,0.2123678369999995,0.6827520974999999,-1.3785664120000003
rpoB__rpoBE672K_lb__2,2.986481234910069,0.010591180000000476,0.6782141015,-1.3345638730000005
crp__wt_fru__1,1.114096707551686,0.9751829719999998,0.4725037974999999,-0.060345854000000365
crp__wt_glyc__1,1.812209636669132,1.255765353,1.1184693505000007,-0.3550935779999991
crp__wt_glyc__2,1.4630457549738918,1.305678394,0.9337643875,-0.2560781650000008
crp__delar1_glyc__1,1.6939592658234377,0.7796832159999996,1.3447052755000009,-0.7706148610000012
crp__delar1_glyc__2,0.765385234304227,1.0477759339999997,1.5290403695000006,-0.6205587940000008
crp__delar1ar2_glyc__1,0.9980037071646106,0.1227082140000002,0.6044972534999999,-0.3447360740000009
crp__delar1ar2_glyc__2,1.6366497411491536,0.16392823899999964,0.5963940165000006,-0.3085596740000005
crp__delar1ar2_glyc__3,1.480669613021686,0.2576760560000002,0.7870533064999998,-0.4631209540000008
crp__delar2_glyc__1,3.429916580592652,1.815525372,3.1511208795000005,-0.7776542840000005
crp__delar2_glyc__2,4.038971439376934,1.9149912140000012,3.0237270155000004,-0.7241155760000009
crp__delar2_glyc__3,3.575124208314058,1.858553574,2.970811189500002,-0.6560020170000005
crp__delcrp_fru__1,-1.2372124943266456,0.06068126699999965,0.16971539450000162,0.09343276300000004
crp__delcrp_fru__2,-1.2571361404123254,0.032509326999999644,0.2799262924999999,0.17760055499999794
crp__delcrp_fru__3,-0.3196343916358479,0.14062013299999965,0.41472884349999983,0.09405391800000018
crp__delcrp_glc__1,-0.4839195126925887,-0.005261770999999804,0.4472030715000006,-0.0348746360000014
crp__delcrp_glc__2,-0.9241267985336732,-0.02784057399999984,0.09906416649999984,-0.07019302600000099
crp__delcrp_glc__3,-0.4711896261663306,-0.06405752999999947,0.03759211050000033,-0.02289324100000201
crp__delcrp_glyc__1,0.4619932812417284,-0.11987567999999983,0.13759408750000013,0.008628548999999097
crp__delcrp_glyc__2,-0.6094789994174572,0.002774284000000016,-0.14864215349999998,-0.017408629000000175
crp__delcrp_glyc__3,0.1721027272788811,-0.017478649000000956,-0.16745048750000002,0.058001730999999175
glu__glu_ale3__1,0.4904494215826174,0.6322365190000001,0.4231900914999995,-0.27088788200000025
glu__glu_ale4__1,0.2684993255122371,-0.0871214440000001,-0.17540002249999986,-0.4896868919999999
glu__glu_ale5__1,0.6204012355811703,-0.03812335699999991,0.08290491050000083,-1.202982500000001
glu__glu_ale6__1,0.3364083080398382,-0.930320922,-0.7456977054999996,-1.1433050280000003
glu__glu_ale8__1,-0.3332934555530127,1.0523859089999998,0.6463544845000007,-0.13999769199999967
glu__glu_ale9__1,0.2442337313088254,0.09728687700000016,0.4054423334999999,-0.7832014790000006
glu__glu_ale10__1,0.5490315503934615,0.3284651089999997,-0.14591726449999953,-0.552777077
42c__wt_42c__1,0.1230073549592053,0.5101061219999998,0.7315343195000006,-0.046648908000000766
42c__42c_ale1__1,1.324812795206788,1.407585780000001,1.3510319655000007,-0.6751280610000014
42c__42c_ale2__1,1.2761235096434709,0.4435069579999995,1.0762265235,0.0008873679999990002
42c__42c_ale3__1,0.228629751961993,0.3808123700000001,0.3463139085,0.3978567349999995
42c__42c_ale4__1,-0.6197416085506731,0.3290883659999997,1.4108625135000006,-0.22386610800000015
42c__42c_ale5__1,0.4538909229214232,0.2527834630000001,0.12755349050000042,-0.2001826610000013
42c__42c_ale6__1,-2.91091432759814,1.113389582,0.2763475765000001,0.2383552829999997
42c__42c_ale8__1,-0.5984733850152771,0.7657249259999991,1.1750104635000005,-0.14936953900000027
42c__42c_ale9__1,0.5677658263216422,0.5838763690000013,0.7247867564999995,0.09789725399999938
42c__42c_ale10__1,-0.2425220718001714,0.7628274729999998,1.0422742855000005,-0.5766757840000007
ssw__wt_ac__1,3.7242180905148343,1.0955772330000002,1.1900710495000002,0.5049563220000001
ssw__wt_glc__1,-0.7400699376188331,-0.20323489599999967,-0.9564327394999994,-0.4221580130000007
ssw__wt_glyc__1,3.9917975188084256,1.2180918719999996,0.4786410085000004,-0.7226243569999999
ssw__wt_xyl__1,0.0997962000128254,0.3875595869999993,-0.8909112834999995,-0.13720187500000058
ssw__glc_ale1__1,2.8388053283165355,1.0781509929999995,1.3376242925,0.023709748999999114
ssw__glc_ale2__1,0.5228542136334935,0.0881855069999995,0.4937330005000007,0.061854001999999575
ssw__glc_ale3__1,-0.9060649603591024,0.16236913799999986,-0.7298985574999994,0.1924887919999998
ssw__glyc_ale1__1,0.6220426970852525,1.0726764729999996,1.141087390500001,0.14602109699999932
ssw__glyc_ale2__1,-1.0995768653510236,0.3301271679999997,-0.8006670844999997,0.3096151899999988
ssw__xyl_ale1__1,4.298187046663406,0.9048957509999996,0.8084368945000007,-0.2850924310000007
ssw__xyl_ale2__1,3.1179241021675943,1.2192633940000013,1.0667355865,-0.383104020000002
ssw__xyl_ale3__1,2.419470012417189,0.6815218309999995,0.5039265314999994,-0.41027758200000003
ssw__glc_ac_ac2__1,2.987666735476868,0.4194019819999992,-1.0170330304999995,-0.575718536000001
ssw__glc_ac_glc1__1,0.109185245916227,-0.2481365259999997,-0.7864649705,-0.10565268100000136
ssw__glc_glyc_glc__1,1.716855202264186,0.3090130489999998,0.4990818055000004,-0.038023875000000366
ssw__glc_glyc_glyc__1,2.25458040117759,1.101024688,1.6864473055000009,-0.3009141820000005
ssw__glc_xyl_glc__1,0.1083282016379464,-0.11236285900000008,0.13432613250000006,-0.5436653140000011
ssw__glc_xyl_xyl__1,1.330933053651281,0.4294719340000013,0.2287504074999997,-0.13661187400000066
ica__wt_glc__1,0.526429503749768,-0.18032244300000053,-0.2609751495000001,-0.6083222750000008
ica__wt_glc__2,0.5485963507128732,-0.236337475,-0.4918098444999997,-0.8312423579999991
ica__wt_glc__3,0.4204784981837404,-0.001988678000000021,-0.4280312504999992,-0.05780711100000069
ica__wt_glc__4,-0.0115690580641183,0.12773037100000018,0.007731901500000581,-0.009588940000000434
ica__arg_sbt__1,4.142595374354799,1.0289737140000002,0.9974888655000004,-1.0848387940000004
ica__arg_sbt__2,1.8950034353174687,1.21899009,0.8984927764999995,-0.7066608610000014
ica__cytd_rib__1,6.340820018628977,2.1236059229999995,2.6364641745000004,-0.12333005200000093
ica__cytd_rib__2,7.188958911187782,2.0471683569999994,2.5781268585,-0.2646779990000008
ica__gth__1,3.102287705706084,-0.3135157350000002,0.1919115834999996,1.2143494530000003
ica__gth__2,3.5074194341146265,-0.6810443509999997,-0.04047172349999961,1.8476541
ica__leu_glcr__1,-0.0044569946013345,0.5381468290000013,-0.18529607049999972,-0.5602637320000001
ica__leu_glcr__2,0.6883348293749417,0.498248458,-0.2426546954999997,-0.5640284160000002
ica__met_glc__1,0.550390902142328,-0.4405513279999997,-0.5623513954999995,-0.8593785810000014
ica__met_glc__2,0.3015967844467344,-0.649089902,-0.6042395914999998,-0.6997089900000004
ica__no3_anaero__1,-1.0292282266905168,-0.16447861099999986,-0.6042569684999997,0.2331717959999997
ica__no3_anaero__2,-1.405823447414618,-0.20948387600000015,-0.6951885554999997,0.3174765399999995
ica__phe_acgam__1,0.3465516150617654,0.001305131999999709,-0.27983249949999944,-0.5117727740000007
ica__phe_acgam__2,0.3259978611345799,0.10486582099999976,-0.3029566644999999,-0.5327512790000002
ica__thm_gal__1,2.2980195967492216,1.1393297900000006,1.0251504925,-0.2740421490000005
ica__thm_gal__2,2.838793031150215,1.109519870999999,1.0562651555000002,-0.2447353330000004
ica__tyr_glcn__1,0.4987572515825734,-0.035235731000000214,-0.4890895275,-0.7885953670000001
ica__tyr_glcn__2,0.7674525605965186,0.08541349099999973,-0.3576178744999998,-0.8249769819999999
ica__ura_pyr__1,1.5084737262511092,0.989829394,0.4149987424999999,-0.27681033100000096
ica__ura_pyr__2,2.4545993222258717,1.732936508,1.0325031915,-0.21674389000000094
ica__wt_glc__5,-0.1018692468721349,0.006117946999999901,-0.16423387349999974,-0.2762187400000009
ica__wt_glc__6,0.2269665938306247,0.07073000399999962,-0.13240974049999998,-0.14206173900000074
ica__bw_delpurR_cytd__1,0.1877926321158077,-0.14437900899999967,0.1013135655000008,-0.5846684280000005
ica__bw_delpurR_cytd__2,0.4336207826751977,0.2562155969999997,0.12650506550000085,-0.0725075800000008
ica__ade_glc__1,-0.282102330521446,0.361094874,0.2121301614999993,-0.103108312999999
ica__ade_glc__2,0.6433853136454063,-0.36104842800000014,-0.1138760964999994,-0.8252002120000004
ytf__wt_glc__1,0.3636927467658832,0.07249581699999919,0.5324142524999997,-0.1914609320000009
ytf__wt_glc__2,0.8212167709218906,0.6825691919999999,0.9569860405000004,-0.06730196100000096
ytf__delyafC__1,1.2893598744882908,0.759433037,1.0915083345000005,0.12023970899999804
ytf__delyafC__2,0.4558702019918436,0.8366422619999998,1.1257674975,-0.01464170900000017
ytf__delyeiE__1,-0.4071608642682736,0.4376363989999996,0.2360720325000001,0.3132781659999999
ytf__delyeiE__2,-0.7488207058506151,0.1024884109999995,-0.034812947499999865,0.2832057759999991
ytf__delyiaJ__1,0.5727509055275449,0.7907963950000001,0.7017030975000003,-0.06664685900000045
ytf__delyiaJ__2,-0.0161401807258168,0.5348486269999997,0.7890597435000002,0.11693866999999793
ytf__delyieP__1,-1.0352407769369811,0.9297543570000002,1.1087383434999998,-0.1543805770000004
ytf__delyieP__2,-0.8682325379532035,0.5325879840000001,0.7426527935000005,-0.2925332800000007
ytf__wt_ph5__1,-0.169016505469685,0.03303179699999958,-0.007713729499999822,0.11945217699999945
ytf__wt_ph5__2,0.6765122530719101,0.0720782670000002,0.11980504749999987,0.039423561999999635
ytf__wt_ph8__1,0.1903299374875976,0.122436540999999,0.3512356734999997,0.05159763599999945
ytf__wt_ph8__2,1.3788113241832665,0.3629802990000002,0.4346173264999997,0.008618203999999352
ytf__delybaO__1,0.6764689998676332,1.1490674440000002,1.3511670815,-0.10027314800000033
ytf__delybaO__2,0.1065711500906865,1.4152731909999992,1.4527499064999994,-0.256829937
ytf__delybaQ__1,-0.3528795827190061,-0.0610138280000001,0.031045339500000324,0.19482749899999874
ytf__delybaQ__2,-0.0795728375665771,0.05525335000000009,0.2878133275000003,0.19044861199999907
ytf__delybiH__1,1.3415039290589197,0.4402717589999998,1.0254236055000003,-0.2748205640000005
ytf__delybiH__2,1.055856238636447,0.799910948,1.1835569785000004,-0.18869563000000067
ytf__delydcI_ph5__1,0.2951484096584114,0.0033258459999991885,-0.051889131499999415,0.03748812399999935
ytf__delydcI_ph5__2,0.0181275322616121,-0.17213264000000006,-0.09780712650000024,-0.08859078500000095
ytf__delydcI_ph8__1,1.252450696997788,0.0895967750000004,0.1894614445,0.12723355199999986
ytf__delydcI_ph8__2,0.635361419606026,0.26547920399999997,0.2659296925000003,-0.1478921470000003
ytf__delyddM__1,0.3952700034890668,0.14384385199999986,0.025671054500000068,0.4138706299999999
ytf__delyddM__2,0.6058415478597959,0.1333246619999997,0.09962680149999947,0.4759867899999986
ytf__delyheO__1,1.2074207009762952,0.8646067679999998,1.3373016645,-0.015547950000001975
ytf__delyheO__2,0.6328897352563122,1.2814239400000007,1.5536249305000007,-0.18593316200000046
fps__bw_glc__1,-0.8273564416517266,0.020350211999999424,0.1932184535000001,-0.2512306150000008
fps__bw_glc__2,-0.3375714700880668,-0.02426571200000005,0.2979038645000003,-0.13333290400000042
fps__fps_thrA_ale1__1,-0.133251423063511,0.306410219,0.016866909500000027,0.2933267980000007
fps__fps_thrA_ale1__2,0.1156759201088107,0.5201384280000001,0.000886835500000238,0.22918789999999944
fps__fps_thrA_ale2__1,0.4344207938001986,0.3644812289999999,0.07877290050000063,0.13001653999999796
fps__fps_thrA_ale2__2,0.4381178321691318,0.4136302519999999,0.18107818149999927,0.1441143459999994
fps__fps_serB_ale1__1,-1.2650644654175345,0.2998981959999991,0.31171991350000017,0.25691694800000064
fps__fps_serB_ale1__2,-0.7879316588292165,0.21979928599999976,0.14803923550000064,0.1821587599999992
fps__fps_serB_ale4__1,-0.0748103229975859,0.2608134790000003,-0.16673574049999915,0.9469112499999994
fps__fps_serB_ale4__2,0.0181634001715954,0.07160045500000045,-0.2323671334999995,0.6422514869999993
fps__fps_ptsI_ale1__1,1.7619778819566836,1.638785520999999,1.4062916715,0.03493470099999918
fps__fps_ptsI_ale1__2,1.845080650899047,1.6452385070000002,1.4815408664999996,0.022151741999999253
fps__fps_ptsI_ale3__1,1.3612347784527143,1.3097802339999998,1.2023566335,-0.18050551199999987
fps__fps_ptsI_ale3__2,1.3519544258215734,1.2559387390000003,1.2286621935,-0.1161305869999998
pal__lyx_ale2_f6__1,4.055171552809747,2.0367805809999995,1.7674155864999994,0.7347972330000001
pal__lyx_ale2__1,4.357146744156274,1.5923879969999994,1.8277528625000008,0.1806535449999993
pal__lyx_ale2__2,4.643887665744651,1.5515323490000004,1.8889252405000008,0.1806207509999993
pal__lyx_ale4__1,3.927416984227179,1.4093423809999992,1.2471500384999998,-0.3307332519999999
pal__lyx_ale4__2,3.4863818581933668,1.216190004000001,1.0431530825,-0.5074392160000007
pal__5drib_ale10_f18__1,4.838983276990637,2.509456639,2.1956324775,-0.02057401199999997
pal__5drib_ale10_f18__2,4.107252668894517,2.4217208080000003,1.9801006195000015,0.0020389519999994827
pal__5drib_ale10__1,4.899012355023576,2.3769021399999994,1.9291285685000004,-0.2858853600000009
pal__arab_ale14_f9__1,11.080860903457532,2.368434580999999,1.0179348605000005,0.4057834889999992
pal__arab_ale14_f9__2,11.442145471233426,2.384379559,0.9398231564999991,0.4102781629999992
pal__arab_ale14__1,24.70347501800982,1.941577925999999,2.2945926145000017,0.4907086980000006
pal__arab_ale14__2,24.852698613756548,1.7644073039999997,2.3209607624999986,0.7068804859999993
pal__arab_ale16__1,32.18011827608106,4.534117698,2.6271186525,1.0364334339999992
pal__arab_ale16__2,31.546511478307732,4.559281552999999,2.4774278544999997,1.1844829789999984
pal__tartr_ale26_f10__1,2.04180420984554,2.101794694,1.7952571864999998,0.6113349089999982
pal__tartr_ale26_f10__2,1.8800772369218404,2.0507495519999983,1.8941369494999998,0.7874329230000008
pal__tartr_ale26__1,11.203360403899206,1.8236748349999996,1.8093610775,0.2752976460000003
pal__tartr_ale26__2,11.279355246160693,1.820427923,1.7964715395000006,0.2742065909999987
pal__tartr_ale28_f10__1,10.34880148859073,1.5262484579999995,2.0176029035000003,1.5801931130000002
pal__tartr_ale28_f10__2,8.932808228826817,1.6448728500000005,1.7561730905000008,1.6460438229999994
pal__tartr_ale28__1,0.4527725012875592,1.2033418040000001,1.6384989625,-0.17581857299999906
pal__tartr_ale28__2,0.1219507750616367,1.48117098,1.4011823485,-0.08097385400000068
efeU__delmenFentC_citr__1,0.5555269236205194,-0.11783061900000025,0.3320040875000005,0.015964879999999404
efeU__delmenFentC_citr__2,-0.0110348916765794,-0.08885788999999987,0.4640217445000001,-0.2283606010000012
efeU__delmenFentC__1,1.3166941873524884,-0.27075420400000016,0.12810102750000052,0.36603472899999895
efeU__delmenFentC__2,1.480386692460243,-0.2746664259999996,0.04797511649999997,0.3275639469999998
efeU__menFentC_ale39__1,1.5325515092330837,0.4261318459999997,0.9772585895000016,-0.5786747450000007
efeU__menFentC_ale39__2,1.2730645473146804,0.4931288540000001,0.6931361035000005,-0.6208750550000008
efeU__menFentC_ale29__1,0.3858768368582551,-0.020630303000000797,0.28243101050000075,-0.3896548340000008
efeU__menFentC_ale29__2,0.7704745590458231,-0.12053557900000025,0.2207498395000007,-0.3567956080000005
efeU__menFentC_ale30__1,2.897812679943258,-0.468895335,0.3020982935000003,-0.0917084319999999
efeU__menFentC_ale30__2,1.03655772327632,-0.4508878340000004,0.3129541005000007,-0.11603698000000053
efeU__menFentCubiC_ale36__1,0.6949686606236167,0.3061881829999997,0.20369749750000032,0.24138345999999974
efeU__menFentCubiC_ale36__2,0.7651025730220973,0.12067797299999937,0.11230043250000056,0.4413655530000007
efeU__menFentCubiC_ale37__1,-0.0442233741485463,0.2678030209999997,0.3194543515000001,0.4892532189999983
efeU__menFentCubiC_ale37__2,0.6296099022045206,0.3759415439999998,0.2330998014999999,0.42962041899999903
efeU__menFentCubiC_ale38__1,1.338459867222746,-0.2624350720000006,0.04685336350000036,-0.1511444080000004
efeU__menFentCubiC_ale38__2,1.943500162135635,-0.4058287280000004,0.1471210584999998,-0.04990334000000196
misc2__salc_glc__1,0.984492686466832,-0.4038865230000006,0.6919272955000002,0.2563500949999984
misc2__salc_glc__2,1.2784415251725283,-0.3672122720000006,0.527188980500001,0.4785808309999986
misc2__dbcn_glc__1,1.5759179483141108,-0.8295317400000002,-0.9834803554999992,0.7333562149999988
misc2__dbcn_glc__2,1.6751703801556173,-0.5827271720000002,-0.8269726344999997,1.2633783249999997
misc2__tyr_glc__1,0.9192719831771832,-0.1178450720000006,-0.04256774649999962,0.20585035499999904
misc2__tyr_glc__2,1.2075618836960045,0.14288089400000015,-0.06462323949999949,0.1798907380000001
misc2__arg_cytd__1,0.1149267062180462,-0.1012646049999999,-0.2194882094999997,-0.3354828600000008
misc2__arg_cytd__2,0.0113769455242131,-0.2904975629999997,-0.06767011549999946,-0.3196884260000008
misc2__delyheO_pyr__1,2.330665536037856,1.3790160119999992,1.1261198045,-0.18605793900000034
