,0
name,FucR/AllR/AraC
TF,FucR/AllR/AraC
regulator,"<a href=""http://regulondb.ccg.unam.mx/regulon?term=ECK120013118&organism=ECK12&format=jsp&type=regulon"" target=""_blank"">FucR</a> or <a href=""http://regulondb.ccg.unam.mx/regulon?term=ECK120015630&organism=ECK12&format=jsp&type=regulon"" target=""_blank"">AllR</a> or <a href=""http://regulondb.ccg.unam.mx/regulon?term=ECK120012316&organism=ECK12&format=jsp&type=regulon"" target=""_blank"">AraC</a>"
function,Allantoin/glycolate/glyoxylate/arabinose/fucose transport and catabolism
category,Nitrogen Metabolism
has_venn,True
scatter,3
exp_var,0.0011734254283444212
precision,1.0
recall,0.6666666666666666
