,PA1866a
SRX7442752,0.020240308000000002
SRX7442753,-0.020240308000000002
SRX7442754,0.146615987
SRX7442755,0.47598040900000005
SRX7442756,0.053831829000000005
SRX7442757,0.292309851
SRX7442758,-0.518587601
SRX7442759,0.245286896
SRX7442761,0.389927835
SRX7874204,-0.140234981
SRX7874205,0.140234981
SRX7874206,-1.278470379
SRX7874207,-0.54696828
SRX8639787,0.004909419
SRX8639788,-0.004909419
SRX8639789,-0.41640850100000004
SRX8639790,-0.407690527
SRX8639791,-0.713219652
SRX8639792,-0.390837097
SRX8639793,1.076832604
SRX8639794,1.177670128
SRX8639795,1.036024253
SRX8639796,1.164788986
SRX8639797,-0.106655013
SRX8639798,0.060979704
SRX8639800,0.6521618920000001
SRX1156127,0.061406454000000006
SRX1156135,-0.06140645300000001
SRX1156136,-0.27998400900000003
SRX1156137,-0.24033009300000002
SRX1156138,-0.656037822
SRX1156140,-0.372945224
ERX2195929,0.028794925000000002
ERX2195930,-0.028794924000000003
ERX2195931,0.467092583
ERX2195932,0.35145926400000005
ERX2195933,-0.43697823500000005
ERX2195934,-0.673228386
SRX4579961,0.267370714
SRX4579962,-0.580737421
SRX4579963,0.313366706
SRX4579964,-0.12200719300000001
SRX4579965,0.32936289999999996
SRX4579966,-0.259354856
SRX5630349,0.38851740300000004
SRX5630350,-0.38851740300000004
SRX5630351,-0.281704556
SRX5630352,-0.030454552000000003
SRX1411278,-0.867692415
SRX1411287,0.189606454
SRX1411289,-0.608573963
SRX1411279,1.012412277
SRX1411280,-0.144719863
SRX1411281,-0.36471723300000003
SRX1411282,-0.255653874
SRX1411283,-0.307392557
SRX1411284,-0.031140244
SRX1411285,0.15356540800000001
SRX1411286,1.166167047
SRX1411288,-0.5361818620000001
SRX2711962,0.031571268
SRX2711963,-0.031571268
SRX2711964,-0.23134342800000002
SRX2711965,-0.511176266
SRX2711966,-0.9952814680000001
SRX2711967,-0.9050345230000001
ERX3558798,-0.550257458
ERX3558799,-0.767679709
ERX3558800,0.0024406560000000002
ERX3558801,-0.515575632
ERX3558802,0.394310255
ERX3558803,-0.018798027000000002
ERX3558804,-0.32053273200000004
ERX3558805,-0.054979496
ERX3593017,-1.269886179
ERX3593018,-1.574913913
ERX3593020,0.37598325800000004
ERX3593021,-0.037119496
ERX3593022,-0.33886376100000004
SRX7058492,0.48841848400000004
SRX7058494,-1.334215125
SRX7058495,-0.73796536
SRX7058509,-0.48841848400000004
SRX2662717,-0.8954865750000001
SRX2662718,-0.9227755830000001
SRX2662721,-0.060834923000000006
SRX2662722,0.060834923000000006
SRX8143226,-0.31780289500000003
SRX8143227,0.31780289500000003
SRX8143228,0.336730556
SRX8143229,0.17039974700000002
ERX2456848,-0.252406603
ERX2456849,-0.24357130500000002
ERX2456850,0.041264043
ERX2456851,-0.018653854
ERX2456852,0.44761558
ERX2456853,0.826867718
ERX2456854,-0.25123483900000004
ERX2456855,-0.228630987
ERX2456856,0.008138141
ERX2456857,-0.15480706300000002
ERX2456858,0.428540957
ERX2456859,0.197993793
SRX540108,0.27866913200000004
SRX540109,-0.27866913200000004
SRX540110,-0.731913769
SRX540111,-0.23891024100000002
SRX540112,-1.712729383
SRX540113,-1.929567815
SRX540114,0.479587829
SRX540115,-0.84627038
SRX1737662,-0.21972375900000002
SRX1737664,-0.243587446
SRX1737665,-0.20544299900000002
SRX1737667,0.339808428
SRX1737668,0.207362286
SRX1737670,-0.5471707140000001
SRX1516139,0.025947339000000003
SRX1516140,-0.025947339000000003
SRX1516141,0.587020483
SRX1516142,0.907698353
SRX591667,0.327567424
SRX591668,-0.320473609
SRX591669,-1.400797896
SRX591670,-0.529255345
SRX591671,0.460537283
SRX591675,-0.327567424
SRX591676,-0.18995771
SRX591677,0.72654673
SRX591678,-0.105612734
SRX591679,0.17267415500000002
SRX2520351,-0.094385097
SRX2520352,-0.18156685
SRX2520353,-2.32561287
SRX2520354,-3.033422439
SRX2520355,0.068732535
SRX2520356,0.013524814000000001
SRX2520357,0.19369459800000002
SRX2520358,-0.9457019720000001
SRX2520359,-1.283547362
SRX2520360,-1.056644656
SRX2652927,-0.241336509
SRX2652931,-0.815770023
SRX2652933,-0.167581849
SRX2652935,0.30358517300000004
SRX2652937,-0.136003325
SRX2940624,-0.7226793610000001
SRX2940626,-1.54682848
SRX2940627,0.15328238600000002
SRX2940628,0.224590127
SRX2940629,-0.37787251200000005
SRX3763712,0.041605143000000004
SRX3763714,-0.041605143000000004
SRX3763715,-0.072344118
SRX3763716,-1.159267896
SRX3763717,-0.413222058
ERX2259197,0.9846310010000001
ERX2259198,0.196824775
ERX2259199,0.111743772
ERX2259200,-0.111743772
SRX6976948,0.064347112
SRX6976949,0.11275576600000001
SRX6976950,-0.17710287900000002
SRX6976951,0.015504656
SRX6976952,-0.7801497770000001
SRX6976953,-0.8117121730000001
SRX4342817,0.5708063680000001
SRX4342818,-0.12452834
SRX4342819,0.305425853
SRX4342820,-0.791601854
SRX4342821,0.345323826
SRX4342822,1.055294148
ERX2300159,0.6732261660000001
ERX2300160,-0.6732261660000001
ERX2300161,-0.129187241
ERX2300162,-1.115214856
ERX2300163,1.104622682
ERX2300164,0.046820843
ERX2300165,-1.0835665780000001
ERX2300166,-0.28824092300000004
ERX2300167,0.457359294
ERX2300168,0.671694929
ERX2300169,-0.076473659
ERX2300170,-0.281249636
ERX2068556,-0.15818938100000002
ERX2068557,-0.076859698
ERX2068558,-0.13958152100000001
ERX2068559,0.20358938000000001
ERX2068560,0.08226697100000001
ERX2068561,-0.28585635
SRX6747256,0.018758498000000002
SRX6747257,-0.09444124500000001
SRX6747258,-0.17651296100000002
SRX6747259,-0.044537458
SRX6747260,0.296733168
SRX6747265,-0.27808170600000004
SRX6747266,0.006058995
SRX6747268,-0.043703323
SRX6747269,0.27666298500000003
SRX6747953,-0.220073226
SRX6747954,0.13989300300000002
SRX6747955,0.08018022200000001
SRX6747957,0.15387883900000002
SRX6747958,0.360349913
SRX7747527,-0.561253393
SRX7747528,-0.47266542800000005
SRX7747537,-0.6538796
SRX7747538,-0.079512384
SRX7747540,0.079512385
ERX2813653,0.43514876100000005
ERX2813654,-0.43514876100000005
ERX2813656,1.087138749
ERX2813657,0.6117362510000001
ERX2813658,1.139868681
Paeru_0017,-0.540993897
Paeru_0018,0.17431690100000002
Paeru_0019,-0.348527164
Paeru_0020,-0.198288492
Paeru_0033,-0.418678557
Paeru_0034,-1.291646211
Paeru_0035,-0.277982176
Paeru_0036,-0.182863366
Paeru_0037,-0.086494812
Paeru_0038,-0.33037974800000003
Paeru_0039,0.571278013
Paeru_0040,0.536885492
Paeru_0041,-0.542858331
Paeru_0042,-0.196863389
Paeru_0043,-0.021893753000000002
Paeru_0044,0.11363941300000001
Paeru_0045,0.01092947
Paeru_0046,-0.137044027
Paeru_0047,-0.210687699
Paeru_0048,0.32537992200000004
Paeru_0049,0.130929351
Paeru_0050,-0.029054115000000002
Paeru_0051,-0.547833663
Paeru_0052,0.5503059770000001
Paeru_0053,-0.593436932
Paeru_0056,0.665702863
Paeru_0057,-0.063456228
Paeru_0058,-0.071647156
Paeru_0059,0.18109159700000002
Paeru_0060,0.19875330900000002
Paeru_0061,0.593953022
Paeru_0062,0.01282237
Paeru_0063,-0.44435884800000003
Paeru_0064,-0.37508364
Paeru_0065,-0.8200958610000001
Paeru_0066,-1.088852022
Paeru_0068,0.11667147400000001
Paeru_0069,-0.105223751
Paeru_0070,-2.121670908
Paeru_0071,-1.356298433
Paeru_0072,-0.33053090100000004
Paeru_0073,-0.57769959
Paeru_0074,-0.176879113
Paeru_0075,-0.45497706800000004
Paeru_0077,-0.8886002340000001
Paeru_0106,-0.352393477
Paeru_0107,0.011533342
Paeru_0111,0.08107162200000001
Paeru_0112,0.145199824
Paeru_0131,-0.47645397800000006
Paeru_0132,-0.814983611
Paeru_0133,-0.7266026
Paeru_0134,-0.700356167
Paeru_0135,-1.511590232
Paeru_0136,-1.533225233
Paeru_0137,-0.975355823
Paeru_0138,-0.46179286
Paeru_0161,0.22228520300000001
Paeru_0162,0.109979355
Paeru_0166,-0.550553154
Paeru_0167,-0.9690413010000001
Paeru_0220,-0.77415131
Paeru_0221,-1.899282006
Paeru_0258,-1.809787457
Paeru_0259,-2.453128129
Paeru_0260,-0.06973277800000001
Paeru_0261,-5.122121405
Paeru_0262,-0.122454792
Paeru_0263,-2.115911195
Paeru_0264,-0.48813336300000004
Paeru_0265,0.30357111400000003
Paeru_0266,-5.122121405
Paeru_0267,-1.312486286
Paeru_0268,0.7942332550000001
Paeru_0269,-0.357012594
Paeru_0270,-1.767648355
Paeru_0271,-2.258825566
Paeru_0282,-1.271430089
Paeru_0283,-1.689355975
Paeru_0284,-1.744294336
Paeru_0285,0.057659261
Paeru_0286,-0.46427023900000003
Paeru_0287,0.41746450500000004
SRX6923929,0.37212351400000004
SRX6923930,0.219411456
SRX6923932,0.185442416
SRX6923933,0.08588939100000001
SRX6923934,-0.124139465
SRX6923935,0.038250073
SRX7940213,0.06233563600000001
SRX7940214,-0.094583123
SRX7940215,0.032247486
SRX7940216,0.618587536
SRX7940217,0.6979534740000001
SRX3169722,0.12539898100000002
SRX3169723,-0.540873202
SRX3169725,0.288301963
SRX3169726,-0.275577835
SRX3169728,-0.012724127
SRX6853212,0.039377936
SRX6853213,-0.039377937
SRX6853214,0.17163766300000002
SRX6853215,0.198194318
ERX541575,1.786562808
ERX541576,0.54017134
ERX541577,-0.561140249
ERX541578,0.6930997130000001
ERX541585,1.9332662260000002
ERX541586,1.48897339
ERX541587,0.64461718
ERX541588,-0.64461718
ERX541593,1.69648223
ERX541594,0.7855688230000001
ERX541595,0.294902883
ERX541596,1.300454293
SRX3324112,0.203322517
SRX3324113,-0.203322517
SRX3324116,0.21324168100000002
SRX3324117,-0.594166716
SRX7058493,0.68948918
SRX7058498,0.11933056600000001
SRX7058499,0.05193872200000001
SRX7058500,0.186849182
SRX7058501,0.07702423700000001
SRX7058502,-0.30050012800000003
SRX7058503,-0.9455708230000001
SRX7058504,-0.10772550400000001
SRX7058505,-0.334937861
SRX7058506,-0.27358661700000003
SRX7058508,-0.848559283
SRX7058510,-0.361686581
SRX7058511,-0.220077095
SRX7058512,-0.7853338360000001
SRX7058513,-0.72444816
SRX7058514,-0.20305798700000002
SRX7058515,-0.26915688400000004
SRX6874325,-0.24447863600000003
SRX6874326,-0.134011121
SRX6874327,-0.013159965000000001
SRX6874328,0.17891342300000002
SRX6874329,0.21273630100000002
SRX6874330,-0.38971996000000003
SRX6874331,-0.6096429680000001
SRX6874332,-0.6923000650000001
SRX6874333,-1.3475426320000001
SRX6874334,-1.332074682
SRX2255950,0.48150702900000003
SRX2255951,-0.275030856
SRX2255954,-0.64274708
SRX2255955,0.64274708
