k,name,in_iM,gene_weight,regulator,function,category
14,UC-7,False,-0.27034202188253403,,,
10,Copper,False,0.1781040373444557,,,
5,Lead,False,0.06503785774111748,,,
3,Cadmium,False,-0.03082880700007081,,,
0,UC-1,False,-0.009709486840292809,,,
7,Zinc - Steady,False,-0.00943880317732692,,,
1,UC-2,False,-0.007526612221263348,,,
6,Iron,False,-0.006693091480992734,,,
4,UC-4,False,-0.006629894487559795,,,
8,Zinc - Fast,False,-0.004076347425580025,,,
11,Chromium,False,-0.004047843390144408,,,
13,UC-6,False,-0.0027865150291472678,,,
9,UC-5,False,0.0026764237077861845,,,
12,Zinc - Intermediate,False,-0.002483202078581664,,,
2,UC-3,False,-0.0018578765203710644,,,
