,BSU_02950
LBexp_1,-1.5759333333
LBexp_2,-1.6532333333
LBexp_3,-1.9220333333
LBtran_1,-2.9658333333
LBtran_2,-2.5991333333
LBtran_3,-2.3754333333
LBstat_1,-2.9327333333
LBstat_2,-2.8354333333
LBstat_3,-2.7094333333
LBGexp_1,-1.2003333333
LBGexp_2,-1.2998333333
LBGexp_3,-1.1763333333000001
LBGtran_2,-2.2146333333
LBGtran_3,-1.5673333333000001
LBGstat_1,-0.8451333333000001
LBGstat_2,-0.8541333333000001
LBGstat_3,-2.3077333333
S0_1,0.6115666667
S0_2,0.8398666667
S0_3,0.4660666667
S1_1,-0.1295333333
S1_2,-0.5995333333
S1_3,-0.5627333333
S2_1,-1.1791333333
S2_2,-1.1491333333
S2_3,-1.6131333333
S3_1,-1.0999333333
S3_2,-0.8667333333
S4_1,-1.0076333333
S4_2,-1.7042333333
S4_3,-2.0335333333
S5_1,-1.4563333333
S5_2,-1.7311333333
S5_3,-1.2373333333
S6_1,-2.1485333333
S6_2,-4.3397333333
S6_3,-2.1544333333
S6/t_1,-2.3907333333
S6/t_2,-4.0648333333
S6_4,-2.3638333333
S6_5,-1.6894333333
S6_6,-1.4922333333
S7_4,-2.0111333333
S7_5,-2.3751333333
S7_6,-1.8552333333000002
S8_4,-2.5001333333
S8_5,-2.8927333333
G135_1,-1.3814333333
G135_3,-2.5651333333
G150_1,-1.6718333333
G150_2,-1.1790333333
G150_3,-1.6534333333
G180_1,-1.7098333333
G180_2,-1.3612333333
G180_3,-2.3490333333
C30_1,-1.7746333333000002
C30_2,-1.2930333333
C90_1,-1.7007333333
C90_2,-1.4883333333
BI_1,-2.2740333333000002
BI_2,-2.0033333333
BC_2,-2.9217333333
BC/t_1,-2.9876333333
BC/t_2,-2.5858333333
BC_1,-3.3412333333
Sw_1,-2.0355333333
Sw_2,-1.6307333333
BT_1,-1.1388333333
BT_2,-1.8138333333
B36_1,0.7493666667000001
B36_2,0.6213666667000001
B60_1,0.6132666667000001
B60_2,0.4953666667
M9exp_1,0.2983666667
M9exp_2,-0.1498333333
M9exp_3,-0.14853333330000001
M9tran_1,-0.3592333333
M9tran_2,-0.5265333333000001
M9tran_3,0.0953666667
M9stat_1,-3.6843333333
M9stat_2,-3.6959333333
M9stat_3,-3.7917333333
M+G_1,-0.9697333333
M+G_2,-0.2523333333
M+G_3,0.0083666667
Glu_1,0.2529666667
Glu_2,0.5243666667
Glu_3,0.5455666667
Fru_1,0.7949666667
Fru_2,0.3895666667
Fru_3,-0.3926333333
Mal_1,-0.6053333333
Mal_2,-0.2401333333
Mal_3,-0.0405333333
G+S_2,-0.5111333333
G+S_3,-0.3375333333
Pyr_1,-1.2658333333
Pyr_2,-0.4529333333
Pyr_3,-0.8483333333
Gly_1,-0.8137333333000001
Gly_2,0.3804666667
Gly_3,-1.4042333333
Glucon_1,-1.0314333333
Glucon_2,-0.3572333333
Glucon_3,-1.0860333333
aero_1,1.5030666667
aero_2,0.0297666667
aero_3,1.3636666667
nit_1,0.0961666667
nit_2,0.4476666667
nit_3,-0.0644333333
ferm_1,-0.5386333333000001
ferm_2,0.0324666667
ferm_3,0.5096666667
T-5.40H_1,0.4284666667
T-4.40H_1,0.5113666667
T-3.40H_1,0.1813666667
T-2.40H_1,-0.32173333330000004
T-1.40H_1,-0.3818333333
T-1.10H_1,-0.0639333333
T-0.40H_1,-0.45123333330000004
T0.0H_1,-0.47803333330000003
T0.30H_1,-0.5806333333
T1.0H_1,-1.3073333333
T1.30H_1,-1.8209333333000002
T2.0H_1,-2.4375333333
T2.30H_1,-2.0347333333
T3.0H_1,-1.5089333333
T3.30H_1,-1.2017333333
T4.0H_1,-1.4401333333
T5.0H_1,-2.2609333333
HPh_1,1.2900666667
HPh_2,1.0777666667
HPh_3,1.0835666667
LPh_1,1.6335666667000002
LPh_2,2.2964666666999998
LPh_3,1.9472666667
LPhT_1,-3.2650333333
LPhT_2,-3.2837333333
LPhT_3,-2.8501333333
SMMPr_1,-0.5054333333000001
SMMPr_2,-0.4675333333
SMMPr_3,-0.33893333330000003
HiTm_1,-0.1965333333
HiTm_2,-0.28193333330000003
HiTm_3,-0.46233333330000004
LoTm_1,0.9546666667
LoTm_2,0.6499666667
LoTm_3,0.4604666667
HiOs_1,-0.6372333333
HiOs_2,-0.7503333333000001
HiOs_3,-0.6639333333
BMM_1,1.0592666667
BMM_2,0.9119666667
BMM_3,0.7788666667
Heat_1,0.5126666667
Heat_2,0.19896666670000002
Heat_3,-0.3110333333
Cold_1,0.7389666667
Cold_2,-0.0106333333
Cold_3,-0.7023333333
Etha_1,-0.0546333333
Etha_2,-0.8103333333
Etha_3,0.0110666667
SMM_1,0.3087666667
SMM_2,0.1744666667
SMM_3,0.3916666667
Salt_1,-0.47643333330000004
Salt_2,-0.4666333333
Salt_3,-0.2621333333
Mt0_1,-1.9657333333
Mt0_3,-1.4175333333
M0t45_1,-2.3077333333
M0t45_2,-1.6316333333
M0t45_3,-1.9119333333
M0t90_1,-3.4054333333
M0t90_2,-2.7366333333
M0t90_3,-3.0643333333
M40t45_1,-2.3133333333
M40t45_2,-2.6681333333
M40t45_3,-1.5734333333000001
M40t90_1,-3.0142333333
M40t90_2,-2.5952333333
M40t90_3,-2.4458333333
dia0_1,-1.9637333333
dia0_2,-1.7820333333
dia0_3,-1.9676333333
dia5_1,-2.1968333333
dia5_2,-2.6007333333
dia5_3,-2.6199333333
dia15_1,-2.5310333333
dia15_2,-2.3806333333
dia15_3,-2.9378333333
Diami_1,-2.1244333333
Diami_2,-1.8637333333
Diami_3,-2.0642333333
Paraq_1,-1.4256333333
Paraq_2,-0.8553333333
Paraq_3,-2.6536333333
H2O2_1,-1.6583333332999999
H2O2_2,-1.0054333333
H2O2_3,-1.4420333333
Oxctl_1,-1.7434333333
Oxctl_2,-1.8071333333
Oxctl_3,-1.0076333333
GM-0.1_1,0.1900666667
GM-0.2_1,-0.0380333333
GM+5_1,-0.1839333333
GM+15_1,0.7950666667
GM+25_1,1.1400666667000001
GM+45_1,0.9748666667
GM+60_1,0.8425666667
GM+90_1,0.3428666667
GM+120_1,-0.9936333333
GM+150_1,0.1993666667
GM-0.1_2,1.0762666667
GM-0.2_2,0.4353666667
GM+5_2,0.6803666667
GM+10_2,0.7575666667000001
GM+15_2,0.5026666667
GM+25_2,0.8773666667000001
GM+45_2,-0.2312333333
GM+60_2,-0.3295333333
GM+90_2,-0.1874333333
GM+150_2,-0.5453333333
GM-0.1_3,0.4720666667
GM-0.2_3,0.40086666670000004
GM+5_3,0.3856666667
GM+10_3,-0.5209333333
GM+15_3,0.0874666667
GM+25_3,-0.0426333333
GM+45_3,-0.3193333333
GM+60_3,-0.5017333333
GM+90_3,-0.3477333333
GM+120_3,-1.5180333333
GM+150_3,-0.24503333330000002
MG-0.1_1,0.5652666667
MG+5_1,0.3684666667
MG+10_1,1.0447666667
MG+15_1,0.28196666670000003
MG+25_1,0.3245666667
MG+45_1,-0.2356333333
MG+120_1,-0.9931333333000001
MG+150_1,-0.21933333330000002
MG-0.1_2,-0.4952333333
MG-0.2_2,0.4486666667
MG+5_2,0.2205666667
MG+10_2,0.6644666667
MG+15_2,1.0217666667
MG+25_2,-0.06933333330000001
MG+45_2,-0.3223333333
MG+60_2,0.6607666667000001
MG+90_2,0.2958666667
MG+120_2,-0.010533333300000001
MG-0.1_3,1.0308666667
MG-0.2_3,0.1147666667
MG+5_3,-0.1180333333
MG+10_3,-0.4808333333
MG+15_3,0.8442666667000001
MG+25_3,0.18886666670000002
MG+45_3,0.9715666667
MG+60_3,0.7630666667
MG+90_3,0.5713666667
MG+120_3,-0.41393333330000004
MG+150_3,-0.0133333333
