k,name,in_iM,gene_weight,regulator,function,category
7,Zinc - Steady,False,0.018686045855283738,,,
5,Lead,False,-0.013277485007420185,,,
12,Zinc - Intermediate,False,-0.00901404187554516,,,
0,UC-1,False,-0.005706365485675633,,,
13,UC-6,False,0.005424663196317851,,,
4,UC-4,False,0.0033749163569882514,,,
10,Copper,False,0.003242381371092051,,,
1,UC-2,False,-0.0028650418762117625,,,
3,Cadmium,False,-0.00256682466249913,,,
6,Iron,False,0.0025656900741159922,,,
14,UC-7,False,0.0016364819777663798,,,
8,Zinc - Fast,False,0.0015897803124971688,,,
9,UC-5,False,0.0012736815695527446,,,
2,UC-3,False,0.0004964404611382633,,,
11,Chromium,False,0.00012326055053563326,,,
