,BSU17650
M9exp_1,11.4934
M9exp_2,11.2439
M9exp_3,11.1204
M9tran_1,10.8406
M9tran_2,10.9398
M9tran_3,11.2833
M9stat_1,9.1887
M9stat_2,8.7053
M9stat_3,8.5991
MG-0.1_1,11.1894
MG-0.1_2,10.6223
MG-0.1_3,11.9553
MG-0.2_2,11.2195
MG-0.2_3,11.6348
MG+5_1,11.1838
MG+5_2,10.9365
MG+5_3,11.2852
MG+10_1,11.768
MG+10_2,11.2058
MG+10_3,10.8134
MG+15_1,11.1211
MG+15_2,12.1759
MG+15_3,11.8861
MG+25_1,11.3787
MG+25_2,10.9749
MG+25_3,11.826
MG+45_1,11.2288
MG+45_2,9.9975
MG+45_3,11.9354
MG+60_2,10.9297
MG+60_3,10.818
MG+90_2,10.2088
MG+90_3,11.6307
MG+120_1,10.1045
MG+120_2,11.2302
MG+120_3,11.5712
MG+150_1,11.4102
MG+150_3,11.6415
GM-0.1_1,10.6578
GM-0.1_2,11.4317
GM-0.1_3,11.0907
GM-0.2_1,10.4855
GM-0.2_2,11.7085
GM-0.2_3,11.0215
GM+5_1,10.8457
GM+5_2,10.9224
GM+5_3,10.7617
GM+10_2,10.7248
GM+10_3,9.6905
GM+15_1,10.7201
GM+15_2,10.8739
GM+15_3,10.7356
GM+25_1,11.6875
GM+25_2,11.3979
GM+25_3,10.6813
GM+45_1,11.2776
GM+45_2,10.1904
GM+45_3,10.3547
GM+60_1,11.227
GM+60_2,10.4594
GM+60_3,10.3874
GM+90_1,11.1319
GM+90_2,11.2561
GM+90_3,11.4228
GM+120_1,9.9925
GM+120_3,11.0384
GM+150_1,11.0386
GM+150_2,10.3689
GM+150_3,11.292
BT_1,8.8593
BT_2,8.6209
B36_1,7.9599
B36_2,8.1394
B60_1,8.6855
B60_2,9.6173
S0_1,10.492
S0_2,10.5907
S0_3,10.2767
S1_1,11.7311
S1_2,11.3171
S1_3,11.6006
S2_1,10.4897
S2_2,10.4207
S2_3,9.9623
S3_1,10.9144
S3_2,10.9995
S4_1,11.0698
S4_2,10.319
S4_3,10.1264
S5_1,10.5724
S5_2,10.6485
S5_3,10.864
S6_1,8.868
S6_2,7.7877
S6_3,9.3535
S6/t_1,9.4246
S6/t_2,7.8371
S6_4,9.5068
S6_5,9.7367
S6_6,9.9027
S7_4,10.3371
S7_5,10.6156
S7_6,10.6828
S8_4,10.059
S8_5,10.1884
G135_1,10.829
G135_3,9.0693
G150_1,11.4103
G150_2,11.4953
G150_3,11.6216
G180_1,11.1722
G180_2,11.5754
G180_3,10.3578
T-5.40H_1,11.2401
T-4.40H_1,10.7859
T-3.40H_1,11.0836
T-2.40H_1,10.702
T-1.40H_1,10.5118
T-1.10H_1,10.6868
T-0.40H_1,10.3986
T0.0H_1,10.3724
T0.30H_1,9.1081
T1.0H_1,9.9186
T1.30H_1,9.5243
T2.0H_1,9.3334
T2.30H_1,9.9707
T3.0H_1,9.6862
T3.30H_1,9.9345
T4.0H_1,9.8558
T5.0H_1,9.3887
LBexp_1,11.9046
LBexp_2,11.4106
LBexp_3,11.1341
LBtran_1,10.2567
LBtran_2,9.8834
LBtran_3,9.7652
LBstat_1,10.1035
LBstat_2,9.4373
LBstat_3,8.9636
LBGexp_1,10.4065
LBGexp_2,10.9216
LBGexp_3,10.9892
LBGtran_2,10.3988
LBGtran_3,11.3467
LBGstat_1,9.3354
LBGstat_2,9.0648
LBGstat_3,10.3866
Mt0_1,11.4308
Mt0_3,12.3201
M0t45_1,10.6467
M0t45_2,11.2826
M0t45_3,11.4108
M0t90_1,9.8065
M0t90_2,10.7752
M0t90_3,10.0194
M40t45_1,10.2212
M40t45_2,10.4305
M40t45_3,11.505999999999998
M40t90_1,9.5887
M40t90_2,10.1939
M40t90_3,10.4277
dia0_1,11.5399
dia0_2,11.9316
dia0_3,11.4508
dia5_1,10.4921
dia5_2,10.6005
dia5_3,10.7104
dia15_1,10.4773
dia15_2,11.0267
dia15_3,10.6164
C30_1,10.501
C30_2,10.3929
C90_1,11.0367
C90_2,10.9427
SMM_1,11.4043
SMM_2,11.2559
SMM_3,11.3366
Salt_1,9.6008
Salt_2,9.6076
Salt_3,9.7822
M+G_1,10.7036
M+G_2,10.9606
M+G_3,10.7745
Glu_1,11.4533
Glu_2,11.2875
Glu_3,11.6796
Fru_1,11.5727
Fru_2,11.5717
Fru_3,11.2085
Mal_1,9.7893
Mal_2,11.0682
Mal_3,11.0725
G+S_2,10.7303
G+S_3,11.1763
Pyr_1,10.1126
Pyr_2,10.4174
Pyr_3,10.3682
Gly_1,9.604
Gly_2,10.2683
Gly_3,9.4307
Glucon_1,10.5368
Glucon_2,10.7828
Glucon_3,9.68
BI_1,9.9542
BI_2,10.0634
BC_2,9.2648
BC/t_1,8.634
BC/t_2,9.8078
BC_1,8.7734
Sw_1,7.9313
Sw_2,8.1866
BMM_1,11.6528
BMM_2,11.5346
BMM_3,11.5905
Heat_1,12.2244
Heat_2,11.5931
Heat_3,11.7233
Cold_1,9.5083
Cold_2,9.0514
Cold_3,9.0086
Etha_1,10.8067
Etha_2,10.9373
Etha_3,11.0039
SMMPr_1,11.0176
SMMPr_2,10.9593
SMMPr_3,10.9422
HiTm_1,10.6871
HiTm_2,11.6375
HiTm_3,11.8063
LoTm_1,10.2793
LoTm_2,10.5144
LoTm_3,10.142
HiOs_1,10.8381
HiOs_2,10.5731
HiOs_3,10.8429
Oxctl_1,10.7193
Oxctl_2,10.3725
Oxctl_3,11.1899
Diami_1,9.4153
Diami_2,10.2704
Diami_3,10.0786
Paraq_1,10.0548
Paraq_2,10.8219
Paraq_3,9.4868
H2O2_1,10.2212
H2O2_2,10.4766
H2O2_3,9.9588
HPh_1,11.3987
HPh_2,11.1339
HPh_3,11.4978
LPh_1,11.3378
LPh_2,11.6839
LPh_3,11.3767
LPhT_1,10.5321
LPhT_2,10.2775
LPhT_3,10.4707
aero_1,10.8608
aero_2,9.6161
aero_3,10.5172
nit_1,10.0427
nit_2,10.5416
nit_3,10.1445
ferm_1,10.6454
ferm_2,9.9411
ferm_3,10.08
